NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
HU110,-25.126683358726495,-25.126683358726495,-25.126683358726495,-25.126683358726495,1,1.0,1.0,1.0,1.0,5
HU120,-0.023153375246904563,-0.02925359903925949,-0.0137177199331836,-0.006611277061112096,103,0.291,1.0,0.679,0.198,1
HU211,-0.02956820606281132,-0.04536261860915334,-0.017324015985720136,-0.007718382142540826,108,0.417,1.0,0.672,0.28,2
HU212,-4.898202282666193,-6.275157099164392,-5.212332390106145,-3.835377573607945,4,1.0,1.0,0.197,0.197,1
HU213,-0.027543891885183816,-0.04031310303023225,-0.016149240936374834,-0.006204473226776143,83,0.41,1.0,0.214,0.088,1
HU221,-0.023258861513802243,-0.031975491625318805,-0.016245799103091235,-0.007689508217646487,101,0.416,1.0,0.949,0.395,2
HU222,-0.03732319478232192,-0.04976186508827071,-0.026665372273840953,-0.013473492895719514,113,0.566,0.581,0.221,0.073,1
HU223,-0.0550021686101964,-0.07638775296417248,-0.02854322878743973,-0.014080333786285145,117,0.598,1.0,0.29,0.173,1
HU231,-0.07113106804117372,-0.13840044814961314,-0.027579274053844725,-0.008608578866658157,100,0.56,1.0,0.387,0.217,2
HU232,-0.02737564835336773,-0.04522240751180692,-0.01691499304801035,-0.006128576106543362,62,0.419,1.0,0.06,0.025,1
HU233,-0.45427498136116246,-0.5554657963892718,-0.2805447518931122,-0.06304243356184748,29,0.931,1.0,0.827,0.77,4
HU311,-0.04864196908888535,-0.06598713823199884,-0.028876922720009426,-0.013932817406226254,100,0.6,1.0,0.461,0.277,2
HU312,-0.026723683969968267,-0.038115429902472596,-0.015489419780430957,-0.005528501748906747,87,0.356,1.0,0.35,0.125,1
HU313,-0.4854464751828349,-0.6801588628923954,-0.4251035149288501,-0.27877670998853427,28,1.0,1.0,0.029,0.029,1
HU321,-0.019292430664764992,-0.025043386904089533,-0.012754919506528658,-0.006769073986331338,63,0.317,1.0,0.299,0.095,1
HU322,-0.04794272701799144,-0.06498751992746801,-0.03509958338853294,-0.01849047349936562,115,0.652,1.0,0.111,0.072,1
HU323,-0.04120834948250018,-0.05710936093257618,-0.027335962336810488,-0.012271224501254814,111,0.568,1.0,0.466,0.265,2
HU331,-0.07006483420355354,-0.09451591353080195,-0.05133640320053423,-0.022585733678510075,97,0.753,1.0,0.341,0.257,2
HU332,-0.05733967256176465,-0.08338024028938273,-0.033660647713529716,-0.01960029805536246,109,0.697,1.0,0.01,0.007,1
HU333,-0.07882527791169351,-0.11041475531580919,-0.05480519901225564,-0.02521123427181643,92,0.783,1.0,0.584,0.457,3
