Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
FR: Vaucluse,FRL06,-0.03257570228935095,-0.04949666456969421,-0.021053816373151495,-0.008674600665691251,114,0.658,0.472,0.908,0.282,2
FR: Indre,FRB03,-0.0319577902964168,-0.038265692558121914,-0.023315541108659688,-0.01012332686212358,111,0.712,0.858,0.42,0.257,2
FR: Doubs,FRC21,-0.03454273870939037,-0.045113180666577934,-0.023231274216048495,-0.011521202198178138,108,0.731,0.201,0.721,0.106,1
FR: Moselle,FRF33,-0.027809851013767126,-0.037872916458593,-0.01864630887170069,-0.008837233292235354,107,0.607,0.467,0.94,0.266,2
FR: Tarn-et-Garonne,FRJ28,-0.02534800441319349,-0.03547650607733126,-0.02004675461120192,-0.007721118241696214,115,0.652,1.0,0.869,0.567,3
FR: Haut-Rhin,FRF12,-0.038838663828747746,-0.04488264003035091,-0.02461764421252447,-0.014036712083061365,114,0.781,0.456,0.953,0.339,2
FR: Landes,FRI13,-0.0342286589308738,-0.041080326691616875,-0.02221123999278722,-0.011552098362368032,114,0.719,0.565,0.51,0.207,2
FR: Eure-et-Loir,FRB02,-0.04334810479883552,-0.054099885001294715,-0.032712008907088606,-0.014738041530996213,111,0.784,1.0,0.759,0.595,3
FR: Nord,FRE11,-0.05027632562051233,-0.06682150374856616,-0.03250083027980258,-0.015036928352554739,116,0.802,1.0,0.978,0.784,4
FR: Territoire de Belfort,FRC24,-0.04192533451024207,-0.05516693392293609,-0.026784497437257884,-0.01237615253850138,120,0.742,0.561,0.905,0.377,2
FR: Cher,FRB01,-0.046373381179839315,-0.05240749078753877,-0.0321532359178783,-0.01596157401336127,106,0.84,0.979,0.564,0.464,3
FR: Calvados,FRD11,-0.03789221857146586,-0.047732413216246564,-0.02585942858166143,-0.010122300462569553,114,0.693,0.789,0.812,0.444,3
FR: Ariège,FRJ21,-0.043175987863527485,-0.05075179214952212,-0.030796378801171274,-0.011635583343785456,113,0.726,0.369,0.632,0.169,1
