NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
SE110,-0.028066998838043977,-0.038699761857385016,-0.020073525386212543,-0.009272824392895153,108,0.528,0.967,0.981,0.501,3
SE121,-0.0427799201491523,-0.06789262528837749,-0.023306921370766405,-0.010448191064773337,102,0.559,0.404,0.739,0.167,1
SE122,-0.035392219276057776,-0.050667284330917134,-0.022033186929824786,-0.011585800079223468,107,0.551,0.586,0.958,0.309,2
SE123,-0.023170704708302212,-0.03238277315447735,-0.016901385181563092,-0.007027721863394195,113,0.434,0.039,0.182,0.003,1
SE124,-0.029426598237151512,-0.039374701570975494,-0.019871492119980235,-0.009782454490839343,121,0.512,0.021,0.159,0.002,1
SE125,-22.00249095282678,-22.00249095282678,-22.00249095282678,-22.00249095282678,1,1.0,0.015,0.01,0.0,0
SE211,-0.005570299573220466,-0.008236009064140454,-0.0043589681526494855,-0.0013442076382768468,6,0.0,0.448,0.837,0.0,0
SE212,-0.02536362546889178,-0.0319253233114668,-0.01685368042397209,-0.008247050719425667,119,0.454,0.722,0.944,0.309,2
SE213,-0.03653088505230319,-0.04609105690154489,-0.030051826966093133,-0.013034857571134414,112,0.625,0.676,0.877,0.371,2
SE214,-25.882490879883665,-25.882490879883665,-25.882490879883665,-25.882490879883665,1,1.0,0.493,0.963,0.475,3
SE221,-0.021016457560894125,-0.023629665903055205,-0.01581549926910834,-0.0068981286316411325,35,0.4,0.092,0.355,0.013,1
SE224,-0.01641290337268218,-0.023733278739857724,-0.015514276884423259,-0.007260621948101809,6,0.333,0.091,0.497,0.015,1
SE231,-0.05277151195869532,-0.08277778878236844,-0.034189881914524836,-0.011848888247988168,102,0.667,0.313,0.96,0.2,1
SE232,,,,,0,0.0,0.278,0.898,0.0,0
SE311,-0.20862433869353514,-0.27888852549811244,-0.20002162100832602,-0.1032400503165615,49,1.0,0.183,0.523,0.096,1
SE312,-0.012247892201586414,-0.01703117864177952,-0.008305939516775952,-0.0031014548040127037,55,0.182,1.0,1.0,0.182,1
SE313,-0.8800583805436025,-1.3886541295702084,-0.7191726929983346,-0.23913401789913077,16,1.0,0.183,0.523,0.096,1
SE321,-0.024838966620348547,-0.02970231692398969,-0.018701200434664503,-0.0077906147872795865,111,0.495,1.0,0.999,0.495,3
SE322,-0.018012733405259447,-0.027244395507101227,-0.012670064178696979,-0.005935361763218381,112,0.357,1.0,0.911,0.325,2
SE331,-0.019874714389194303,-0.027724563086659677,-0.014121823002655394,-0.005507258967796398,99,0.384,0.914,0.842,0.296,2
SE332,-0.01196614930972249,-0.017276393830916986,-0.008401848749097197,-0.004477357721246173,102,0.216,0.212,0.842,0.039,1
