Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
BE: Arr. Philippeville,BE353,-0.030356146716830942,-0.03959663736763892,-0.02357958858963516,-0.009468099791245499,120,0.725,0.508,0.921,0.339,2
BE: Arr. Antwerpen,BE211,-0.026726916101535,-0.0387947887029863,-0.019307091310125556,-0.010443883378170564,120,0.733,0.559,0.977,0.4,2
BE: Arr. Verviers — communes francophones,BE335,-0.028823383174374516,-0.040015776040100676,-0.023013508072543994,-0.012381512835869914,116,0.784,0.241,0.968,0.183,1
BE: Bezirk Verviers — Deutschsprachige Gemeinschaft,BE336,-0.029656325237479294,-0.04246264953152531,-0.02195103735567269,-0.01206027509998302,120,0.775,0.145,0.877,0.099,1
BE: Arr. Brugge,BE251,-0.027485683617182417,-0.038160989949807475,-0.02068385246543897,-0.010128419497352444,119,0.706,1.0,0.961,0.678,4
BE: Arr. Waremme,BE334,-0.029854507789670418,-0.04061178881576029,-0.022757989401795672,-0.01238140452994091,120,0.775,0.861,0.992,0.662,4
BE: Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,BE100,-0.026579274415076758,-0.03758944361173491,-0.021150121662617316,-0.009790652657521734,117,0.701,1.0,1.0,0.701,4
BE: Arr. Mechelen,BE212,-0.027664802197838113,-0.035293988604312765,-0.021768541896031182,-0.008166634743903261,118,0.695,1.0,0.98,0.681,4
BE: Arr. Turnhout,BE213,-0.027730593772071068,-0.03985142724876165,-0.022076718721356504,-0.01085058292733121,118,0.746,0.998,0.964,0.718,4
BE: Arr. Hasselt,BE224,-0.029373703678935045,-0.042280631733037886,-0.022659025144839126,-0.011899572098455068,118,0.78,0.931,0.978,0.71,4
BE: Arr. Maaseik,BE225,-0.027456501214972066,-0.038180623848322826,-0.019753675122743345,-0.011589917219535296,122,0.754,0.888,0.951,0.637,4
BE: Arr. Tongeren,BE223,-0.02945333977499808,-0.041640132040250875,-0.02295325156845865,-0.010639744957646809,118,0.746,0.664,0.994,0.492,3
BE: Arr. Ieper,BE253,-0.02934375800209939,-0.04157805835833007,-0.023359522569804326,-0.011536890989455964,114,0.772,1.0,0.993,0.767,4
BE: Arr. Kortrijk,BE254,-0.02856315191399881,-0.040128962649319436,-0.02275484332862596,-0.009299878748636222,121,0.719,1.0,0.997,0.717,4
BE: Arr. Oostende,BE255,-0.028047581085962812,-0.0383219036182778,-0.019819583667366775,-0.010130075953639971,122,0.705,1.0,0.969,0.683,4
BE: Arr. Roeselare,BE256,-0.027591355244541465,-0.0387921280243223,-0.021622551665466543,-0.011538675625132163,118,0.771,1.0,0.996,0.768,4
BE: Arr. Tielt,BE257,-0.02939236265587525,-0.03998857220113721,-0.021938784156924736,-0.012460412550784047,118,0.78,1.0,0.993,0.775,4
BE: Arr. Veurne,BE258,-0.0300661648376266,-0.04053333066720366,-0.022343267261008173,-0.012741983011931515,120,0.775,1.0,0.983,0.762,4
BE: Arr. Marche-en-Famenne,BE343,-0.028958553520859177,-0.04040333267945025,-0.022378218337509897,-0.011603107513036365,123,0.78,0.07,0.01,0.001,1
BE: Arr. Eeklo,BE233,-0.029222800944836303,-0.04122159876698585,-0.02303228781369073,-0.01082972691699209,122,0.746,1.0,0.919,0.686,4
BE: Arr. Gent,BE234,-0.027374783671049712,-0.037554982747486365,-0.019760258324113926,-0.011439174791974715,119,0.765,1.0,0.939,0.718,4
BE: Arr. Oudenaarde,BE235,-0.026805783223104243,-0.037201263247451946,-0.019226799510617842,-0.010943653354691966,122,0.754,1.0,0.984,0.742,4
BE: Arr. Sint-Niklaas,BE236,-0.02850050394596203,-0.037757742484586854,-0.020545934604445502,-0.010810746013237314,120,0.75,1.0,0.971,0.728,4
BE: Arr. Neufchâteau,BE344,-0.029575576837735134,-0.0393817079982002,-0.023427717630097225,-0.01004036367192268,122,0.738,0.059,0.373,0.016,1
BE: Arr. Virton,BE345,-0.029667306183559318,-0.04055075781194078,-0.02207423967273977,-0.010168109323095892,121,0.736,0.07,0.569,0.029,1
BE: Arr. Arlon,BE341,-0.03039059683978883,-0.0418105054396309,-0.024268690375406687,-0.012639659584674948,118,0.805,0.447,0.712,0.256,2
BE: Arr. Thuin,BE32D,-0.02793484737474943,-0.03877491665487123,-0.02201357396531645,-0.010651401006502392,121,0.736,0.445,0.945,0.31,2
BE: Arr. Huy,BE331,-0.030412163815547757,-0.042352012543771834,-0.024420170511982413,-0.012735335827488882,118,0.771,0.655,0.901,0.455,3
BE: Arr. Liège,BE332,-0.02888873403836766,-0.037162717078947916,-0.021374580568818018,-0.010138388116045187,123,0.715,0.346,0.99,0.245,2
BE: Arr. Dendermonde,BE232,-0.027934871619738656,-0.03763877172515606,-0.022346453396000415,-0.01007097483133443,122,0.697,1.0,0.979,0.682,4
BE: Arr. Nivelles,BE310,-0.031049295430271413,-0.03923017590538102,-0.023650123438712093,-0.011986824257189011,115,0.765,1.0,1.0,0.765,4
BE: Arr. Ath,BE32A,-0.02719476517990464,-0.03892903315325952,-0.018477684967482432,-0.009861959379942784,117,0.709,1.0,0.986,0.699,4
BE: Arr. Charleroi,BE32B,-0.025533909136280408,-0.03558885445866401,-0.019467566214825222,-0.008511198396654608,119,0.706,0.586,0.972,0.402,3
BE: Arr. Mons,BE323,-0.030349003603635707,-0.03994180917278656,-0.020776699175214297,-0.010532395559143778,119,0.739,1.0,0.982,0.726,4
BE: Arr. Diksmuide,BE252,-0.02185997782574201,-0.03366048566486795,-0.017477241525345015,-0.008689029403309262,123,0.659,1.0,0.986,0.65,4
BE: Arr. Soignies,BE32C,-0.02185997782574201,-0.03366048566486795,-0.017477241525345015,-0.008689029403309262,123,0.659,1.0,0.995,0.656,4
BE: Arr. Aalst,BE231,-0.02826123356694833,-0.04238749557694375,-0.019658014648460072,-0.009461990262035171,117,0.701,1.0,0.991,0.695,4
BE: Arr. Tournai-Mouscron,BE328,-0.027851475009117742,-0.0387701748909151,-0.018644387224681425,-0.010370454583549144,117,0.744,1.0,0.995,0.74,4
BE: Arr. Dinant,BE351,-0.02504106028476403,-0.0343573432825992,-0.01742020165222654,-0.009501550811368515,120,0.7,0.257,0.719,0.129,1
