,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
0,UKC11,-0.02796384079104581,-0.033413490860996466,-0.020902032487582524,-0.011700138734182377,117,0.744,0.039,0.503,0.015,1
1,UKC12,-0.026569695334127647,-0.03258157318668349,-0.01947383827444578,-0.011503836141865821,123,0.74,0.756,0.947,0.53,3
2,UKC13,-0.024910396628489113,-0.03167129081141473,-0.018045981502224893,-0.00988005551459843,121,0.694,0.994,0.858,0.592,3
3,UKC14,-0.02705614175559817,-0.033058060989105936,-0.019411036566048406,-0.011321418272154264,117,0.718,0.258,0.959,0.178,1
4,UKC21,-0.026188061298013706,-0.03257670249455893,-0.01899379521413269,-0.009451570325577287,119,0.689,0.321,1.0,0.221,2
5,UKC22,-0.02630133846058285,-0.033097396857563834,-0.0191417171929483,-0.009099464247438762,123,0.675,0.302,0.976,0.199,1
6,UKC23,-0.0252646695633089,-0.034238264660452586,-0.017232339707047954,-0.009396767416758952,122,0.68,0.451,0.879,0.27,2
7,UKD11,-0.026150229416079012,-0.037789869835067644,-0.019057697157741308,-0.008193276227582813,113,0.628,0.986,0.98,0.607,4
8,UKD12,-0.026560688647280263,-0.03444213820489507,-0.02068969315349312,-0.009101848495495661,112,0.688,0.029,0.327,0.007,1
9,UKD33,-0.025918599589359072,-0.03357017836648389,-0.01817188548425161,-0.010767500168289569,122,0.689,0.966,1.0,0.666,4
10,UKD34,-0.026802211020765312,-0.03675915990995837,-0.018462230414675245,-0.009239450306067473,123,0.667,1.0,0.998,0.666,4
11,UKD35,-0.025918599589359072,-0.03357017836648389,-0.01817188548425161,-0.010767500168289569,122,0.689,0.832,0.992,0.569,3
12,UKD36,-0.02613108296492438,-0.035971975653588534,-0.017772130411221852,-0.009833705957858214,120,0.675,0.229,1.0,0.155,1
13,UKD37,-0.02410020667669225,-0.03136315436481489,-0.016301033467609884,-0.009261397397934489,121,0.636,0.212,0.991,0.134,1
14,UKD41,-0.023386437412572878,-0.03029309818314761,-0.015512715778194349,-0.009629255318284314,126,0.667,0.088,0.623,0.037,1
15,UKD42,-0.02480850850054239,-0.036650150888007584,-0.017318296076011635,-0.00822180638695644,123,0.642,0.087,0.881,0.049,1
16,UKD44,-0.024688848218985333,-0.03465705637872654,-0.016213841479644147,-0.007408536102119132,121,0.653,0.145,0.911,0.086,1
17,UKD45,-0.022762567689946334,-0.030024895703586966,-0.015010875384809478,-0.007557890035218584,123,0.602,0.128,0.837,0.064,1
18,UKD46,-0.021975266695938432,-0.027207503649024627,-0.01405994281273424,-0.007665943331897606,124,0.613,0.739,0.828,0.375,2
19,UKD47,-0.02692125765849674,-0.03943367091451188,-0.017176290954155866,-0.009657786835919299,122,0.656,0.297,0.997,0.194,1
20,UKD61,-0.030500913060696872,-0.041970664395476275,-0.020714732895313902,-0.01031248704392175,118,0.686,0.296,0.996,0.202,2
21,UKD62,-0.03132917685039003,-0.04431105103446881,-0.022491479773956637,-0.011496423948252977,114,0.728,0.399,0.999,0.29,2
22,UKD63,-0.030302315999533036,-0.039868711126522606,-0.021363865724533464,-0.01057489245301579,119,0.723,0.255,0.999,0.184,1
23,UKD71,-0.02774627597230953,-0.03890029961386271,-0.016694986555251812,-0.009912283806564939,120,0.658,0.545,0.993,0.356,2
24,UKD72,-0.03018308555829239,-0.04196714208216722,-0.019003916445802547,-0.010522093432958185,117,0.726,0.233,0.981,0.166,1
