,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
0,NL111,-0.02516669407972955,-0.034316745008428934,-0.01994318463453451,-0.008883651950113404,121,0.719,0.491,0.998,0.352,2
1,NL112,-0.025969741941021158,-0.03502233307936463,-0.01961107218276059,-0.010293143079913407,121,0.719,0.542,0.955,0.372,2
2,NL113,-0.025180417193513886,-0.03554991518977078,-0.020464777721529076,-0.007384707025273936,123,0.683,1.0,0.615,0.42,3
3,NL124,-0.024486056315475364,-0.033855269852737735,-0.01949230161529312,-0.008725633614418674,120,0.733,0.68,0.739,0.368,2
4,NL125,-0.026694265108604297,-0.0355488626370389,-0.023817006557698264,-0.010874422958728942,118,0.746,0.585,0.977,0.426,3
5,NL126,-0.02692206451242965,-0.038943187265045504,-0.021803544704553608,-0.008821771172790288,122,0.713,0.507,0.961,0.347,2
6,NL131,-0.024771246341439058,-0.036785558421913625,-0.02073770315525553,-0.008157944222313553,125,0.696,0.276,0.983,0.189,1
7,NL132,-0.02592025314406938,-0.035340841787000664,-0.01979672123721198,-0.009928757320872032,121,0.719,0.357,0.99,0.254,2
8,NL133,-0.02403071790258599,-0.034233980365450695,-0.018627326540607687,-0.008696085197954518,125,0.68,1.0,1.0,0.68,4
9,NL211,-0.0242902678829548,-0.03389704442937242,-0.01842967415956011,-0.009753943842942644,124,0.718,0.472,0.992,0.336,2
10,NL212,-0.026245335824175087,-0.03788398492499624,-0.020537874184132776,-0.011680500933480241,121,0.777,0.329,0.978,0.25,2
11,NL213,-0.024886632038428638,-0.034676513810371734,-0.019486530772137942,-0.01104955505023434,120,0.75,0.182,0.955,0.13,1
12,NL221,-0.025881029552826496,-0.036530399008741915,-0.018654434460667793,-0.010950178383106567,120,0.75,0.494,0.88,0.326,2
13,NL224,-0.025318237761796588,-0.03754438428050167,-0.01776276171473295,-0.010334273014426429,124,0.734,0.283,0.952,0.198,1
14,NL225,-0.02206010132653827,-0.033439792180760416,-0.017765607639197385,-0.009466810624317866,122,0.689,0.643,0.88,0.39,2
15,NL226,-0.024183235475162036,-0.03467245105570809,-0.02003894759067872,-0.010883761095340578,126,0.754,0.444,0.932,0.312,2
16,NL230,-0.025537345545707472,-0.036305738012949854,-0.019744773695425436,-0.009388930747190737,123,0.724,0.358,0.969,0.251,2
17,NL310,-0.025997555703463248,-0.03843775925023522,-0.019797804054471273,-0.0111499806662448,120,0.767,0.633,0.694,0.337,2
18,NL321,-0.02679425193619251,-0.037297115172054585,-0.02146279742981371,-0.011208396056227712,117,0.761,0.176,0.646,0.087,1
19,NL323,-0.027483178579159533,-0.041610881045767344,-0.021458940030863037,-0.010950589976137988,116,0.75,0.034,0.605,0.015,1
20,NL324,-0.02772095688181655,-0.04073365060626054,-0.01930685636083693,-0.01050578984810668,115,0.73,0.144,0.44,0.046,1
21,NL325,-0.0265630844830475,-0.03903772341995293,-0.020313125074601132,-0.010803082828754718,119,0.748,1.0,0.01,0.007,1
22,NL327,-0.028425917888588864,-0.04199843837962201,-0.02170624912046773,-0.012823318388172765,113,0.805,0.186,0.126,0.019,1
23,NL328,-0.03176883987925438,-0.04422866920559963,-0.02586740620745611,-0.011523205140224337,114,0.754,0.225,0.431,0.073,1
24,NL329,-0.027461265461108168,-0.04149178307052902,-0.02309474048709229,-0.010969182239004123,117,0.752,0.103,0.697,0.054,1
25,NL332,-0.026657106593914508,-0.039607326674683356,-0.01968112678366557,-0.009186202681464679,116,0.69,0.276,0.888,0.169,1
26,NL333,-0.026657106593914508,-0.039607326674683356,-0.01968112678366557,-0.009186202681464679,116,0.69,0.101,0.849,0.059,1
27,NL337,-0.02772095688181655,-0.04073365060626054,-0.01930685636083693,-0.01050578984810668,115,0.73,0.657,0.967,0.464,3
28,NL33A,-0.025243333713434915,-0.038225037646455406,-0.019969491142134876,-0.009603382945542869,127,0.732,0.417,0.995,0.304,2
29,NL33B,-0.02790924848526267,-0.04044954535339852,-0.02174864728915195,-0.011701477021859119,114,0.763,0.462,0.989,0.349,2
30,NL33C,-0.024975621265547823,-0.03702575238403624,-0.01848670037239049,-0.00948767944832372,118,0.703,0.387,0.968,0.263,2
31,NL341,-0.027561178950236218,-0.03841626078455017,-0.02037178821763201,-0.011131176619891985,115,0.757,0.614,1.0,0.465,3
32,NL342,-0.025047642455327895,-0.0374730619701166,-0.018203255014378972,-0.00882772292871423,121,0.686,0.336,0.967,0.223,2
33,NL411,-0.026063209680804847,-0.0376891141723758,-0.02043481155628383,-0.010267151743312834,121,0.711,0.527,0.993,0.372,2
34,NL412,-0.026001845307797096,-0.03952421769725762,-0.020733363917389613,-0.00996197077342415,125,0.72,0.591,0.955,0.406,3
35,NL413,-0.025318237761796588,-0.03754438428050167,-0.01776276171473295,-0.010334273014426429,124,0.734,1.0,0.941,0.691,4
36,NL414,-0.025964638632924343,-0.03620392350282327,-0.02057637183197571,-0.011163349867950631,115,0.765,1.0,0.921,0.705,4
37,NL421,-0.024705603520631197,-0.03341250921792967,-0.019404980506173952,-0.010818335810041196,121,0.744,1.0,0.964,0.717,4
38,NL422,-0.024914318506119394,-0.03426119611379505,-0.020114465131016307,-0.00887224609691082,124,0.726,0.549,0.974,0.388,2
39,NL423,-0.025354345432004332,-0.03433962000935326,-0.019675273638010946,-0.009982624840118182,124,0.718,0.569,0.508,0.208,2
