,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
20,RO321,-0.10594324191124672,-0.13958265933354902,-0.0822161112908444,-0.038337107732125536,107,0.794,0.566,0.912,0.41,3
21,RO322,-0.11148540516875882,-0.13990534280126046,-0.08347604475937986,-0.041633937535850304,104,0.827,0.751,0.703,0.437,3
22,RO411,-0.09801115093003669,-0.1142812847023618,-0.06467729010933666,-0.03392890479403453,120,0.775,1.0,0.151,0.117,1
23,RO412,-0.09020159813529484,-0.09937728076074398,-0.05917542305559713,-0.038428535088792154,112,0.839,0.651,0.833,0.455,3
24,RO413,-0.09994202260354557,-0.12607149531498255,-0.06615953600071295,-0.04196231369166341,109,0.844,0.438,0.729,0.269,2
25,RO414,-0.09667544656356736,-0.12150537634408604,-0.06972191502728411,-0.03999950675742331,116,0.828,0.431,0.858,0.306,2
26,RO415,-0.10132963113527295,-0.13802905973563606,-0.06336419921768258,-0.03709508045689837,103,0.816,0.319,0.93,0.242,2
27,RO421,-0.08167624430799311,-0.10956253526381231,-0.05758201561454178,-0.026613097434671346,113,0.673,0.218,0.949,0.139,1
28,RO422,-0.08282657214898544,-0.10897988702515721,-0.0581925297826796,-0.03388691946980342,115,0.774,0.173,0.949,0.127,1
29,RO423,-0.07032195419623108,-0.09559710841458466,-0.051673721694489416,-0.02856981270713687,120,0.683,0.479,0.907,0.297,2
30,RO424,-0.08134797629475432,-0.106003508454453,-0.057695921573949864,-0.02800586501759447,118,0.72,0.98,0.895,0.632,4
31,RO111,-0.07509487144954857,-0.10049621629641863,-0.05927838491621655,-0.025206893886507202,115,0.713,0.874,0.617,0.384,2
32,RO112,-0.06230339825984419,-0.08201695662743677,-0.04620999288498514,-0.026635290671611883,121,0.661,0.342,0.714,0.161,1
33,RO113,-0.07357512177039585,-0.08949363531267765,-0.052872997928469403,-0.03223007828384441,114,0.754,0.071,0.81,0.043,1
34,RO114,-0.07170795551787601,-0.10517693619199472,-0.05250014409579071,-0.02782810760864599,119,0.723,0.186,0.748,0.101,1
35,RO115,-0.08895745937537923,-0.12431674212281955,-0.06533522494365551,-0.040167639139266506,107,0.832,0.311,0.838,0.217,2
36,RO116,-0.08077897086087228,-0.1014343736194602,-0.06265979567432792,-0.03184765085613705,110,0.745,0.882,0.861,0.566,3
37,RO121,-0.06827957069142067,-0.0899460421666145,-0.05203964117748502,-0.022688560120893604,119,0.655,0.376,0.864,0.213,2
38,RO122,-0.06678340496892005,-0.07770872098439663,-0.04416137698693465,-0.018659261324866484,116,0.629,0.376,0.714,0.169,1
39,RO123,-0.06935265231593485,-0.09342145219314586,-0.049908412029338,-0.024093003551581168,116,0.681,0.617,0.841,0.353,2
40,RO124,-0.07552753756918099,-0.11772688056749878,-0.047742999463886916,-0.023802355347106598,114,0.632,0.514,0.683,0.222,2
41,RO125,-0.059637685412223,-0.07683563405573493,-0.0419080533910936,-0.019028573552110996,123,0.585,0.439,0.868,0.223,2
