NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
FR101,-0.04329388121493606,-0.05862778919992663,-0.03141671958254466,-0.014437952101968592,102,0.667,0.809,0.998,0.539,3
FR102,-0.03329162787612947,-0.04586934148742525,-0.021946914138557268,-0.010808194018320168,119,0.521,0.974,0.997,0.506,3
FR103,-0.038172667978324665,-0.051280195883379814,-0.02854076253219592,-0.014950854668503058,114,0.561,1.0,1.0,0.561,3
FR104,-0.033560284973686925,-0.04472690283842742,-0.02840469258717628,-0.012940556485239226,119,0.571,0.93,0.833,0.442,3
FR105,-0.04329388121493606,-0.05862778919992663,-0.03141671958254466,-0.014437952101968592,102,0.667,0.862,1.0,0.575,3
FR106,-0.04329388121493606,-0.05862778919992663,-0.03141671958254466,-0.014437952101968592,102,0.667,1.0,0.972,0.648,4
FR107,-0.04329388121493606,-0.05862778919992663,-0.03141671958254466,-0.014437952101968592,102,0.667,0.852,0.811,0.461,3
FR108,-0.04048486943525961,-0.05245361355407177,-0.03294438971600873,-0.01688972813303386,109,0.697,0.457,0.51,0.162,1
FRB01,-0.03927491721939711,-0.05330760013542869,-0.02940577684601246,-0.016899652424627966,113,0.602,0.62,0.791,0.295,2
FRB02,-0.039934463207349724,-0.056292296495516335,-0.03138916173538942,-0.015230370024447049,119,0.63,0.665,0.786,0.329,2
FRB03,-0.04653896727904509,-0.06558156467692339,-0.03479847025207909,-0.016681039747775663,109,0.679,0.325,0.965,0.213,2
FRB04,-0.04796334746171055,-0.07026195173985607,-0.03245121851869452,-0.0192120481787051,106,0.708,0.418,0.706,0.209,2
FRB05,-0.04422487573531942,-0.06004959137362037,-0.03091854914719841,-0.019042962529961995,108,0.667,0.337,0.953,0.214,2
FRB06,-0.037711717670626775,-0.05582797805014323,-0.02959336760468136,-0.0139180242517544,117,0.624,0.276,0.785,0.135,1
FRC11,-0.03865478548914529,-0.05077520753597775,-0.03281002218408665,-0.016788942293844585,117,0.684,1.0,0.764,0.523,3
FRC12,-0.038539532978318934,-0.05171921204749032,-0.028700640406639027,-0.013563245742475952,117,0.607,0.573,0.519,0.181,1
FRC13,-0.03555459871651723,-0.04543509541705537,-0.028278055806075845,-0.015336712881721727,114,0.623,0.332,0.864,0.179,1
FRC14,-0.041337787789974094,-0.06346466095776429,-0.027478423038482937,-0.014460018817372284,111,0.631,0.941,0.621,0.369,2
FRC21,-0.03374938678212379,-0.04753638284588355,-0.026814074489064386,-0.010597797087178045,111,0.586,1.0,0.942,0.552,3
FRC22,-0.04002626381761036,-0.06036752315332866,-0.030670293529827163,-0.01394092400259116,110,0.682,0.359,0.954,0.234,2
FRC23,-0.03931237605411574,-0.06056327335374708,-0.02949405201944777,-0.014515526490117942,111,0.622,0.972,0.639,0.386,2
FRC24,-0.04071229559009028,-0.054016016246495456,-0.03451750522926493,-0.016468211066999323,116,0.664,0.217,0.01,0.001,1
FRD11,-0.04838231868337317,-0.06711343735741016,-0.04378560862633367,-0.017725031025096996,96,0.677,0.421,0.984,0.28,2
FRD12,-0.052228512665849894,-0.07374980873571602,-0.039157222304627454,-0.01794850280826743,95,0.705,0.985,0.836,0.581,3
FRD13,-0.013769350153647315,-0.02046323042207929,-0.008680307426852954,-0.003923723753539528,58,0.241,0.146,0.912,0.032,1
FRD21,-0.03756844422317352,-0.053473652661184375,-0.02978312147815676,-0.01407887644495324,116,0.638,0.241,0.989,0.152,1
FRD22,-0.014351460820413383,-0.017958819337139276,-0.009586385933691027,-0.005123050426718973,52,0.192,0.269,0.898,0.046,1
FRE11,-0.014907471803495982,-0.02185934328529185,-0.01226850694116575,-0.0058901268965065,75,0.267,0.403,0.756,0.081,1
FRE12,-0.0946463616743755,-0.15075750202326038,-0.07780175353761462,-0.024882185434945928,86,0.767,0.152,0.831,0.097,1
FRE21,-0.019458786211798085,-0.028125996456222446,-0.014783504309872167,-0.006925218911527736,77,0.403,0.581,0.592,0.139,1
FRE22,-1.5179378968048272,-2.011351655729356,-1.1429237031668567,-0.9429348049663941,13,1.0,0.428,0.838,0.359,2
FRE23,-0.10638414262890501,-0.14348344325626905,-0.10368879765669434,-0.045407436765613984,87,0.954,0.838,0.684,0.547,3
FRF11,-0.06433141127975528,-0.10156082103704397,-0.0449219765461983,-0.013263546770804944,104,0.644,1.0,0.684,0.44,3
FRF12,-0.3435567837934818,-0.39039074437845406,-0.32046349004467467,-0.18506442602871848,42,1.0,0.07,0.856,0.06,1
FRF21,-0.04699422570338501,-0.07003952364209877,-0.0450227711896914,-0.02194055583831501,125,0.752,0.796,0.858,0.514,3
FRF22,-0.13430574921802782,-0.17025788217627763,-0.1238721062504253,-0.08578893702280824,72,0.875,0.999,0.907,0.793,4
