Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
FR: Yvelines,FR103,-0.02898977488154848,-0.03960889966248747,-0.02196696361411415,-0.013130610725881942,123,0.764,0.984,0.994,0.747,4
FR: Essonne,FR104,-0.03137564076354507,-0.03989054444215473,-0.023032903359552038,-0.012166176798399934,113,0.743,1.0,0.995,0.739,4
FR: Paris,FR101,-0.02667355523529046,-0.04033411187746098,-0.019143030207842922,-0.010626233090054246,128,0.68,1.0,1.0,0.68,4
FR: Indre-et-Loire,FRB04,-0.0302204692392424,-0.04176919424715865,-0.023155283771352914,-0.011381491023414904,121,0.727,0.984,0.77,0.551,3
FR: Hauts-de-Seine,FR105,-0.02898977488154848,-0.03960889966248747,-0.02196696361411415,-0.013130610725881942,123,0.764,0.859,1.0,0.656,4
FR: Seine-et-Marne,FR102,-0.02898977488154848,-0.03960889966248747,-0.02196696361411415,-0.013130610725881942,123,0.764,1.0,0.955,0.73,4
FR: Loiret,FRB06,-0.02898977488154848,-0.03960889966248747,-0.02196696361411415,-0.013130610725881942,123,0.764,1.0,0.75,0.573,3
FR: Nièvre,FRC12,-0.026574239515398758,-0.036857644058429895,-0.0194466862111195,-0.010916866843094439,126,0.667,0.541,0.483,0.174,1
FR: Côte-d’Or,FRC11,-0.02815861503920212,-0.034387280213317536,-0.02172335886549134,-0.012563137476321897,112,0.759,0.9,0.761,0.52,3
FR: Loir-et-Cher,FRB05,-0.02951497285295208,-0.037248853956409825,-0.022412538543294204,-0.012944028155991407,124,0.758,0.737,0.733,0.409,3
FR: Alpes-Maritimes,FRL03,-0.030420327492852436,-0.036911735950111275,-0.023388111727121443,-0.011924816668677254,117,0.744,0.338,0.925,0.233,2
FR: Haute-Vienne,FRI23,-0.028728444097643625,-0.03665758940967732,-0.023279425363065192,-0.011772042415619209,119,0.731,0.603,0.642,0.283,2
FR: Var,FRL05,-0.028746296297986466,-0.03748005967468745,-0.022496300119758096,-0.011453020220540854,121,0.694,0.324,0.935,0.21,2
FR: Vosges,FRF34,-0.03409593777136392,-0.044247482641012206,-0.026155712862653474,-0.0153472638347418,112,0.777,0.3,0.727,0.169,1
FR: Côtes-d’Armor,FRH01,-0.025754221099851694,-0.03292522900600089,-0.018842346138798375,-0.010924820599432266,119,0.706,1.0,0.606,0.428,3
FR: Dordogne,FRI11,-0.025863267030237006,-0.032574998061464175,-0.019144841573650626,-0.01041001932023606,117,0.684,0.736,0.434,0.218,2
FR: Drôme,FRK23,-0.028153228558696425,-0.036164143165000155,-0.020679105768621003,-0.010808003240186041,116,0.698,0.713,0.805,0.401,3
FR: Charente,FRI31,-0.028439824525409253,-0.03368367527407951,-0.02063486695552907,-0.011751139687627244,116,0.733,1.0,0.52,0.381,2
FR: Loire-Atlantique,FRG01,-0.031428421986980544,-0.04109484487578331,-0.023455858687991736,-0.009995459334821342,107,0.701,1.0,0.885,0.62,4
FR: Isère,FRK24,-0.028149173265246807,-0.03577988393637402,-0.02065313364685515,-0.0093451558256987,114,0.702,0.653,0.933,0.428,3
FR: Mayenne,FRG03,-0.027680406554724705,-0.03859313378052962,-0.018484893029965435,-0.008710777903204313,119,0.681,1.0,0.521,0.355,2
FR: Creuse,FRI22,-0.02998270238050695,-0.038864530581632,-0.023607895113331955,-0.00886784268154953,111,0.694,0.382,0.01,0.003,1
FR: Bouches-du-Rhône,FRL04,-0.024906840584149336,-0.037198541226552057,-0.017578325816502757,-0.00934929257910282,124,0.677,0.514,0.972,0.338,2
FR: Morbihan,FRH04,-0.026343378103454426,-0.040153092508291854,-0.020689867969859343,-0.010149595576314462,124,0.702,1.0,0.697,0.489,3
