,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
0,DK011,-0.03011935350415442,-0.04137710114279855,-0.0214450871278346,-0.011606842485706752,113,0.761,1.0,0.67,0.51,3
1,DK012,-0.03011935350415442,-0.04137710114279855,-0.0214450871278346,-0.011606842485706752,113,0.761,1.0,0.01,0.008,1
2,DK013,-0.03186553796558752,-0.041239506521404505,-0.020896275101674917,-0.011837839272046511,112,0.759,1.0,0.994,0.754,4
3,DK014,-0.02438634509484372,-0.032431974235150575,-0.016546847259207395,-0.009105511845128714,128,0.648,1.0,0.42,0.272,2
4,DK021,-0.03164650299074045,-0.045590912786780076,-0.019268088496665215,-0.010576303683786977,111,0.73,1.0,0.987,0.721,4
5,DK022,-0.028244562838259567,-0.03950701481724271,-0.019429460218408922,-0.010082817072121723,118,0.703,1.0,0.796,0.56,3
6,DK031,-0.029241461306460458,-0.03784750294602865,-0.020915935079370958,-0.011417331521896175,107,0.748,1.0,1.0,0.748,4
7,DK032,-0.026155261880967572,-0.03292928997672178,-0.016863357466069415,-0.008222216035245844,114,0.649,1.0,0.999,0.648,4
8,DK041,-0.02918059964696234,-0.032749847049751986,-0.016843176698572004,-0.008433560654445539,106,0.689,1.0,0.013,0.009,1
9,DK042,-0.029158334209868627,-0.03529551250871009,-0.02066237750231699,-0.00993657395621481,112,0.696,1.0,0.881,0.613,4
10,DK050,-0.029160190330521196,-0.03455313344868126,-0.020049365969617407,-0.009101361173850415,108,0.704,1.0,0.234,0.165,1
