Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
ES: Girona,ES512,-0.042950550612192544,-0.051497462832261746,-0.025389857335816994,-0.010445675831912712,112,0.67,0.356,0.879,0.21,2
ES: Mallorca,ES532,-0.04025561822426795,-0.05198341944806337,-0.023751440759800957,-0.01151544667797892,115,0.643,1.0,0.909,0.584,3
ES: Menorca,ES533,-0.04622847941798578,-0.06044728580262239,-0.026625532114270618,-0.011210819647083566,108,0.685,1.0,0.863,0.591,3
ES: Barcelona,ES511,-0.04283041901740558,-0.05590903997487935,-0.026837706046640625,-0.013293197045573163,113,0.69,0.546,0.99,0.373,2
ES: Badajoz,ES431,-0.032398210133662085,-0.04409819500734249,-0.023556774260367425,-0.012373521980064247,116,0.629,0.869,0.107,0.058,1
ES: Valencia/València,ES523,-0.03613057078299255,-0.04992225329985862,-0.02377465288257088,-0.012190515027411405,110,0.664,0.711,0.902,0.426,3
ES: Córdoba,ES613,-0.035850303796276385,-0.04790549040028082,-0.025461698781540736,-0.01080550748489588,113,0.628,0.657,0.406,0.168,1
ES: Tarragona,ES514,-0.03613165031086495,-0.04805735361816492,-0.02496182488615072,-0.009191671313607428,109,0.642,0.432,0.806,0.224,2
ES: Alicante/Alacant,ES521,-0.03830585030958591,-0.05290834981353252,-0.027312185472487024,-0.009334087166119302,112,0.643,1.0,0.934,0.601,4
ES: Cáceres,ES432,-0.03758549221819265,-0.04749009234388732,-0.027963107255999174,-0.010865205246881653,107,0.664,0.545,0.01,0.004,1
ES: Almería,ES611,-0.042922921441177105,-0.056945512539393575,-0.03259268187680822,-0.01495859144626165,109,0.725,0.998,0.592,0.428,3
ES: Cádiz,ES612,-0.04130884687500459,-0.05183555455667166,-0.027867688398423508,-0.014350955003440885,110,0.709,0.861,0.667,0.407,3
ES: Castellón/Castelló,ES522,-0.058576962564146635,-0.07239065364748758,-0.03816002826745175,-0.022771877465502372,108,0.824,0.218,0.881,0.158,1
ES: Eivissa y Formentera,ES531,-0.04813323660975161,-0.060147477634775494,-0.03469209272188825,-0.016561095549739793,108,0.75,1.0,0.922,0.692,4
ES: Lleida,ES513,-0.05175472386810008,-0.06653214897251628,-0.03855976336966736,-0.018341290263097346,112,0.777,0.409,0.655,0.208,2
ES: Toledo,ES425,-0.053683312184937104,-0.070639293147387,-0.035416105803620965,-0.012149111575969632,114,0.719,0.954,0.845,0.58,3
ES: Huesca,ES241,-0.042059681696763995,-0.05191710465685002,-0.027296804729438042,-0.013902151017514882,101,0.683,0.488,0.527,0.176,1
ES: Asturias,ES120,-0.038453347017452,-0.04496660213449206,-0.02658878117487691,-0.012968865237986085,119,0.664,0.161,0.802,0.086,1
ES: Burgos,ES412,-0.04388004077227835,-0.052335693722925854,-0.030688721728628538,-0.013706455720224183,112,0.705,0.76,0.802,0.43,3
ES: Pontevedra,ES114,-0.056528459163156304,-0.07044736476447899,-0.036340826823661056,-0.014009398726409477,111,0.73,0.46,0.758,0.255,2
ES: Ourense,ES113,-0.04311907425078824,-0.058815649099720785,-0.03668552497304507,-0.015662283116572615,113,0.743,0.26,0.402,0.078,1
ES: Zamora,ES419,-0.04073137954320836,-0.04792704270669971,-0.028859224917984764,-0.014239217891174768,115,0.696,0.622,0.304,0.132,1
ES: A Coruña,ES111,-0.05346951262518656,-0.058711231389605156,-0.03470616160929688,-0.017312876169580646,107,0.766,0.308,0.741,0.175,1
ES: Soria,ES417,-0.04539545245637729,-0.046768836377388254,-0.025063385288254744,-0.009671327218805547,117,0.658,0.705,0.293,0.136,1
ES: Lugo,ES112,-0.06155161469083993,-0.08465392069118521,-0.041310659181479095,-0.01986044360315539,116,0.81,0.406,0.288,0.095,1
ES: Zaragoza,ES243,-0.06005417061140628,-0.08283597822671669,-0.037871628421244766,-0.014024336357745377,117,0.692,0.583,0.733,0.296,2
ES: León,ES413,-0.058944166833120565,-0.0803298759271006,-0.04372974431497606,-0.02122042661118045,120,0.825,0.272,0.609,0.137,1
ES: Madrid,ES300,-0.05460732806656505,-0.0663042562510143,-0.03968515723283747,-0.017543807177038337,109,0.78,1.0,1.0,0.78,4
ES: Jaén,ES616,-0.055462774251743834,-0.07791147309784004,-0.0381486752942038,-0.016832469541975252,114,0.754,0.694,0.437,0.229,2
ES: Málaga,ES617,-0.057574133269401126,-0.08497359732224936,-0.03592386635392133,-0.013146807923752162,124,0.71,0.966,0.781,0.536,3
ES: Ávila,ES411,-0.05317523396479829,-0.07099590208785955,-0.034118739376112955,-0.014280464561749813,114,0.711,0.549,0.273,0.107,1
ES: Navarra,ES220,-0.054985798999405484,-0.08501153449590589,-0.03911649891767806,-0.01696075732694222,113,0.761,0.564,0.826,0.355,2
ES: Sevilla,ES618,-0.06196325618772832,-0.09674784176493047,-0.04685140055489212,-0.019304067205910956,104,0.788,0.923,0.754,0.548,3
ES: Bizkaia,ES213,-0.04731762406510386,-0.07063846868316638,-0.033740655849456055,-0.014274217711134818,110,0.709,0.745,0.986,0.521,3
ES: Cuenca,ES423,-0.06576940728124066,-0.093971426753082,-0.044031725934851856,-0.019662264117237982,109,0.789,0.876,0.061,0.042,1
ES: Murcia,ES620,-0.08108560052487807,-0.10922830707583414,-0.053620524623028756,-0.02724195588902012,106,0.877,0.999,0.714,0.626,4
ES: Granada,ES614,-0.0835535376131345,-0.11251630778906838,-0.053568241682015585,-0.026112760847950996,100,0.84,0.974,0.642,0.525,3
ES: Huelva,ES615,-0.0627841967513204,-0.08360036737131524,-0.044121180779524746,-0.01651482139361363,118,0.746,0.55,0.696,0.286,2
ES: Valladolid,ES418,-0.06946108084736967,-0.10182033140154666,-0.04901532807824929,-0.020503216575014867,112,0.821,1.0,0.74,0.608,4
ES: Salamanca,ES415,-0.0683911340573654,-0.10053819286386281,-0.051434686348535395,-0.023655023170059124,109,0.826,0.459,0.549,0.208,2
ES: Palencia,ES414,-0.05544039106358372,-0.0698132657457744,-0.04123264015242968,-0.018506366950401584,114,0.763,0.982,0.709,0.531,3
