,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
0,NO020,-0.024458903658207288,-0.03221848741130897,-0.018433410036692063,-0.009949280523810557,106,0.698,0.137,0.934,0.089,1
1,NO060,-0.02644122194090377,-0.035516990178529315,-0.018236384612165302,-0.0071971011700501545,113,0.664,0.731,0.958,0.465,3
2,NO071,-0.03054420788024075,-0.04286648441384762,-0.021626737227235817,-0.00916923118995705,110,0.718,0.383,0.804,0.221,2
3,NO074,-0.020820832363026343,-0.028194805190823652,-0.01516254765447195,-0.005743725663105961,118,0.619,1.0,0.983,0.608,4
4,NO081,-0.03151649103861907,-0.03750246394219819,-0.022303497360089145,-0.010426027331876508,112,0.75,0.033,0.913,0.023,1
5,NO082,-0.028960934322913856,-0.03894183383426234,-0.022100336577552525,-0.010899785697942829,109,0.771,0.326,0.801,0.201,2
6,NO091,-0.033268720339213,-0.04247307010722536,-0.02074036410779168,-0.010532455915165623,102,0.755,0.069,0.01,0.001,1
7,NO092,-0.031594934346436426,-0.04125485435803749,-0.02199687095527015,-0.007379540035797307,109,0.67,0.63,0.966,0.408,3
8,NO0A1,-0.02873908135434951,-0.03347727016973644,-0.019015910529587565,-0.007795484341065929,106,0.651,1.0,1.0,0.651,4
9,NO0A2,-0.030892918905394626,-0.038173725490306336,-0.017827167864665046,-0.008550858253708198,108,0.62,0.19,0.798,0.094,1
10,NO0A3,-0.031229032158620853,-0.039681025399258385,-0.019825930594550102,-0.01149392295037345,110,0.773,0.073,0.423,0.024,1
