,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
51,ITG13,-0.03987932236771875,-0.05217386925822416,-0.029174723808483197,-0.011563172926395018,114,0.737,0.647,0.814,0.388,2
52,ITG14,-0.048424937563676516,-0.07054398668041487,-0.03314703508402444,-0.011583238442488175,107,0.682,0.443,0.978,0.295,2
53,ITG15,-0.05173263542454601,-0.06100020834585528,-0.04505999043471888,-0.018915803189734542,106,0.792,0.506,0.984,0.394,2
54,ITG16,-0.04652509368251881,-0.06151703326998407,-0.03445723872501996,-0.013316779478018678,115,0.722,0.03,0.271,0.006,1
55,ITG17,-0.049469953673264025,-0.0667712563261947,-0.03252257109645236,-0.011797466549942346,113,0.681,0.655,0.622,0.277,2
56,ITG18,-0.04841887257420516,-0.0720595301716907,-0.039166489671959875,-0.012537169942160798,111,0.703,0.68,0.573,0.274,2
57,ITG19,-0.052322028839619054,-0.07542953500367659,-0.03894821551289836,-0.01064041957904488,120,0.692,0.676,0.795,0.372,2
58,ITG2D,-0.04234987167028008,-0.0612236009652442,-0.027999986787310888,-0.011848102851580434,121,0.711,1.0,0.836,0.594,3
59,ITG2E,-0.0465630782431632,-0.07557694993631178,-0.03076529824471304,-0.013520814352814256,117,0.718,1.0,0.911,0.654,4
60,ITG2F,-0.04695578481311642,-0.06413304103068157,-0.030711547645631887,-0.01336507983836247,117,0.709,0.736,0.261,0.136,1
61,ITG2G,-0.04544287871456026,-0.06628368598769069,-0.03214866009893627,-0.013885844289360271,118,0.729,0.658,0.147,0.071,1
62,ITG2H,-0.0485062239270084,-0.06669557805351348,-0.0325685329996012,-0.012003474702161301,116,0.707,0.153,0.763,0.083,1
63,ITH10,-0.02442768028244719,-0.033652033150214894,-0.017648131794446964,-0.008698163119478415,118,0.593,0.4,0.792,0.188,1
64,ITH20,-0.035343473135641505,-0.04790137377799933,-0.026765318077189203,-0.01246134121697854,111,0.712,0.858,0.702,0.429,3
65,ITH31,-0.03817578749575114,-0.05065611767617097,-0.02852120799264002,-0.014794165172446843,111,0.748,0.477,0.97,0.346,2
66,ITH32,-0.038676704743785706,-0.051140437253810386,-0.028639409929302383,-0.015891907070100568,109,0.807,1.0,0.996,0.804,5
67,ITH33,-0.028390664850031326,-0.038471375232791996,-0.021157697083340962,-0.009215603056522217,119,0.655,0.321,0.465,0.098,1
68,ITH34,-0.03953188755422383,-0.052029929060616514,-0.028510776497936173,-0.015475918059965163,113,0.761,0.429,0.857,0.28,2
69,ITH35,-0.03809146359977166,-0.053103614584721945,-0.02906183813573572,-0.012833649907284181,116,0.707,0.486,0.775,0.266,2
70,ITH36,-0.0365542799267009,-0.05170977066782495,-0.028869585765192225,-0.014252319107718915,113,0.735,0.599,0.875,0.385,2
71,ITH37,-0.04114563753405628,-0.059404506248356914,-0.03147735612896105,-0.013839563187895754,116,0.724,0.57,0.581,0.24,2
72,ITH41,-0.03641166268046085,-0.05246717558024203,-0.028997345121567993,-0.016048284515051088,116,0.767,0.84,0.78,0.503,3
73,ITH42,-0.03499441221548477,-0.04355987348113395,-0.02652222796754136,-0.011386396110831556,115,0.67,0.457,0.839,0.257,2
74,ITH43,-0.04233408951434506,-0.05785944759693655,-0.029752794636635715,-0.016099889468449452,106,0.764,0.793,0.633,0.384,2
75,ITH44,-0.034978427220847326,-0.04606926245361856,-0.025595758021750036,-0.013529179104414712,118,0.737,0.938,0.864,0.597,3
76,ITH51,-0.033680452831449104,-0.046052208317731914,-0.024606652253226856,-0.011633833103553854,125,0.672,0.794,0.757,0.404,3
77,ITH52,-0.033980876902507284,-0.044071927177454034,-0.0248857062825541,-0.013374611828541948,120,0.675,0.667,0.888,0.4,2
78,ITH53,-0.038600180813422175,-0.05323695590750945,-0.027246427220553773,-0.01561148343243039,116,0.767,0.78,0.804,0.481,3
79,ITH54,-0.03615651195256512,-0.049680200632881547,-0.02563116455379874,-0.014640968910648694,113,0.743,0.893,0.689,0.457,3
80,ITH55,-0.0377971026418101,-0.050023966984280105,-0.02701226955409399,-0.015444682462598397,116,0.767,0.063,0.495,0.024,1
81,ITH56,-0.04006571492187322,-0.055828132837603475,-0.030213364700557785,-0.013208558816551481,116,0.707,0.158,0.81,0.09,1
82,ITH57,-0.03806015147617374,-0.051830876259558234,-0.027896624577606922,-0.013387226343349896,111,0.721,0.526,0.58,0.22,2
83,ITH58,-0.039099526761193305,-0.0575764833104219,-0.028261042183934902,-0.014692690491187278,116,0.741,0.626,0.85,0.394,2
84,ITH59,-0.039465087209537356,-0.054012648650874726,-0.029766856117130213,-0.015416764872125378,119,0.756,0.483,0.657,0.24,2
85,ITI11,-0.04006671882447696,-0.05543408296402023,-0.028942339655183662,-0.014716882975018188,115,0.748,0.153,0.787,0.09,1
86,ITI12,-0.03926528642887904,-0.050905420274178555,-0.027456138163000927,-0.01577599302547087,117,0.761,0.835,0.805,0.512,3
87,ITI13,-0.039021002886625245,-0.053842260039416924,-0.025705043817093945,-0.011875457461708736,113,0.735,0.712,0.724,0.379,2
88,ITI14,-0.03616740167306074,-0.047267067372704405,-0.02587262119479254,-0.011431771634863691,114,0.728,0.945,0.904,0.622,4
89,ITI15,-0.03735269167828475,-0.051589114265083086,-0.025156777152129873,-0.013549479101829895,112,0.705,0.7,0.403,0.199,1
90,ITI16,-0.040002943311737635,-0.05339980326837124,-0.027708879548061623,-0.013127599986192675,117,0.692,0.025,0.391,0.007,1
91,ITI17,-0.03927120986720721,-0.04577223464356567,-0.023822978113138167,-0.015169924049960325,116,0.767,0.903,0.691,0.479,3
92,ITI18,-0.03999710257473546,-0.05360075908382432,-0.028028781597915397,-0.014682806233872846,111,0.748,1.0,0.582,0.435,3
93,ITI19,-0.042880666386683405,-0.05746478716725609,-0.030916091905251596,-0.017066225319823016,103,0.806,0.927,0.806,0.602,4
94,ITI1A,-0.04201684660819234,-0.05348939615738335,-0.02674768723687869,-0.014784849340894437,106,0.745,0.51,0.624,0.237,2
95,ITI21,-0.03741715001364045,-0.05292793926794127,-0.026592312581777147,-0.014947756573641661,111,0.757,0.684,0.938,0.486,3
96,ITI22,-0.037678646777551825,-0.04989786559905192,-0.02515171729066954,-0.01275025374545007,112,0.696,0.864,0.844,0.508,3
97,ITI31,-0.03611673234710623,-0.05402928638928499,-0.02610118363729786,-0.013733777562334364,116,0.733,0.421,0.929,0.287,2
98,ITI32,-0.03791110935959839,-0.05021828761027839,-0.03012058346609467,-0.016193883224656362,118,0.78,0.582,0.653,0.296,2
99,ITI33,-0.038394968302806066,-0.05140744044401485,-0.02970037801715174,-0.01714673661915609,117,0.778,0.107,0.848,0.071,1
100,ITI34,-0.03414827011771881,-0.04771559453542602,-0.02680013133683918,-0.014169752263574836,122,0.73,0.155,0.769,0.087,1
101,ITI35,-0.03745595494931568,-0.04865605379995695,-0.02994233074571217,-0.015858986855330815,120,0.783,0.612,0.614,0.294,2
102,ITI41,-0.03893733024163481,-0.050805698971946416,-0.0251066219693969,-0.013360252244778303,109,0.725,0.451,0.678,0.222,2
103,ITI42,-0.04193055824445814,-0.06082504711224722,-0.02838213654389658,-0.013684587450659471,109,0.725,0.445,0.982,0.317,2
104,ITI43,-0.046423847255054024,-0.0654730102782057,-0.03151935684541113,-0.015024506980369765,108,0.759,0.838,0.189,0.12,1
105,ITI44,-0.05082220101117603,-0.07167981070050419,-0.03613056876293663,-0.015027841341149813,105,0.762,0.753,0.538,0.309,2
106,ITI45,-0.04416424415041648,-0.06141662586718968,-0.031063264914516456,-0.013949194680555988,110,0.745,0.287,0.862,0.184,1
