Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
"EL: Ithaki, Kefallinia",EL623,-0.07845177324837888,-0.1135839785863866,-0.051410220184474165,-0.02895895895003031,99,0.899,0.493,0.01,0.004,1
EL: Lefkada,EL624,-0.07845177324837888,-0.1135839785863866,-0.051410220184474165,-0.02895895895003031,99,0.899,0.24,0.02,0.004,1
EL: Imathia,EL521,-0.07845177324837888,-0.1135839785863866,-0.051410220184474165,-0.02895895895003031,99,0.899,0.702,0.595,0.376,2
"EL: Magnisia, Sporades",EL613,-0.07845177324837888,-0.1135839785863866,-0.051410220184474165,-0.02895895895003031,99,0.899,0.551,0.553,0.274,2
EL: Irakleio,EL431,-0.06303496828925562,-0.08225094932478688,-0.046463293900194186,-0.01870497259336719,101,0.792,0.514,0.618,0.252,2
EL: Thesprotia,EL542,-0.07392061865638185,-0.09226601528068665,-0.04763795544745235,-0.019929904238699607,98,0.796,0.548,0.155,0.068,1
EL: Ioannina,EL543,-0.04770218485910369,-0.060947855259840256,-0.0319850089178556,-0.014852942620580324,113,0.752,0.25,0.403,0.076,1
"EL: Peiraias, Nisoi",EL307,-0.06253607863184925,-0.08162229769633862,-0.037254345401836204,-0.01661310178230047,99,0.778,0.425,0.956,0.316,2
EL: Chania,EL434,-0.055587169436124385,-0.07753226438854784,-0.030049720348688184,-0.011110637316006054,106,0.708,0.509,0.363,0.131,1
EL: Evros,EL511,-0.06059250101968778,-0.06983578126733495,-0.03642018428927662,-0.01398183827145038,98,0.735,0.896,0.339,0.223,2
EL: Xanthi,EL512,-0.043781667613436,-0.05491225117199408,-0.02764479833130123,-0.009885534518982353,110,0.655,0.744,0.392,0.191,1
EL: Kerkyra,EL622,-0.05316039666583429,-0.07045200816412499,-0.030431324561674074,-0.016291846210334287,103,0.767,0.243,0.653,0.122,1
EL: Kilkis,EL523,-0.05691019416472137,-0.0796500569433499,-0.03648977793484198,-0.015037842415920898,112,0.75,1.0,0.773,0.58,3
EL: Pella,EL524,-0.06798410714022494,-0.09365902080476088,-0.03738670627199314,-0.015909973629109793,109,0.78,0.556,0.532,0.231,2
EL: Pieria,EL525,-0.05267611013118329,-0.07986365838992457,-0.034259457051571726,-0.010877035498738809,114,0.684,0.82,0.484,0.271,2
EL: Serres,EL526,-0.05694179629435056,-0.07819956256565284,-0.04018865937008085,-0.015916518012946874,103,0.767,0.923,0.302,0.214,2
EL: Lasithi,EL432,-0.049011006612283886,-0.07052671804473867,-0.02950202355603466,-0.015626465375759672,113,0.77,0.509,0.431,0.169,1
EL: Korinthia,EL652,-0.0494551083108073,-0.06495807991773382,-0.034932336471564226,-0.0194313801280418,115,0.835,0.241,0.422,0.085,1
EL: Rethymni,EL433,-0.043185081408319885,-0.05424511568843976,-0.02674765669401398,-0.014279666404784088,114,0.719,0.509,0.257,0.094,1
"EL: Argolida, Arkadia",EL651,-0.04038559950467408,-0.05409721202563182,-0.03065853966175282,-0.015732843072869172,122,0.779,0.24,0.324,0.061,1
EL: Evvoia,EL642,-0.042899927171733215,-0.05768271001651789,-0.028589525766053885,-0.01626107832286811,118,0.763,0.386,0.851,0.251,2
"EL: Lakonia, Messinia",EL653,-0.046598942346883054,-0.06368589866227431,-0.030571932438839565,-0.016903251935159902,108,0.796,0.24,0.157,0.03,1
EL: Fokida,EL645,-0.04735437324465322,-0.062412112908810234,-0.02973118406749659,-0.012717434064000848,115,0.73,0.24,0.35,0.061,1
EL: Chalkidiki,EL527,-0.048921635535821115,-0.06868629002875068,-0.03619224120638133,-0.014814070877045003,113,0.752,0.428,0.151,0.049,1
"EL: Grevena, Kozani",EL531,-0.04695863980796081,-0.06425656894000965,-0.02933918936512653,-0.014080696133215609,113,0.726,0.731,0.214,0.114,1
EL: Larisa,EL612,-0.05426566727411945,-0.06665998100922595,-0.033703534225283896,-0.02011837417490902,106,0.858,1.0,0.484,0.415,3
EL: Zakynthos,EL621,-0.044292583894017426,-0.05726892414063746,-0.03140022499722478,-0.01211444181917197,112,0.741,0.24,0.554,0.099,1
EL: Florina,EL533,-0.05239598769789507,-0.06506329187958537,-0.03380382075256268,-0.02045791982634761,115,0.887,0.707,0.16,0.1,1
EL: Thessaloniki,EL522,-0.04231484615636387,-0.05551133001869271,-0.027000308283472708,-0.013326244745142431,111,0.73,0.87,0.819,0.52,3
EL: Aitoloakarnania,EL631,-0.04032841580978833,-0.05771249246272538,-0.028339777481545113,-0.01359833975433039,118,0.729,0.417,0.398,0.121,1
"EL: Karditsa, Trikala",EL611,-0.04266507606389775,-0.05796230493107826,-0.028904027428631088,-0.015064442111131513,113,0.752,0.828,0.422,0.263,2
"EL: Lesvos, Limnos",EL411,-0.041343494412275035,-0.055376578841580176,-0.03137651225805123,-0.014655655565612909,112,0.75,0.509,0.48,0.183,1
EL: Kastoria,EL532,-0.04342461476705671,-0.06062224953302398,-0.03431652154847553,-0.0170980188939111,117,0.795,0.609,0.138,0.067,1
EL: Achaia,EL632,-0.04269564282910858,-0.06154260724485967,-0.030821895912586453,-0.016183238369958088,116,0.759,0.455,0.534,0.184,1
EL: Ileia,EL633,-0.04271749689988869,-0.05747852018619328,-0.030016556510797286,-0.01827377340534288,117,0.795,0.589,0.301,0.141,1
EL: Kentrikos Tomeas Athinon,EL303,-0.05417021631806214,-0.05985536632276997,-0.04003792164177222,-0.02329108909838202,111,0.883,0.563,0.985,0.49,3
"EL: Thasos, Kavala",EL515,-0.05996520650066314,-0.07576155195643594,-0.04076628035782857,-0.023096273084333027,110,0.845,0.607,0.422,0.216,2
