NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
BE100,-0.05287805917293216,-0.07965761005892996,-0.03335462770261417,-0.014264144869668663,107,0.617,0.638,0.906,0.357,2
BE211,-0.056697548296376216,-0.08609206028830078,-0.03938154440307169,-0.017195416477693473,102,0.637,0.501,0.971,0.31,2
BE212,-0.053168050367558686,-0.08503745349902352,-0.02668436660871054,-0.011518974936223845,105,0.543,0.252,0.964,0.132,1
BE213,-0.060845026173479734,-0.10429832740747005,-0.03418420071351724,-0.015556045442262068,99,0.596,0.159,0.839,0.08,1
BE223,-24.177844570946128,-24.177844570946128,-24.177844570946128,-24.177844570946128,1,1.0,1.0,0.964,0.964,5
BE224,-0.02763305622219744,-0.04217103526174301,-0.01861729473573267,-0.009332937733223034,88,0.386,1.0,0.988,0.381,2
BE225,-0.015298117580987834,-0.02274388825250209,-0.014915581865870683,-0.004921703905112677,18,0.222,1.0,1.0,0.222,2
BE231,-0.05669330858116959,-0.08595726225482411,-0.03712964549660132,-0.01429502284273923,98,0.643,0.882,0.974,0.552,3
BE232,-0.05599198115794363,-0.08916472622854714,-0.032480515204496,-0.011783615135145753,97,0.588,0.802,0.944,0.445,3
BE233,-0.041637091974843936,-0.059698827344142294,-0.029821445595693268,-0.012851886456359287,115,0.565,0.786,0.955,0.424,3
BE234,-0.060372938772532914,-0.10560697393381915,-0.04166524782735967,-0.015742543011577785,87,0.632,0.906,0.877,0.502,3
BE235,-0.04721528489284373,-0.06303923770114378,-0.03161637576372297,-0.012023747447071234,105,0.571,0.817,0.986,0.46,3
BE236,-0.05894569956710242,-0.09164390795788514,-0.03749546672087893,-0.016528072184458814,92,0.598,1.0,0.992,0.593,3
BE241,-0.05243111831948575,-0.08420265225197385,-0.03218183312884703,-0.013034997842210813,100,0.57,1.0,0.997,0.568,3
BE242,-0.05920350112112393,-0.09440990434324385,-0.0316075057857801,-0.015027752299639787,99,0.576,1.0,0.949,0.547,3
BE251,-0.04287272148918471,-0.05974514409290742,-0.03260626994515958,-0.014744486583561787,114,0.588,1.0,0.996,0.586,3
BE252,-0.03591094020898494,-0.05661722520325936,-0.02376546435210401,-0.010516705377436946,125,0.496,1.0,0.993,0.493,3
BE253,-0.040224059018450845,-0.05719708615396618,-0.03124152950797074,-0.013552487935774958,120,0.592,1.0,0.96,0.568,3
BE254,-0.0406702234686754,-0.06079927160023559,-0.031121059055104955,-0.012983900012045992,112,0.571,0.088,0.01,0.001,1
BE255,-0.06146073224768666,-0.08011599922907545,-0.049629957176366334,-0.020849890601408263,105,0.705,1.0,0.906,0.639,4
BE256,-0.03841208324865265,-0.055669282757653114,-0.026413121613653733,-0.010608530346926732,118,0.534,1.0,0.927,0.495,3
BE257,-0.048964201419263276,-0.06769589074894077,-0.035944606303392086,-0.01605504770197573,103,0.66,1.0,0.978,0.645,4
BE258,-0.03246536511546792,-0.048480653538419335,-0.021379343914083672,-0.009512396559851017,117,0.479,1.0,0.96,0.46,3
BE310,-0.04680263736652962,-0.06334206512307118,-0.03344461934792321,-0.01922471616513217,106,0.651,0.042,0.462,0.013,1
BE323,-21.400337793175325,-21.400337793175325,-21.400337793175325,-21.400337793175325,1,1.0,0.085,0.702,0.06,1
BE328,-0.008912820949180562,-0.009657558775277235,-0.00733810689192483,-0.003824450644675874,15,0.133,0.435,0.858,0.05,1
BE329,-0.04205764844096099,-0.06373909248063067,-0.023774969664802737,-0.00944350125961715,97,0.485,0.588,0.942,0.269,2
BE32A,-0.0471341687071969,-0.06575915068606811,-0.03569258887087873,-0.014455937614258686,104,0.625,0.915,0.898,0.514,3
BE32B,-20.543106503182436,-20.543106503182436,-20.543106503182436,-20.543106503182436,1,1.0,0.379,0.99,0.375,2
BE32C,-0.02051311861994977,-0.028104654385518173,-0.015393449291609287,-0.00619735497564464,87,0.345,1.0,0.971,0.335,2
BE32D,-5.918968335601607,-8.437776612721315,-2.085718032995392,-1.4835349071787904,3,1.0,1.0,0.997,0.997,5
BE331,-0.026201558633551864,-0.03578164913968622,-0.020438807300308334,-0.009733795842214527,87,0.425,1.0,0.979,0.416,3
BE332,-0.0168796001662477,-0.026775488063832155,-0.010336972665548994,-0.009012090108377844,7,0.286,0.669,0.966,0.185,1
BE334,-24.55412880240753,-24.55412880240753,-24.55412880240753,-24.55412880240753,1,1.0,1.0,0.967,0.967,5
