Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
CH: Schaffhausen,CH052,-0.028840861544670353,-0.038403770984668954,-0.019926024633814182,-0.009964297228901856,112,0.714,1.0,0.663,0.473,3
CH: Appenzell Ausserrhoden,CH053,-0.02357962750865625,-0.03371554176056857,-0.016057085228632223,-0.007475875985750595,121,0.669,0.704,0.711,0.335,2
CH: Appenzell Innerrhoden,CH054,-0.029557771987306698,-0.037241821830206294,-0.021408072694156885,-0.011218825305097418,106,0.764,0.724,0.72,0.398,2
CH: Glarus,CH051,-0.026373786254350363,-0.03580977679335057,-0.0238154855102359,-0.010725839376408256,111,0.748,0.167,0.746,0.093,1
CH: Graubünden,CH056,-0.03196938498344739,-0.04674922972101045,-0.025525125496441533,-0.012395439405544096,110,0.764,0.518,0.29,0.115,1
CH: St. Gallen,CH055,-0.02867470823606547,-0.04191818434960839,-0.02326962709000101,-0.009456667166824499,109,0.725,0.527,0.753,0.288,2
CH: Obwalden,CH064,-0.031115532373608114,-0.03971967600922925,-0.02466218086560712,-0.010395897630564511,103,0.728,0.021,0.01,0.0,0
CH: Nidwalden,CH065,-0.03224384052188795,-0.04490238829807215,-0.02671170131036726,-0.011430723342820793,105,0.762,0.127,0.672,0.065,1
CH: Zug,CH066,-0.030135648085676012,-0.041800959789483956,-0.022617193567082895,-0.010639998524716601,112,0.741,0.492,0.894,0.326,2
CH: Solothurn,CH023,-0.02867470823606547,-0.04191818434960839,-0.02326962709000101,-0.009456667166824499,109,0.725,0.64,0.682,0.316,2
CH: Valais,CH012,-0.027194972983867527,-0.03616654660734528,-0.02099493739286263,-0.010037881922631659,109,0.725,0.859,0.53,0.33,2
CH: Genève,CH013,-0.02882395358726504,-0.0389715935704982,-0.022963250637153033,-0.012522127938999733,108,0.787,1.0,1.0,0.787,4
CH: Neuchâtel,CH024,-0.024384929679127008,-0.032533553006528854,-0.019368941422408286,-0.010536122307156661,112,0.732,0.631,0.721,0.333,2
CH: Basel-Landschaft,CH032,-0.029372080044477396,-0.03984909668851762,-0.02444383411227933,-0.012621608250086947,106,0.783,0.703,0.743,0.409,3
CH: Schwyz,CH063,-0.027184620926963127,-0.03532901598271586,-0.021242112407405096,-0.011706442842285567,107,0.766,0.181,0.888,0.123,1
CH: Thurgau,CH057,-0.027184620926963127,-0.03532901598271586,-0.021242112407405096,-0.011706442842285567,107,0.766,0.829,0.742,0.471,3
CH: Luzern,CH061,-0.026753111692240525,-0.03514117723855784,-0.02069975692008073,-0.012203463241573093,108,0.769,0.401,0.794,0.245,2
CH: Uri,CH062,-0.027609140518153382,-0.03700482049497616,-0.02076102176321075,-0.0091291819661578,115,0.704,0.167,0.045,0.005,1
CH: Aargau,CH033,-0.02785780828315859,-0.03621694679680322,-0.022998339174735476,-0.011943251099202606,109,0.761,0.899,0.783,0.536,3
CH: Vaud,CH011,-0.02727937652263039,-0.03963993950665774,-0.02295902289046656,-0.010547820578184531,114,0.746,0.679,0.789,0.4,2
CH: Jura,CH025,-0.02276666288432391,-0.03417449684580957,-0.016900913251426657,-0.00920632950614299,112,0.696,1.0,0.64,0.445,3
CH: Basel-Stadt,CH031,-0.02633461359176016,-0.036950117641768504,-0.02002512419319674,-0.009279578685954103,113,0.699,1.0,0.927,0.648,4
CH: Bern,CH021,-0.024391853345520194,-0.03383375776499438,-0.020707744368944868,-0.009596440517688086,117,0.692,0.313,0.615,0.133,1
CH: Zürich,CH040,-0.0242716810333423,-0.03274324951476873,-0.018632979936072623,-0.00911845449882447,113,0.726,0.739,0.871,0.467,3
CH: Ticino,CH070,-0.02759842015364208,-0.03919714518095678,-0.021643545290802896,-0.010733310332496134,112,0.75,0.577,0.815,0.353,2
CH: Freiburg,CH022,-0.03275759830736947,-0.047400660506863965,-0.022649296478803205,-0.012855784942126114,116,0.784,0.653,0.702,0.359,2
