,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
0,LT011,-0.024939820774959414,-0.03160246734161322,-0.017992247835861154,-0.00890099066943763,121,0.694,1.0,0.509,0.353,2
1,LT021,-0.02544932593479861,-0.03402381421521422,-0.017829599516158243,-0.008849055302522977,124,0.694,0.273,0.385,0.073,1
2,LT022,-0.025440996870618793,-0.033159998877623616,-0.01823636270166661,-0.01077296165908542,129,0.752,0.466,0.699,0.245,2
3,LT023,-0.028183594979022494,-0.03883312494261607,-0.021620418277635837,-0.010899905423735643,126,0.754,1.0,0.396,0.299,2
4,LT024,-0.02482178321221714,-0.03229371456098425,-0.01746638287469173,-0.009523302584083845,133,0.699,1.0,0.996,0.696,4
5,LT025,-0.02355228824358234,-0.030030687730773643,-0.016138438664792778,-0.009750899812334388,128,0.711,0.822,1.0,0.584,3
6,LT026,-0.027007927611199304,-0.03412153903552893,-0.01957751181010261,-0.010281259633051026,125,0.72,1.0,0.9,0.648,4
7,LT027,-0.026634601933709832,-0.03558408383465363,-0.021801695961556244,-0.009383674503766194,128,0.719,0.313,0.587,0.132,1
8,LT028,-0.025965128563702145,-0.035693519940509864,-0.019407304620170377,-0.009207929293687696,132,0.697,1.0,0.01,0.007,1
9,LT029,-0.0262738262935994,-0.03702881121944136,-0.016822798407346587,-0.00913536540551662,124,0.718,1.0,0.96,0.689,4
