NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
BG423,-0.08190110751087064,-0.09510950404905398,-0.05745008676357489,-0.031932864494588466,117,0.726,0.846,0.981,0.603,4
BG424,-0.09639348329831067,-0.11643901521732913,-0.07051320821942514,-0.041694800067740095,108,0.833,0.647,0.736,0.397,2
BG425,-0.10621616411993011,-0.14545980836573327,-0.08931710046193378,-0.05100969770956947,114,0.851,0.73,0.966,0.6,3
BG311,-0.09210520853189166,-0.12064158240605694,-0.06095803084184133,-0.03533980105209682,114,0.772,0.611,0.94,0.443,3
BG312,-0.0883548496249956,-0.11003418624567896,-0.05829501389844874,-0.02740351467051948,120,0.717,0.584,0.984,0.412,3
BG313,-0.08215058457113637,-0.1081209670368737,-0.0645249948920027,-0.02757062681768627,121,0.727,0.622,0.843,0.381,2
BG314,-0.09516065639227722,-0.13033778195630477,-0.0702273247176352,-0.040848313604038206,117,0.812,1.0,0.89,0.723,4
BG315,-0.09592323935228446,-0.12286721707921328,-0.06355136318753116,-0.027325341905525873,109,0.716,0.727,0.952,0.496,3
BG321,-0.10140235737847592,-0.12723685313307537,-0.06564887773939228,-0.03517247371240939,107,0.766,0.427,0.537,0.176,1
BG322,-0.09233137193110984,-0.11700217490263516,-0.06437213557924806,-0.030877993322044883,108,0.731,0.29,0.809,0.171,1
BG323,-0.11047280379708069,-0.14953103378446791,-0.08769313847919268,-0.04986077829153869,108,0.843,0.981,0.934,0.772,4
BG324,-0.10986574147775359,-0.1664609219818533,-0.08462406671952434,-0.043179043640854786,104,0.846,0.881,0.75,0.559,3
BG325,-0.10400834115519401,-0.13160800220451768,-0.07641263412488739,-0.0409929880035063,110,0.791,1.0,0.01,0.008,1
BG331,-0.10850386187126367,-0.1401455275680208,-0.08355804381976832,-0.04986248207617808,115,0.87,1.0,0.944,0.821,5
BG332,-0.11906242418320737,-0.1559221329114407,-0.092187140772896,-0.048840176558589375,101,0.851,0.713,0.981,0.595,3
BG333,-0.09850910014683131,-0.14456149774979415,-0.07279703815531711,-0.042435068198444115,112,0.812,0.514,1.0,0.417,3
BG334,-0.10950107678696633,-0.16671129438226312,-0.08332523983236922,-0.03578492285153857,107,0.785,0.834,0.938,0.614,4
BG341,-0.10171808065093912,-0.14347262287777812,-0.08170567085564029,-0.03916587615768369,114,0.825,0.737,0.937,0.57,3
BG342,-0.10165787890203253,-0.13937348368838565,-0.0809796683224129,-0.046172567446307544,113,0.841,1.0,0.972,0.817,5
BG343,-0.10401290720788058,-0.14684333970065527,-0.08219661497220315,-0.045694411678404726,113,0.832,1.0,0.914,0.76,4
BG344,-0.09094784485860036,-0.11849124198289623,-0.08003137822386468,-0.048219816177526444,120,0.833,0.871,0.898,0.652,4
BG411,-0.08505625809253317,-0.11072837606403389,-0.06459138558702854,-0.027728719656567903,117,0.701,0.327,0.86,0.197,1
BG412,-0.08126279506505699,-0.10515028359403616,-0.05727692305925561,-0.025287469840500607,114,0.684,0.37,0.949,0.24,2
BG413,-0.08994637063987734,-0.11210135164361593,-0.05923473613552002,-0.03645528778298086,107,0.776,0.753,0.936,0.547,3
BG414,-0.08627559824795143,-0.1118578190891927,-0.0656607687117641,-0.03260214531352503,113,0.743,0.889,0.946,0.625,4
BG415,-0.08009402509151148,-0.1013330895545548,-0.060660286059700745,-0.03775372551460447,115,0.765,0.827,0.921,0.583,3
BG421,-0.08705138618447515,-0.11110609492903525,-0.06340781471005595,-0.03199295421964424,117,0.726,0.951,0.755,0.521,3
BG422,-0.0943841318575081,-0.12487668533671002,-0.0857642589660218,-0.0395103667107927,120,0.783,1.0,0.852,0.667,4
