Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
ES: Asturias,ES120,-0.14277964500562085,-0.19010549501713397,-0.11073257046972457,-0.04930077559500905,85,0.812,0.204,0.635,0.105,1
ES: Burgos,ES412,-0.15982114179366513,-0.24280600982987005,-0.12366368535564322,-0.05395996449929543,85,0.812,0.677,0.285,0.157,1
ES: Pontevedra,ES114,-0.17128958575003392,-0.23684505502213973,-0.13536692635583517,-0.054926440686709474,89,0.876,0.704,0.72,0.444,3
ES: Ourense,ES113,-0.12153608873544645,-0.1634866039283393,-0.0887504143553732,-0.042551793169821106,102,0.814,0.555,0.828,0.374,2
ES: Zamora,ES419,-0.129551785224267,-0.17737748325180336,-0.10737463981642635,-0.04228351405146073,97,0.814,0.522,0.804,0.342,2
ES: A Coruña,ES111,-0.14076756681141106,-0.18623910486473447,-0.10331071367534257,-0.04698364347397735,94,0.819,0.27,0.561,0.124,1
ES: Soria,ES417,-0.14637163417397153,-0.220562957565351,-0.10788261436541016,-0.04192917397899459,93,0.806,0.632,0.532,0.271,2
ES: Lugo,ES112,-0.13946487577458444,-0.20071516142214957,-0.1146710257458112,-0.042031058438904784,98,0.816,0.346,0.773,0.218,2
ES: Zaragoza,ES243,-0.11907571669825127,-0.14621315634718424,-0.09976096723829381,-0.03834202978264105,107,0.766,0.602,0.331,0.153,1
ES: León,ES413,-0.11174356453681439,-0.15649480779741304,-0.09182000364365095,-0.042448533430497364,101,0.822,0.427,0.687,0.241,2
ES: Madrid,ES300,-0.1931124300289175,-0.2287599686088667,-0.1585406737899196,-0.09131924969127775,92,0.967,1.0,0.052,0.05,1
ES: Jaén,ES616,-0.192392859603952,-0.2925812364570388,-0.11283743971484353,-0.055341143218601355,86,0.86,0.761,1.0,0.654,4
ES: Málaga,ES617,-0.19974758092261727,-0.2832728725921123,-0.1276182245309802,-0.053894317738732815,82,0.89,0.878,0.864,0.675,4
ES: Ávila,ES411,-0.1693133904827201,-0.23575177679934317,-0.1343739158361597,-0.07378113277677187,94,0.894,0.503,0.581,0.261,2
ES: Navarra,ES220,-0.1950643758627352,-0.2565963319533484,-0.12019973176688907,-0.0454143404079447,83,0.831,0.53,0.163,0.072,1
ES: Sevilla,ES618,-0.18521651272282086,-0.2524797234410317,-0.12151056407139371,-0.06452314471859744,89,0.854,1.0,0.835,0.713,4
ES: Bizkaia,ES213,-0.20512582770091878,-0.27262239997117144,-0.13478082815523812,-0.07815500906847425,82,0.927,0.817,0.058,0.044,1
ES: Cuenca,ES423,-0.18557997304599655,-0.2713534164799635,-0.12943708158468253,-0.053833586010822165,88,0.852,0.844,0.814,0.585,3
ES: Murcia,ES620,-0.17867341574768517,-0.2532840582291571,-0.13839735796785912,-0.07187899361367672,96,0.906,1.0,0.755,0.684,4
ES: Granada,ES614,-0.13179226765719107,-0.17384865212233586,-0.09350201519315643,-0.04542393699001487,103,0.845,0.794,0.968,0.649,4
ES: Huelva,ES615,-0.19268173962959312,-0.27257019459285253,-0.1169177194609256,-0.05539836679792621,88,0.83,0.514,0.898,0.383,2
ES: Valladolid,ES418,-0.13193376690603975,-0.18756656142500355,-0.09243166239537759,-0.036331935347061875,103,0.777,1.0,0.384,0.298,2
ES: Salamanca,ES415,-0.12395859080727167,-0.16810951464648072,-0.08821241713504206,-0.03201944003962069,100,0.73,0.515,0.79,0.297,2
ES: Palencia,ES414,-0.15678410533329654,-0.19980320974328164,-0.11539801020356209,-0.054631317400026476,97,0.845,0.904,0.554,0.423,3
ES: Araba/Álava,ES211,-0.16641754400625414,-0.25279111449989605,-0.11445116575526881,-0.05039117466406683,94,0.84,0.536,0.018,0.008,1
ES: Gipuzkoa,ES212,-0.18119395358587317,-0.2344541659754201,-0.13997888306238188,-0.07234002322588357,87,0.885,0.552,0.018,0.009,1
ES: Cantabria,ES130,-0.1576103088789667,-0.22945554352856093,-0.13391700099322268,-0.06327871803388108,93,0.882,0.205,0.55,0.099,1
ES: La Rioja,ES230,-0.1330924634742181,-0.1899053074885035,-0.11769392605433693,-0.05009764042364871,99,0.879,0.535,0.315,0.148,1
ES: Albacete,ES421,-0.10391676667599199,-0.15520707624635469,-0.07936253095184599,-0.042326142699302086,108,0.769,0.899,0.841,0.581,3
ES: Guadalajara,ES424,-0.14596818741699322,-0.21640087756912443,-0.1178825128243523,-0.056963719731465676,105,0.867,0.59,0.6,0.307,2
ES: Teruel,ES242,-0.21481418312217207,-0.2895326756023595,-0.16873575414786207,-0.08319449778808588,92,0.88,0.39,0.395,0.136,1
ES: Ciudad Real,ES422,-0.17831335787677532,-0.23152354533515584,-0.13888823198331354,-0.08029133499504167,87,0.92,0.602,0.866,0.48,3
ES: Segovia,ES416,-0.16463340001358223,-0.23017516231791083,-0.1157790568416861,-0.0737188084150914,93,0.892,0.773,0.563,0.388,2
