Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
BG: Pleven,BG314,-0.04458295838106375,-0.059364203008135205,-0.03338918009230782,-0.020738079225222646,109,0.807,1.0,0.519,0.419,3
BG: Varna,BG331,-0.044822387833834854,-0.05792450965569605,-0.037886022867668206,-0.021033172258613297,107,0.794,0.877,0.883,0.615,4
BG: Targovishte,BG334,-0.04582837322902492,-0.061635311078166465,-0.03706283545442102,-0.020184119533582366,108,0.815,1.0,0.541,0.441,3
BG: Vidin,BG311,-0.05099584058200567,-0.06688094485954268,-0.0415612306514714,-0.020482910905712415,105,0.819,0.901,0.321,0.237,2
BG: Montana,BG312,-0.04013835465411327,-0.04844429110645093,-0.03354195055448382,-0.016255267414054333,111,0.703,1.0,0.196,0.138,1
BG: Vratsa,BG313,-0.046397840438160184,-0.05746785894430989,-0.03699894008960989,-0.017894477421858887,105,0.752,1.0,0.395,0.297,2
BG: Dobrich,BG332,-0.04951916663886299,-0.06414760829606342,-0.03815063166472364,-0.01882044338547934,103,0.777,1.0,0.472,0.367,2
BG: Shumen,BG333,-0.055230979610703335,-0.07199500872790343,-0.04173321001914432,-0.01987550580736889,104,0.769,0.877,0.43,0.29,2
BG: Sofia,BG412,-0.0554069838160649,-0.07339337735991278,-0.03946011999819417,-0.017836027946456452,108,0.75,0.492,0.842,0.311,2
BG: Burgas,BG341,-0.053712110418678495,-0.07206507412103813,-0.041471095406882166,-0.02000445748032711,110,0.764,0.578,0.142,0.063,1
BG: Silistra,BG325,-0.050755711682486354,-0.07099417552526274,-0.03713966921969471,-0.021213938120196767,106,0.811,1.0,0.585,0.474,3
BG: Stara Zagora,BG344,-0.0497954187069407,-0.06435631107267967,-0.0347494222171018,-0.017416496554934026,117,0.744,0.851,0.704,0.446,3
BG: Sofia (stolitsa),BG411,-0.05473447120804765,-0.07010802300516178,-0.03617576307673234,-0.020823445817769327,108,0.769,1.0,1.0,0.769,4
BG: Ruse,BG323,-0.050163214761805866,-0.06348556127286549,-0.03368472768792224,-0.016407871898712095,112,0.696,1.0,0.772,0.537,3
BG: Kardzhali,BG425,-0.046568832555562364,-0.06232244006965894,-0.03331700184549153,-0.017167741244974694,112,0.732,0.704,0.371,0.191,1
BG: Sliven,BG342,-0.055191451346417814,-0.07200262170963442,-0.03740505967441508,-0.017143268965171755,105,0.743,0.709,0.5,0.263,2
BG: Yambol,BG343,-0.04989937197377918,-0.07019653580681375,-0.03344654537532725,-0.01502251996524496,109,0.706,1.0,0.01,0.007,1
BG: Haskovo,BG422,-0.05308377580527311,-0.0783682882526134,-0.03566230358847987,-0.0181091668669145,104,0.75,0.857,0.492,0.316,2
BG: Razgrad,BG324,-0.03738219644592197,-0.04983897355684659,-0.031060581619474274,-0.0160120364522485,114,0.711,1.0,0.591,0.42,3
BG: Pazardzhik,BG423,-0.040802128939318276,-0.05345250715870634,-0.031249324543676193,-0.019335906641291728,112,0.795,1.0,0.595,0.473,3
BG: Smolyan,BG424,-0.04461343729907031,-0.05554026563202458,-0.033306207317122964,-0.017776474448181527,107,0.748,0.898,0.221,0.148,1
BG: Gabrovo,BG322,-0.036519477343546075,-0.045651158410328,-0.028630488585795134,-0.014456958026010967,113,0.664,0.386,0.684,0.175,1
BG: Lovech,BG315,-0.041647977649473866,-0.05600467696862635,-0.033010901231672204,-0.020647898256235517,106,0.783,0.478,0.58,0.217,2
BG: Veliko Tarnovo,BG321,-0.044888906030076225,-0.06194403838333904,-0.035514289190218644,-0.017755521646466634,107,0.748,1.0,0.621,0.465,3
BG: Kyustendil,BG415,-0.052883419168982676,-0.07817047533414886,-0.03492736596038943,-0.015705408048231465,106,0.726,0.825,0.475,0.285,2
BG: Blagoevgrad,BG413,-0.048072127847935464,-0.06931787094518754,-0.03800515171732935,-0.02325427972393077,101,0.851,0.868,0.015,0.011,1
BG: Pernik,BG414,-0.05445482562294833,-0.08036776414689248,-0.03811502578077103,-0.020824027221203543,98,0.796,0.931,0.792,0.587,3
BG: Plovdiv,BG421,-0.05736592648177883,-0.08372492023444711,-0.03415132144661502,-0.01743077905739944,101,0.743,1.0,0.861,0.64,4
