Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
FI: Åland,FI200,-0.02657056864333672,-0.03906503965783705,-0.02030427184575876,-0.009955967616094904,110,0.709,1.0,0.874,0.62,4
FI: Kanta-Häme,FI1C2,-0.02756208397563154,-0.0348036377580372,-0.019575320902698763,-0.009446565305836778,114,0.719,0.968,0.987,0.687,4
FI: Päijät-Häme,FI1C3,-0.03306989752852231,-0.04104354978712313,-0.022452405070257787,-0.012832729809474827,112,0.795,0.699,0.958,0.532,3
FI: Satakunta,FI196,-0.030481239651203612,-0.0401982532466829,-0.020436537138184652,-0.008408085188700235,114,0.675,0.735,0.976,0.484,3
FI: Keski-Suomi,FI193,-0.02706918883516359,-0.03511823662240633,-0.018975943989485145,-0.007802398241218124,109,0.651,0.234,0.796,0.121,1
FI: Pirkanmaa,FI197,-0.02844995015435829,-0.040394138692707894,-0.019334143886104202,-0.007993491085455709,122,0.656,0.647,0.964,0.409,3
FI: Pohjanmaa,FI195,-0.031439955583711175,-0.03935496940520222,-0.021116144472401763,-0.009974939033898296,116,0.707,1.0,0.976,0.69,4
FI: Helsinki-Uusimaa,FI1B1,-0.02867245053515387,-0.037005703394780876,-0.019795420117326414,-0.009071949449064177,120,0.675,1.0,1.0,0.675,4
FI: Kymenlaakso,FI1C4,-0.02876611926045817,-0.03979738588621069,-0.019843760080249226,-0.010222829474694932,113,0.708,0.68,0.949,0.457,3
FI: Etelä-Pohjanmaa,FI194,-0.027224682767184802,-0.03837182236679802,-0.01864264043863287,-0.009959289652513938,115,0.67,1.0,0.916,0.614,4
FI: Varsinais-Suomi,FI1C1,-0.02943376788256271,-0.042671951049786674,-0.02000844473808581,-0.009288086284732919,108,0.704,1.0,0.991,0.698,4
FI: Lappi,FI1D7,-0.02682811314166184,-0.03882584004432234,-0.018708368951688294,-0.010986875345627247,108,0.741,0.09,0.287,0.019,1
FI: Etelä-Savo,FI1D1,-0.025357874237441222,-0.03556681835256523,-0.021463961049157862,-0.009772193025042893,109,0.706,0.074,0.676,0.035,1
FI: Pohjois-Karjala,FI1D3,-0.02806609073230891,-0.0367987172158768,-0.02186741830437478,-0.009743661319806866,109,0.688,0.168,0.533,0.062,1
FI: Kainuu,FI1D8,-0.02750246238507744,-0.04101194844477979,-0.0189673840404805,-0.00786797524713045,115,0.67,0.041,0.01,0.0,0
FI: Pohjois-Savo,FI1D2,-0.024331219563342034,-0.0349256807604373,-0.01713856450942355,-0.006931545850511013,114,0.632,0.383,0.695,0.168,1
FI: Keski-Pohjanmaa,FI1D5,-0.027323259691045914,-0.03618077079436556,-0.018516718599469836,-0.00833787809286785,114,0.667,0.588,0.781,0.306,2
FI: Pohjois-Pohjanmaa,FI1D9,-0.027324376297292063,-0.03539016396569722,-0.01607606914868364,-0.00872404338729309,107,0.664,0.247,0.732,0.12,1
FI: Etelä-Karjala,FI1C5,-0.029149991866231354,-0.03383409513277879,-0.017629671204305534,-0.008022756665428498,116,0.621,0.276,0.714,0.122,1
