Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
DE: Südwestpfalz,DEB3K,-0.031181608513236862,-0.04181321446376069,-0.02032792732124778,-0.008707509568693192,108,0.704,0.341,0.775,0.186,1
DE: Regionalverband Saarbrücken,DEC01,-0.0314224590599082,-0.04145741786127707,-0.021171482005991733,-0.009169656495441469,112,0.679,0.589,0.96,0.384,2
DE: Merzig-Wadern,DEC02,-0.03128599571192871,-0.04262996087938317,-0.019556336673980528,-0.007783775769351046,111,0.631,0.589,0.88,0.327,2
DE: Neunkirchen,DEC03,-0.03338797468906597,-0.04573678107393601,-0.022490147391176614,-0.009243173442289723,110,0.7,0.555,0.95,0.369,2
DE: Saarlouis,DEC04,-0.03138213773672008,-0.040026867901793536,-0.022060803946999972,-0.009830294064697867,114,0.684,0.592,0.96,0.389,2
"DE: Krefeld, Kreisfreie Stadt",DEA14,-0.03290131379139924,-0.04388337097469988,-0.02398642740039024,-0.009657005144303836,110,0.727,0.898,0.999,0.652,4
"DE: Mönchengladbach, Kreisfreie Stadt",DEA15,-0.028624517779340997,-0.037567442299301035,-0.019949952836829304,-0.010765384701390544,114,0.737,1.0,0.996,0.734,4
"DE: Mülheim an der Ruhr, Kreisfreie Stadt",DEA16,-0.029699152554723274,-0.034710807907372784,-0.021184070322977346,-0.010594516764055623,114,0.728,0.864,1.0,0.629,4
"DE: Oberhausen, Kreisfreie Stadt",DEA17,-0.030065310861653052,-0.04094091937575213,-0.023180532835569687,-0.010870909243734574,115,0.722,0.56,0.994,0.402,3
"DE: Remscheid, Kreisfreie Stadt",DEA18,-0.03088668943087129,-0.0381370800265015,-0.022586036291822903,-0.010599293435442423,109,0.734,1.0,1.0,0.734,4
"DE: Solingen, Kreisfreie Stadt",DEA19,-0.030722430408277098,-0.03694286883378301,-0.02022409967835947,-0.011194493237400419,106,0.736,0.663,1.0,0.488,3
DE: Trier-Saarburg,DEB25,-0.03335413161190561,-0.042370697699854035,-0.025492180351477767,-0.011706912227455747,110,0.745,0.573,0.629,0.269,2
"DE: Tübingen, Landkreis",DE142,-0.03227098291869863,-0.03898439064091943,-0.024291982174706395,-0.01084336378683283,104,0.731,0.766,0.92,0.515,3
DE: Zollernalbkreis,DE143,-0.031096935783971897,-0.03946520580089424,-0.022295127056715568,-0.011036705908944296,107,0.738,0.629,0.682,0.317,2
DE: Dingolfing-Landau,DE22C,-0.03219386722519492,-0.040857102008751395,-0.024869270418940628,-0.011842693923997963,100,0.76,1.0,0.476,0.362,2
"DE: Amberg, Kreisfreie Stadt",DE231,-0.030486857446097654,-0.037242848503317647,-0.02300512807115645,-0.011723097783968767,107,0.748,1.0,0.349,0.261,2
"DE: Regensburg, Kreisfreie Stadt",DE232,-0.029929631945418537,-0.03773447956452405,-0.020924683430627578,-0.009187418962051616,113,0.69,0.696,0.562,0.27,2
"DE: Weiden i. d. Opf, Kreisfreie Stadt",DE233,-0.03383943726123774,-0.04011642468366593,-0.025976275332306356,-0.010817579462751784,101,0.733,0.517,0.4,0.152,1
DE: Amberg-Sulzbach,DE234,-0.03389987284094505,-0.04658532316008574,-0.02427557198215185,-0.012893653062410082,114,0.781,0.624,0.431,0.21,2
DE: Pinneberg,DEF09,-0.030038315297700006,-0.0386755955904659,-0.02116977494620758,-0.010903195785081142,112,0.732,0.595,0.929,0.405,3
DE: Rhein-Sieg-Kreis,DEA2C,-0.03434388610569135,-0.04299228232111318,-0.023707811865902314,-0.012191351839523084,107,0.776,0.365,0.982,0.278,2
DE: Städteregion Aachen,DEA2D,-0.029885024035187484,-0.03645774252752056,-0.02305640420883527,-0.010416013480981756,115,0.739,1.0,0.987,0.729,4
"DE: Bottrop, Kreisfreie Stadt",DEA31,-0.03163206096225579,-0.03961060537572603,-0.022956787623242,-0.01142228891491348,122,0.746,0.622,0.984,0.457,3
"DE: Gelsenkirchen, Kreisfreie Stadt",DEA32,-0.02991414574178128,-0.03686801747434549,-0.019634415203402228,-0.010862848084403194,109,0.743,0.473,0.98,0.344,2
"DE: Münster, Kreisfreie Stadt",DEA33,-0.029796541242761262,-0.039896460597946944,-0.022568900092422215,-0.010079441936454544,113,0.708,1.0,0.96,0.68,4
"DE: Frankenthal (Pfalz), Kreisfreie Stadt",DEB31,-0.03284846669649308,-0.04400001055422763,-0.022840247323935248,-0.012801497201996841,107,0.766,0.684,0.976,0.511,3
"DE: Kaiserslautern, Kreisfreie Stadt",DEB32,-0.03801807878772599,-0.05412029258265017,-0.02881211425563509,-0.012597126650384177,101,0.772,0.193,0.621,0.093,1
DE: Bernkastel-Wittlich,DEB22,-0.03914824523502362,-0.051689090614367786,-0.02788728622409941,-0.012891981658197417,104,0.769,0.537,0.359,0.148,1
DE: Eifelkreis Bitburg-Prüm,DEB23,-0.03599115034439626,-0.05234827982495048,-0.024310957385494533,-0.008836765119158416,103,0.728,0.589,0.608,0.261,2
DE: Saalekreis,DEE0B,-0.03557946024745463,-0.052028919237133354,-0.024764456076481787,-0.00912427983082788,99,0.697,1.0,0.682,0.475,3
"DE: Landau in der Pfalz, Kreisfreie Stadt",DEB33,-0.035253741539931625,-0.04651739344482818,-0.026111290743140295,-0.012384890364904186,99,0.808,0.409,0.934,0.309,2
"DE: Ludwigshafen am Rhein, Kreisfreie Stadt",DEB34,-0.03709163202850633,-0.052337341182260314,-0.024669500110027668,-0.011769247587105592,101,0.752,0.467,0.973,0.342,2
"DE: Mainz, Kreisfreie Stadt",DEB35,-0.029791898977350396,-0.03588869834313661,-0.024186475222020873,-0.00978374851619699,102,0.706,0.703,0.984,0.488,3
"DE: Neustadt an der Weinstraße, Kreisfreie Stadt",DEB36,-0.038931170143657184,-0.05710666479686566,-0.025067495502479803,-0.011255440787811957,107,0.748,0.386,0.954,0.275,2
"DE: Pirmasens, Kreisfreie Stadt",DEB37,-0.03635417374725848,-0.04525245494669171,-0.026511163669318265,-0.013623473841634863,100,0.8,0.468,0.621,0.233,2
DE: Rheingau-Taunus-Kreis,DE71D,-0.03142036943960784,-0.03684053580229677,-0.022407448900115378,-0.01171673060316558,101,0.772,0.443,0.933,0.319,2
DE: Hohenlohekreis,DE119,-0.028120894368292855,-0.0380081002623064,-0.02009433905325459,-0.00941436974461099,112,0.696,1.0,0.474,0.33,2
"DE: Bamberg, Landkreis",DE245,-0.0333019382314727,-0.04784652743735984,-0.025273605318012225,-0.010768646670069553,103,0.709,0.951,0.674,0.454,3
DE: Görlitz,DED2D,-0.03690220874332121,-0.04995873885985228,-0.02650914034947597,-0.013046448996234156,98,0.796,0.891,0.642,0.455,3
DE: Coesfeld,DEA35,-0.0333019382314727,-0.04784652743735984,-0.025273605318012225,-0.010768646670069553,103,0.709,1.0,0.957,0.679,4
DE: Recklinghausen,DEA36,-0.032600082599002204,-0.050159210138070495,-0.02342021287935332,-0.010292393729790527,110,0.736,0.405,0.965,0.288,2
DE: Steinfurt,DEA37,-0.034353229644969216,-0.04850755886523288,-0.02431572324232885,-0.01145859802070459,107,0.738,1.0,0.825,0.609,4
DE: Oder-Spree,DE40C,-0.033801808785784905,-0.0505477404657792,-0.023400169993273427,-0.009126915071565423,106,0.717,0.844,0.761,0.461,3
DE: Sömmerda,DEG0D,-0.03371760372053581,-0.04868355903051841,-0.023077193410621113,-0.01089924152959002,104,0.74,1.0,0.39,0.289,2
DE: Hildburghausen,DEG0E,-0.02996905734224612,-0.03797891775872828,-0.02238457533043956,-0.011910723610757318,106,0.764,0.611,0.445,0.208,2
DE: Darmstadt-Dieburg,DE716,-0.031124220330881705,-0.037501095631571446,-0.021963128196273607,-0.01313135465281473,102,0.814,0.553,0.949,0.427,3
DE: Groß-Gerau,DE717,-0.035906338704479596,-0.05365707316659929,-0.027017745096433315,-0.01402064801337083,95,0.8,0.489,0.983,0.385,2
DE: Hochtaunuskreis,DE718,-0.032704593050226195,-0.04149892732034058,-0.023658161946780457,-0.013922152270669797,105,0.79,0.62,0.998,0.489,3
DE: Main-Kinzig-Kreis,DE719,-0.030427291975478808,-0.04115321604238606,-0.02253360848604194,-0.0111232971556922,111,0.73,0.76,0.928,0.515,3
"DE: Memmingen, Kreisfreie Stadt",DE274,-0.029272699364869197,-0.036876422857580596,-0.020541581007595205,-0.011202769861862664,102,0.735,0.359,0.568,0.15,1
DE: Wetteraukreis,DE71E,-0.032851715358443744,-0.04504426724584612,-0.023079952940627608,-0.011862712696757241,104,0.75,0.745,0.992,0.554,3
DE: Gifhorn,DE914,-0.02998874020390612,-0.03653689762561915,-0.02012755092224132,-0.013185742756684483,106,0.792,0.998,0.6,0.474,3
DE: Plön,DEF0A,-0.03317169555469272,-0.04736378062691362,-0.024903436230513255,-0.01181280520712034,102,0.784,1.0,0.718,0.563,3
DE: Stendal,DEE0D,-0.028552345637328676,-0.03882771434013638,-0.02013480385465341,-0.011854440128191963,106,0.764,1.0,0.483,0.369,2
DE: Wittenberg,DEE0E,-0.02865804245073354,-0.037348956850773135,-0.02222308352772736,-0.012231537376430547,110,0.773,0.74,0.337,0.193,1
"DE: Flensburg, Kreisfreie Stadt",DEF01,-0.028024143877661858,-0.042538188973907695,-0.020274149696282717,-0.00900119983314274,113,0.681,0.566,0.665,0.256,2
"DE: Kiel, Kreisfreie Stadt",DEF02,-0.029373179913533727,-0.03892294622499415,-0.02136251789947661,-0.011159619014232989,112,0.723,0.56,0.765,0.31,2
"DE: Lübeck, Kreisfreie Stadt",DEF03,-0.03272538874357761,-0.03982333070919985,-0.022910897971961386,-0.009678901270074473,110,0.7,0.863,0.762,0.46,3
DE: Saalfeld-Rudolstadt,DEG0I,-0.029018517071735223,-0.04010969679756555,-0.021657692852633872,-0.011938891275276699,112,0.759,0.721,0.528,0.289,2
DE: Mayen-Koblenz,DEB17,-0.029233421945221896,-0.0377042480902479,-0.0230020231388557,-0.011048758940036462,113,0.726,0.843,0.626,0.383,2
DE: Neuwied,DEB18,-0.026980479557559105,-0.03740017207096997,-0.019017537245189942,-0.009674949646970138,112,0.723,0.296,0.956,0.205,2
DE: Rhein-Lahn-Kreis,DEB1A,-0.029458832163852564,-0.0361838904009867,-0.021872567281631606,-0.01049383739468464,109,0.743,0.681,0.799,0.404,3
"DE: Augsburg, Landkreis",DE276,-0.02911109678833574,-0.03921513479322955,-0.02107855234953139,-0.011090390089423287,112,0.741,0.702,0.822,0.428,3
DE: Dillingen a.d. Donau,DE277,-0.032359705422465565,-0.04198590393176878,-0.026223947495312292,-0.014307492193150969,104,0.808,1.0,0.652,0.527,3
DE: Oberspreewald-Lausitz,DE40B,-0.029332078873782447,-0.039101464212253065,-0.022937437078799743,-0.011121711876616883,114,0.737,0.611,0.683,0.308,2
DE: Main-Taunus-Kreis,DE71A,-0.02685395595805478,-0.03855121712434642,-0.018530926465272886,-0.009036949351971624,112,0.688,0.704,0.995,0.482,3
DE: Waldshut,DE13A,-0.029822888950675135,-0.03886495038701028,-0.022374033737179097,-0.01120293174440152,109,0.743,0.47,0.598,0.209,2
DE: Dithmarschen,DEF05,-0.03078198505477049,-0.040441739811690594,-0.020672932289706705,-0.0111720014236096,110,0.727,0.886,0.215,0.138,1
DE: Herzogtum Lauenburg,DEF06,-0.030479224823877233,-0.03802651220351764,-0.021526831689892514,-0.011386944808803957,109,0.743,1.0,0.812,0.603,4
DE: Gotha,DEG0C,-0.031060318689083696,-0.04116757633538459,-0.023070508777852883,-0.011710358214338008,111,0.748,1.0,0.485,0.363,2
DE: Germersheim,DEB3E,-0.029246984451334772,-0.04011085749965598,-0.021024980058664017,-0.010061739538395361,112,0.732,0.463,0.965,0.327,2
DE: Nürnberger Land,DE259,-0.02603774339311184,-0.03776346883717139,-0.01876410625715878,-0.008837543166369404,118,0.669,0.79,0.794,0.42,3
DE: Neustadt a. d. Aisch-Bad Windsheim,DE25A,-0.02672443245158236,-0.037450538513849996,-0.01991850168136445,-0.00836741189550174,118,0.686,1.0,0.553,0.379,2
DE: Donau-Ries,DE27D,-0.025169991020881157,-0.03449410759575092,-0.018563002355065167,-0.007806281205845948,120,0.642,1.0,0.401,0.257,2
DE: Oberallgäu,DE27E,-0.027764470458006823,-0.03864876284893811,-0.02083278450741058,-0.009145479028044592,116,0.672,0.277,0.53,0.099,1
DE: Ludwigslust-Parchim,DE80O,-0.026743011292166156,-0.037390742891107456,-0.020743263678644642,-0.00891834902576769,118,0.686,1.0,0.329,0.226,2
"DE: Ansbach, Landkreis",DE256,-0.02603774339311184,-0.03776346883717139,-0.01876410625715878,-0.008837543166369404,118,0.669,1.0,0.538,0.36,2
DE: Günzburg,DE278,-0.02672443245158236,-0.037450538513849996,-0.01991850168136445,-0.00836741189550174,118,0.686,0.766,0.706,0.371,2
DE: Goslar,DE916,-0.026321997840741292,-0.03568793684295819,-0.019344141126879055,-0.009995576118755085,119,0.681,0.476,0.546,0.177,1
DE: Helmstedt,DE917,-0.025708860594321602,-0.034050382925560736,-0.018729543812151125,-0.008221405891262778,119,0.681,1.0,0.712,0.485,3
DE: Garmisch-Partenkirchen,DE21D,-0.025708860594321602,-0.034050382925560736,-0.018729543812151125,-0.008221405891262778,119,0.681,0.091,0.497,0.031,1
DE: Alb-Donau-Kreis,DE145,-0.029024093336185677,-0.040912203376554525,-0.022632317398757276,-0.010068096722514023,118,0.72,1.0,0.684,0.492,3
DE: Biberach,DE146,-0.025708860594321602,-0.034050382925560736,-0.018729543812151125,-0.008221405891262778,119,0.681,0.864,0.584,0.344,2
DE: Rastatt,DE124,-0.0265860511087726,-0.03540997965732765,-0.020107850158150697,-0.010107057532383047,118,0.686,0.21,0.952,0.137,1
"DE: Heidelberg, Stadtkreis",DE125,-0.026179262934053076,-0.036061898752353515,-0.019089717721576634,-0.008787811764291715,121,0.653,0.686,1.0,0.448,3
"DE: Mannheim, Stadtkreis",DE126,-0.02909472381253769,-0.03905089791181127,-0.02105098891353647,-0.008838581833581584,117,0.701,0.503,0.981,0.346,2
DE: Neckar-Odenwald-Kreis,DE127,-0.027918733339038555,-0.03918213941976337,-0.02166124260104733,-0.009470564856826784,119,0.681,0.991,0.738,0.498,3
DE: Fürstenfeldbruck,DE21C,-0.028497390716227745,-0.0399822911640155,-0.021814655889379142,-0.009244770825817565,120,0.683,1.0,0.938,0.641,4
DE: Northeim,DE918,-0.025438648792415468,-0.03432707224777082,-0.018793249449119358,-0.00833121278999253,118,0.653,0.918,0.424,0.254,2
DE: Peine,DE91A,-0.025934578991809298,-0.03434292151301279,-0.019275426917894536,-0.009688205586280434,122,0.672,1.0,0.948,0.637,4
DE: Diepholz,DE922,-0.0265860511087726,-0.03540997965732765,-0.020107850158150697,-0.010107057532383047,118,0.686,1.0,0.467,0.32,2
DE: Berlin,DE300,-0.024260512170344598,-0.03155792707451979,-0.017416698435292505,-0.008506618741551546,118,0.627,0.963,0.954,0.576,3
DE: Landsberg am Lech,DE21E,-0.025146397534822146,-0.03483905777286081,-0.018222775873339005,-0.008700793331116752,121,0.669,0.61,0.824,0.336,2
DE: Miesbach,DE21F,-0.027919045437552217,-0.03668480100753733,-0.019894364227892244,-0.008399833417874463,122,0.648,0.06,0.507,0.02,1
DE: Tirschenreuth,DE23A,-0.027134429970384902,-0.0379655825491783,-0.019583010877896045,-0.008778031582138765,121,0.669,0.641,0.447,0.192,1
"DE: Bamberg, Kreisfreie Stadt",DE241,-0.029603702064141892,-0.04307266104660826,-0.022450693199695455,-0.010322488476659196,116,0.707,0.792,0.757,0.424,3
"DE: Bonn, Kreisfreie Stadt",DEA22,-0.02372735201232636,-0.03215457981414147,-0.016770865274124386,-0.007410421468747548,118,0.661,0.358,0.99,0.234,2
DE: Euskirchen,DEA28,-0.02672443245158236,-0.037450538513849996,-0.01991850168136445,-0.00836741189550174,118,0.686,0.455,0.904,0.282,2
DE: Heinsberg,DEA29,-0.026968832409914316,-0.035709123245339494,-0.020922989013622918,-0.010323880151244457,117,0.709,1.0,0.987,0.7,4
DE: Göppingen,DE114,-0.027728465115519605,-0.037482135984726175,-0.02136774083558148,-0.009932615219482702,115,0.73,0.713,0.944,0.491,3
DE: Ludwigsburg,DE115,-0.02922860493575706,-0.03742972651142878,-0.02158218599950481,-0.011798443993194404,115,0.774,0.767,0.986,0.585,3
DE: Rems-Murr-Kreis,DE116,-0.02869269756935355,-0.040505685452321374,-0.022776194791793283,-0.009865655662463188,114,0.728,0.75,0.97,0.53,3
DE: Erlangen-Höchstadt,DE257,-0.028875787957765076,-0.038687903475033134,-0.021689987088357055,-0.009999275604250936,118,0.72,0.814,0.75,0.44,3
"DE: Fürth, Landkreis",DE258,-0.02890048342382855,-0.03821221292443582,-0.021222255313930242,-0.010763772047746104,119,0.723,1.0,0.759,0.549,3
DE: Bautzen,DED2C,-0.028755857251376825,-0.038123788605832265,-0.021835809196487477,-0.009192296175403692,112,0.705,0.807,0.643,0.366,2
"DE: Wuppertal, Kreisfreie Stadt",DEA1A,-0.028198722684128777,-0.03577697873915999,-0.022016230471971775,-0.008900549095437568,110,0.664,0.534,1.0,0.355,2
DE: Warendorf,DEA38,-0.027924943526307026,-0.03570003436180652,-0.020432870197280465,-0.00933559772624607,111,0.694,1.0,0.958,0.665,4
"DE: Bielefeld, Kreisfreie Stadt",DEA41,-0.033210435317857494,-0.048580167388820095,-0.024903112784255756,-0.009535709718464534,107,0.71,0.852,0.931,0.563,3
"DE: Köln, Kreisfreie Stadt",DEA23,-0.029266635293221044,-0.035612040950462685,-0.0239889277688443,-0.01038179377982094,107,0.72,0.27,0.989,0.192,1
"DE: Leverkusen, Kreisfreie Stadt",DEA24,-0.029978173370164028,-0.040425341211293146,-0.023023842654589278,-0.010007483101244,107,0.692,1.0,1.0,0.692,4
DE: Schwäbisch Hall,DE11A,-0.029455569778309574,-0.04248907803441412,-0.020835700153422915,-0.009323280922041138,113,0.699,0.92,0.407,0.262,2
DE: Main-Tauber-Kreis,DE11B,-0.028335720084314342,-0.03701435770740768,-0.022282581916639104,-0.008637039381688354,112,0.67,1.0,0.48,0.322,2
DE: Heidenheim,DE11C,-0.025649703195503144,-0.03491206487466501,-0.01939884110829092,-0.0094600587095258,117,0.675,0.703,0.827,0.392,2
DE: Düren,DEA26,-0.02752753537359438,-0.03713260757536496,-0.020521261941731615,-0.010263338953041231,114,0.684,1.0,0.977,0.668,4
DE: Rhein-Erft-Kreis,DEA27,-0.026321997840741292,-0.03568793684295819,-0.019344141126879055,-0.009995576118755085,119,0.681,0.5,0.976,0.332,2
"DE: Kaiserslautern, Landkreis",DEB3F,-0.027039621873100744,-0.034923108081555417,-0.019454393990295478,-0.009979915017139586,114,0.702,0.388,0.63,0.172,1
DE: Kleve,DEA1B,-0.025649703195503144,-0.03491206487466501,-0.01939884110829092,-0.0094600587095258,117,0.675,1.0,0.948,0.64,4
DE: Mettmann,DEA1C,-0.026321997840741292,-0.03568793684295819,-0.019344141126879055,-0.009995576118755085,119,0.681,0.616,1.0,0.419,3
DE: Rhein-Kreis Neuss,DEA1D,-0.03015208744553466,-0.039270127308699526,-0.023207857112830847,-0.009418833115449575,109,0.706,0.637,1.0,0.45,3
DE: Viersen,DEA1E,-0.028319718350533263,-0.0382350503322172,-0.01957558073208817,-0.008738874052373719,116,0.698,0.97,0.996,0.674,4
"DE: Worms, Kreisfreie Stadt",DEB39,-0.03027290643476813,-0.0407667365950342,-0.023282300639846407,-0.009051413466067817,113,0.69,0.49,0.981,0.332,2
"DE: Zweibrücken, Kreisfreie Stadt",DEB3A,-0.03027290643476813,-0.0407667365950342,-0.023282300639846407,-0.009051413466067817,113,0.69,0.677,0.945,0.441,3
DE: Oberbergischer Kreis,DEA2A,-0.028645236235060365,-0.03675844054883129,-0.02067104790481803,-0.010353655677811746,113,0.69,0.198,0.991,0.135,1
DE: Rheinisch-Bergischer Kreis,DEA2B,-0.02752753537359438,-0.03713260757536496,-0.020521261941731615,-0.010263338953041231,114,0.684,0.369,0.997,0.252,2
DE: Gütersloh,DEA42,-0.028785166787638768,-0.03533188510599864,-0.018963962753141914,-0.010687398827355477,115,0.713,1.0,0.905,0.645,4
DE: Herford,DEA43,-0.026412229904649084,-0.03448797950825985,-0.017029388103285917,-0.009822653711984205,120,0.675,1.0,0.943,0.637,4
DE: Höxter,DEA44,-0.03034611948288631,-0.04262193216309344,-0.022011927025287856,-0.008651750313787785,115,0.696,1.0,0.575,0.4,2
"DE: Speyer, Kreisfreie Stadt",DEB38,-0.030006596527415955,-0.039453733550110386,-0.018980584938764124,-0.008891607988823914,116,0.655,0.592,0.967,0.375,2
DE: Kusel,DEB3G,-0.02533995495862212,-0.0329158958615211,-0.015949534104481668,-0.006771113048762695,124,0.581,0.615,0.644,0.23,2
DE: Vulkaneifel,DEB24,-0.026130044598832378,-0.03127800464464631,-0.01772232859630287,-0.009283132669603103,117,0.701,0.385,0.089,0.024,1
DE: Segeberg,DEF0D,-0.029815922207584278,-0.03926963465517725,-0.02223108868765678,-0.009150659606574922,118,0.703,1.0,0.883,0.621,4
DE: Steinburg,DEF0E,-0.02785029503348856,-0.035556037659771306,-0.019442190997600212,-0.00969594338740866,119,0.697,0.704,0.777,0.381,2
DE: Stormarn,DEF0F,-0.0315836537415641,-0.041672247297883415,-0.024144071227665067,-0.01113834484329266,110,0.709,1.0,0.9,0.638,4
DE: Nordwestmecklenburg,DE80M,-0.02512908160262921,-0.032402745727084035,-0.015661153257018657,-0.0075733639060078795,124,0.621,1.0,0.705,0.438,3
DE: Ahrweiler,DEB12,-0.026400638023531698,-0.03310266580477811,-0.01853346494790059,-0.008903364682269868,121,0.645,0.388,0.857,0.214,2
DE: Saarpfalz-Kreis,DEC05,-0.02520960143274921,-0.030732837403242758,-0.017090354403296315,-0.006948424806576054,121,0.645,0.553,0.945,0.337,2
DE: Jerichower Land,DEE06,-0.025345230827858133,-0.03364405018407141,-0.017247242753956327,-0.007668157011334893,121,0.603,0.77,0.641,0.298,2
DE: Prignitz,DE40F,-0.02453128441699457,-0.03125446388486959,-0.016973776053811493,-0.009021085559498442,122,0.615,1.0,0.035,0.022,1
DE: Vogtlandkreis,DED44,-0.0238079358533207,-0.029710043883728367,-0.016415502326887817,-0.008965811189791568,119,0.639,0.614,0.681,0.267,2
DE: Zwickau,DED45,-0.024986688996522132,-0.03056017914616986,-0.016414645275434386,-0.008179306715520467,122,0.639,1.0,0.911,0.582,3
"DE: Leipzig, Kreisfreie Stadt",DED51,-0.032170728956118826,-0.043831871398098056,-0.023073836554011434,-0.010067931424065328,109,0.734,0.635,0.854,0.398,2
DE: Borken,DEA34,-0.02897117856686561,-0.0390294243101694,-0.017390439526938174,-0.008666454772921616,115,0.687,1.0,0.935,0.642,4
DE: Harz,DEE09,-0.030659067014915418,-0.04154025367096245,-0.019960820738687726,-0.0076092390165653015,114,0.719,1.0,0.337,0.242,2
DE: Mansfeld-Südharz,DEE0A,-0.032379325736537,-0.041502383057956324,-0.024296826534115676,-0.011281127453605579,109,0.743,1.0,0.367,0.273,2
DE: Wesel,DEA1F,-0.03263667922739475,-0.04199882789856822,-0.021146955056280198,-0.009261565502513672,115,0.696,0.693,0.979,0.472,3
DE: Ostprignitz-Ruppin,DE40D,-0.030659067014915418,-0.04154025367096245,-0.019960820738687726,-0.0076092390165653015,114,0.719,0.867,0.446,0.278,2
DE: Saale-Holzland-Kreis,DEG0J,-0.028635715233214204,-0.03930551258757939,-0.01846216642774143,-0.008291850989302652,117,0.701,1.0,0.521,0.365,2
DE: Saale-Orla-Kreis,DEG0K,-0.032379325736537,-0.041502383057956324,-0.024296826534115676,-0.011281127453605579,109,0.743,0.773,0.43,0.247,2
DE: Südliche Weinstraße,DEB3H,-0.03263667922739475,-0.04199882789856822,-0.021146955056280198,-0.009261565502513672,115,0.696,0.336,0.91,0.213,2
DE: Rhein-Pfalz-Kreis,DEB3I,-0.02570424257417622,-0.03681941588063416,-0.016685643249924997,-0.007529624582444485,116,0.638,0.548,0.974,0.341,2
DE: Mainz-Bingen,DEB3J,-0.03009177664474833,-0.03846609560188099,-0.01964762929853474,-0.008750295374603758,120,0.683,0.583,0.894,0.356,2
"DE: Brandenburg an der Havel, Kreisfreie Stadt",DE401,-0.030869754561748865,-0.04402920114689497,-0.019689160317202303,-0.008418264114816262,114,0.693,0.963,0.393,0.262,2
DE: Potsdam-Mittelmark,DE40E,-0.029454542050967397,-0.042048460530920706,-0.017485360252441056,-0.008482932187791895,117,0.65,0.881,0.752,0.431,3
DE: Spree-Neiße,DE40G,-0.02936765257999231,-0.04076029869376388,-0.019902871241158564,-0.010141384993693114,113,0.717,0.759,0.578,0.315,2
"DE: Neumünster, Kreisfreie Stadt",DEF04,-0.026674113407282797,-0.0373264752804307,-0.01657891705218403,-0.006454115256149267,119,0.622,0.916,0.656,0.374,2
DE: Vogelsbergkreis,DE725,-0.02840761650939044,-0.04032777135711222,-0.016546772849598303,-0.007823635497968755,115,0.678,0.592,0.532,0.214,2
DE: Esslingen,DE113,-0.03062116472756107,-0.04306627514709044,-0.01916070863451784,-0.010369262281949768,111,0.73,0.777,0.994,0.564,3
DE: Vorpommern-Greifswald,DE80N,-0.032170728956118826,-0.043831871398098056,-0.023073836554011434,-0.010067931424065328,109,0.734,1.0,0.411,0.302,2
DE: Aichach-Friedberg,DE275,-0.031096487855807292,-0.04164655505005202,-0.021263201046542442,-0.00906998524944306,118,0.669,1.0,0.857,0.573,3
DE: Altmarkkreis Salzwedel,DEE04,-0.027730886404914976,-0.038928713153295796,-0.016361725963318682,-0.008268574613026804,115,0.67,1.0,0.211,0.141,1
DE: Anhalt-Bitterfeld,DEE05,-0.026936633362149423,-0.03550400263285405,-0.016262176031115547,-0.007741897504916627,117,0.641,1.0,0.579,0.371,2
DE: Lippe,DEA45,-0.024986688996522132,-0.03056017914616986,-0.016414645275434386,-0.008179306715520467,122,0.639,1.0,0.887,0.567,3
DE: Roth,DE25B,-0.026936633362149423,-0.03550400263285405,-0.016262176031115547,-0.007741897504916627,117,0.641,0.779,0.847,0.423,3
"DE: Ulm, Stadtkreis",DE144,-0.026598828925126994,-0.03546091983888366,-0.017069665467475466,-0.008943204843643495,119,0.697,1.0,0.561,0.391,2
DE: Lindau (Bodensee),DE27A,-0.026936633362149423,-0.03550400263285405,-0.016262176031115547,-0.007741897504916627,117,0.641,0.11,0.521,0.037,1
DE: Ostallgäu,DE27B,-0.02659688191554801,-0.03654672556411818,-0.017405739351754164,-0.007540511967118125,122,0.648,0.188,0.563,0.069,1
DE: Unstrut-Hainich-Kreis,DEG09,-0.03432712618498865,-0.045694874216372,-0.025482887639459405,-0.012117189400207388,108,0.759,1.0,0.208,0.158,1
DE: Kyffhäuserkreis,DEG0A,-0.03598472993254986,-0.049262276793339124,-0.024810546898934246,-0.011764138521498112,106,0.764,1.0,0.331,0.253,2
DE: Schmalkalden-Meiningen,DEG0B,-0.03223438557648923,-0.042300435003424564,-0.02434534880714084,-0.010763027837522665,106,0.745,0.519,0.358,0.138,1
DE: Hochsauerlandkreis,DEA57,-0.03280246039867666,-0.04643254371624781,-0.021780002896649286,-0.012117143621238016,109,0.771,0.169,0.579,0.075,1
DE: Märkischer Kreis,DEA58,-0.03331519596911471,-0.04557793617363065,-0.021540663739237572,-0.010494933574388252,109,0.706,0.214,0.962,0.145,1
DE: Göttingen,DE91C,-0.03433105896352688,-0.0473055189296895,-0.021674174927650135,-0.011200602857663913,103,0.718,0.779,0.434,0.243,2
DE: Leipzig,DED52,-0.02790338750794368,-0.041832132963908586,-0.017366382912778176,-0.007223427953333571,107,0.664,0.951,0.704,0.445,3
DE: Nordsachsen,DED53,-0.029962319650943616,-0.04415359702770604,-0.018813297820527125,-0.010078336558462323,109,0.67,0.892,0.584,0.349,2
