,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
22,ITC4B,-0.04873179066606718,-0.06190130944661258,-0.03343448502210028,-0.01392099807276532,107,0.729,0.756,0.665,0.366,2
23,ITC4C,-0.03789600732795116,-0.0457536729082421,-0.028376159696691904,-0.012833782075430393,118,0.669,0.819,0.234,0.128,1
24,ITC4D,-0.038116752658945784,-0.04848135973376578,-0.02713770619657163,-0.012996695723418779,114,0.711,0.861,0.441,0.27,2
25,ITF11,-0.05391882938443702,-0.07224198679633322,-0.031615400459854254,-0.014198660881692686,98,0.724,0.705,0.773,0.395,2
26,ITF12,-0.04964391790006186,-0.06911344007973313,-0.0328998067974531,-0.01579818321245021,97,0.753,1.0,1.0,0.753,4
27,ITF13,-0.04955877738861904,-0.07313481352078678,-0.029169476788348775,-0.01226765318963217,104,0.692,0.83,0.781,0.449,3
28,ITF14,-0.046869082010176234,-0.06216499619705845,-0.03138264992408213,-0.014322471768292034,107,0.738,0.098,0.63,0.046,1
29,ITF21,-0.048307567300205356,-0.06392581448773194,-0.024217537552977328,-0.015536442644665919,105,0.762,0.536,0.725,0.296,2
30,ITF22,-0.04264004607403554,-0.06160365534377584,-0.02484198088860741,-0.012392336079778583,111,0.73,0.473,0.892,0.308,2
31,ITF31,-0.043572408372517066,-0.06186856763839172,-0.026571010607785613,-0.01348621954944235,113,0.717,0.582,0.894,0.373,2
32,ITF32,-0.04239054229855456,-0.06085048311996371,-0.02695397594940454,-0.01390453726952903,115,0.739,0.559,0.541,0.223,2
33,ITF33,-0.038835434100451,-0.04803575635734926,-0.02196295998829083,-0.010716069297387,122,0.656,0.85,0.623,0.347,2
34,ITF34,-0.04004799421352949,-0.052678856777133916,-0.023617728635207516,-0.013232705278643016,114,0.728,0.427,0.863,0.268,2
35,ITF35,-0.03898279549839667,-0.05187925202148749,-0.02419009429514378,-0.01135161464435244,119,0.689,0.133,0.493,0.045,1
36,ITF43,-0.04766656832091688,-0.06375446926365147,-0.034949353050378607,-0.015800673127518847,119,0.782,0.292,0.95,0.217,2
37,ITF44,-0.04712009886665088,-0.06896410643706002,-0.036075079249249124,-0.01663232919433573,111,0.775,0.99,0.908,0.697,4
38,ITF45,-0.043016468800552224,-0.05739990968253175,-0.03573294361218721,-0.01616130915277931,115,0.765,0.528,0.508,0.205,2
39,ITF46,-0.04433612837367794,-0.060798939938793005,-0.028110240599641838,-0.014525760287074453,108,0.75,1.0,0.485,0.364,2
40,ITF47,-0.04977687693529413,-0.070808269355146,-0.04004955670678204,-0.01784177404933339,111,0.793,0.84,0.89,0.593,3
41,ITF48,-0.04400128717014675,-0.0622402030145231,-0.0320939567945681,-0.01408552359116147,114,0.746,0.312,0.865,0.201,2
42,ITF51,-0.040582812091426126,-0.0540853418750536,-0.02860172810785377,-0.009933760590963785,115,0.696,1.0,0.409,0.285,2
43,ITF52,-0.04435358082530602,-0.057692014437484306,-0.033589761079185994,-0.01386776116761788,121,0.727,0.981,0.807,0.576,3
44,ITF61,-0.043197961292460806,-0.056458731717257946,-0.028924627545714017,-0.011769665658838817,120,0.708,0.923,0.811,0.53,3
45,ITF62,-0.0482517501918863,-0.06600828155911204,-0.0348697662487559,-0.012408915912608193,120,0.733,0.512,0.888,0.333,2
46,ITF63,-0.043715568132103304,-0.05246500438400214,-0.029634048673283973,-0.013534237439119096,121,0.711,0.551,0.488,0.191,1
47,ITF64,-0.04323588488102186,-0.0591964872239914,-0.02626744008078876,-0.012041409624613131,120,0.717,0.803,0.895,0.515,3
48,ITF65,-0.044041927103117585,-0.058149181571081884,-0.02616217148080252,-0.01439002874410254,121,0.744,0.927,0.367,0.253,2
49,ITG11,-0.04716240186385187,-0.06893707233237407,-0.03778616685978117,-0.01731193067900131,113,0.788,0.765,0.802,0.483,3
50,ITG12,-0.04671625967924375,-0.0660149535297899,-0.0337061009715614,-0.016152989286071357,116,0.784,0.236,0.789,0.146,1
51,ITG13,-0.04388075311066709,-0.05992105863011703,-0.02348325693438607,-0.012149261154357351,116,0.681,0.526,0.816,0.292,2
52,ITG14,-0.04966010223837737,-0.06970524601992135,-0.0389925708356095,-0.014534556879278186,119,0.748,0.486,0.979,0.356,2
53,ITG15,-0.050387094671277374,-0.06515888757887321,-0.03337692284839828,-0.012721808429220348,115,0.739,0.545,0.985,0.397,2
54,ITG16,-0.04087711224366494,-0.050783708040251604,-0.02656967835819342,-0.013823828786491183,117,0.744,0.03,0.304,0.007,1
55,ITG17,-0.04659845369994207,-0.06267343132457978,-0.029610355222529777,-0.012460334418056213,122,0.713,0.566,0.612,0.247,2
56,ITG18,-0.05471757054565018,-0.08294392529984135,-0.03615520366529222,-0.022058574053397957,108,0.833,0.57,0.543,0.258,2
57,ITG19,-0.04929164404723063,-0.07051503421892419,-0.02743694938814604,-0.016399660873955415,119,0.756,0.568,0.805,0.346,2
58,ITG2D,-0.048006233131375066,-0.057141070321838044,-0.029598472841559358,-0.01437371489971036,109,0.743,1.0,0.791,0.588,3
59,ITG2E,-0.05094639010755587,-0.062430529184936,-0.033694841334617094,-0.011806633923593463,107,0.71,1.0,0.873,0.62,4
60,ITG2F,-0.055260578382472315,-0.07480338559826571,-0.034606970409148355,-0.009624157638554837,110,0.691,0.645,0.269,0.12,1
61,ITG2G,-0.049138139927753254,-0.0640654546477965,-0.02972722618228054,-0.010530830689271726,111,0.712,1.0,0.128,0.091,1
62,ITG2H,-0.05346945525223927,-0.0704050852358402,-0.03403658508311759,-0.011329523680956306,112,0.723,0.157,0.772,0.088,1
63,ITH10,-0.02685710811269309,-0.03523600898874571,-0.020456146034698097,-0.010621198114972434,119,0.63,0.523,0.767,0.253,2
64,ITH20,-0.0306329320873323,-0.036589065419179875,-0.023010703887509115,-0.012286252406400553,116,0.681,0.857,0.715,0.417,3
65,ITH31,-0.03742002484371486,-0.046199418396334554,-0.027677305786421472,-0.010290425507414398,117,0.692,0.505,0.967,0.338,2
66,ITH32,-0.03459639384451153,-0.0432915201400164,-0.027888450665177544,-0.00940971712071019,119,0.664,1.0,0.997,0.662,4
67,ITH33,-0.02924767153102718,-0.03844269691954738,-0.021715253346203535,-0.008908379298342196,118,0.619,0.373,0.454,0.105,1
68,ITH34,-0.032354286360685366,-0.03824261136416789,-0.024175835125782988,-0.010164023936714265,121,0.678,0.457,0.858,0.266,2
69,ITH35,-0.03487506060609658,-0.04327348437965299,-0.02271385029240622,-0.012536929132673099,117,0.718,0.541,0.781,0.303,2
70,ITH36,-0.03542033980066013,-0.04275068184963196,-0.02623027586599317,-0.011992295377614981,118,0.712,0.864,0.877,0.54,3
71,ITH37,-0.043413684969265585,-0.05903219959361419,-0.03037442855032568,-0.015562408087811355,115,0.765,0.652,0.601,0.3,2
72,ITH41,-0.030293151277661478,-0.03628858904080139,-0.020966206907166537,-0.008432882645362863,125,0.608,0.682,0.774,0.321,2
73,ITH42,-0.032813323910210364,-0.03972516072319392,-0.02044562253024185,-0.011508634945711907,114,0.667,0.396,0.844,0.223,2
74,ITH43,-0.03292906688699303,-0.03812109163150232,-0.025585500853798092,-0.011452032337479871,122,0.672,1.0,0.621,0.417,3
75,ITH44,-0.030076211226632545,-0.03785970836658447,-0.021814001362927063,-0.012237177730117024,118,0.678,0.949,0.827,0.532,3
76,ITH51,-0.03730489724613735,-0.04888434738024883,-0.02844438500682417,-0.015167038429943897,112,0.759,0.915,0.753,0.523,3
77,ITH52,-0.03526540040381118,-0.04327674205753598,-0.023663170623255212,-0.010124015855081731,119,0.681,0.691,0.87,0.409,3
78,ITH53,-0.04139090007621065,-0.05023571300919688,-0.027132721247232303,-0.014886272552445737,115,0.765,0.787,0.809,0.487,3
79,ITH54,-0.038462758290962754,-0.041388770030179226,-0.027028960622248098,-0.0140357503589917,118,0.737,0.851,0.698,0.438,3
80,ITH55,-0.037892493422953706,-0.043574088380120626,-0.027892694601295353,-0.015033447351607082,115,0.757,0.068,0.474,0.024,1
81,ITH56,-0.049654766158758884,-0.06901003246468537,-0.0336852509003447,-0.01760780363410129,109,0.789,0.154,0.801,0.097,1
82,ITH57,-0.047912688803175195,-0.061792656712079036,-0.03248458445410112,-0.01597972502746867,106,0.783,0.558,0.572,0.25,2
83,ITH58,-0.0481519373459301,-0.06044883896992513,-0.03298825391772793,-0.01666238019742944,112,0.786,0.564,0.847,0.375,2
84,ITH59,-0.05073384674668693,-0.07107093444373348,-0.034639316182782626,-0.018568558134281134,112,0.812,0.497,0.661,0.267,2
85,ITI11,-0.03739430964797659,-0.04692814176492318,-0.025122854178313885,-0.012161356161511953,120,0.692,0.151,0.789,0.082,1
86,ITI12,-0.03841540875787821,-0.04564825249513324,-0.025584324474177633,-0.014338021289812819,123,0.732,0.837,0.792,0.485,3
87,ITI13,-0.04073870324199407,-0.04535003084887669,-0.02588008887479286,-0.014046055890984177,110,0.736,0.73,0.722,0.388,2
88,ITI14,-0.041495398695790234,-0.04741066501283219,-0.02737238180779583,-0.015092811117219232,112,0.75,1.0,0.898,0.674,4
89,ITI15,-0.04457066538034396,-0.05102137772408709,-0.0314574474456406,-0.01709819411118941,114,0.816,0.72,0.415,0.244,2
90,ITI16,-0.04206699762683213,-0.057743467169786886,-0.029057925096625366,-0.011328101227511572,118,0.669,0.025,0.437,0.007,1
91,ITI17,-0.0446571018563183,-0.05388728445539877,-0.03599502323737476,-0.015917691888676578,113,0.77,0.764,0.693,0.408,3
92,ITI18,-0.04482012829916635,-0.05327801588929086,-0.027661560649369456,-0.015577751990748514,110,0.755,1.0,0.563,0.425,3
93,ITI19,-0.047852800736295005,-0.06419185137118909,-0.0328192440872217,-0.015251970714369073,106,0.764,0.929,0.809,0.574,3
94,ITI1A,-0.04484023295283751,-0.05622230072082141,-0.029988649639731198,-0.01494886800253507,112,0.75,0.541,0.633,0.257,2
95,ITI21,-0.04471222422535094,-0.05976480291566269,-0.03200307436337459,-0.014067511998403956,109,0.706,0.858,0.938,0.568,3
96,ITI22,-0.047127381261976346,-0.06778643737805265,-0.028958718510530865,-0.013687838049430879,107,0.738,0.778,0.822,0.472,3
97,ITI31,-0.04140762791968783,-0.05657400249627954,-0.028462534724724972,-0.016043536584394287,114,0.789,0.551,0.919,0.4,2
98,ITI32,-0.04439161107405615,-0.05723302257099559,-0.03147474966549471,-0.017416928144912185,113,0.779,0.608,0.64,0.303,2
99,ITI33,-0.04701234249563716,-0.059078157426222334,-0.03475913936927934,-0.014379045344615133,108,0.741,0.11,0.853,0.07,1
100,ITI34,-0.04319478564476241,-0.05502822689161045,-0.03137716698260653,-0.013625725132941538,107,0.738,0.177,0.783,0.102,1
101,ITI35,-0.04365328599278966,-0.05732464187977766,-0.0337198485334029,-0.012901845493740148,109,0.706,0.803,0.581,0.329,2
102,ITI41,-0.04783729663501582,-0.0667121119039259,-0.031169998763250193,-0.014185174140097748,111,0.739,0.504,0.649,0.242,2
103,ITI42,-0.04794743346739796,-0.061967012690967355,-0.031707031147672836,-0.011166525128667329,105,0.695,0.459,0.978,0.312,2
104,ITI43,-0.051004977274521184,-0.08188349305189586,-0.032800809885364754,-0.013142228083840734,110,0.709,0.828,0.198,0.116,1
105,ITI44,-0.05380956748053436,-0.07796036286111388,-0.038435407880271555,-0.017336835633924477,105,0.8,0.729,0.527,0.307,2
106,ITI45,-0.050861148303440074,-0.07447871228563568,-0.03264210270648813,-0.014591432384561925,108,0.75,0.291,0.872,0.19,1
