Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
FR: Yvelines,FR103,-0.030640662302547715,-0.03980574020145582,-0.022602818509142947,-0.011475829176940264,114,0.728,0.723,0.996,0.524,3
FR: Essonne,FR104,-0.027404946793960657,-0.039114682655222735,-0.018776475267239665,-0.007936617244843753,115,0.661,0.805,0.995,0.529,3
FR: Paris,FR101,-0.032641015005651426,-0.0471045929012479,-0.023859410894613506,-0.011640008801589092,110,0.718,1.0,1.0,0.718,4
FR: Indre-et-Loire,FRB04,-0.03171501939571499,-0.041325409778546894,-0.02072710148142601,-0.010595857065591529,113,0.708,0.914,0.775,0.502,3
FR: Hauts-de-Seine,FR105,-0.030640662302547715,-0.03980574020145582,-0.022602818509142947,-0.011475829176940264,114,0.728,0.861,1.0,0.627,4
FR: Seine-et-Marne,FR102,-0.030640662302547715,-0.03980574020145582,-0.022602818509142947,-0.011475829176940264,114,0.728,0.714,0.959,0.498,3
FR: Loiret,FRB06,-0.030640662302547715,-0.03980574020145582,-0.022602818509142947,-0.011475829176940264,114,0.728,0.807,0.759,0.446,3
FR: Nièvre,FRC12,-0.030205714695484533,-0.03996798457114176,-0.020397011226458556,-0.010038157234890684,118,0.669,0.517,0.465,0.161,1
FR: Côte-d’Or,FRC11,-0.028378320885461803,-0.03585955002655282,-0.025251350746484297,-0.009589223416148185,114,0.693,0.61,0.748,0.316,2
FR: Loir-et-Cher,FRB05,-0.03121113049685322,-0.04263374155262941,-0.021805892221726055,-0.010430982604528634,119,0.697,0.629,0.73,0.32,2
FR: Alpes-Maritimes,FRL03,-0.027003814086827806,-0.035841699965287965,-0.021322416292188125,-0.008499852291879835,119,0.672,0.353,0.95,0.225,2
FR: Haute-Vienne,FRI23,-0.030630712506601567,-0.03989677227523988,-0.022466240757581104,-0.0108183856262185,121,0.669,0.609,0.644,0.262,2
FR: Var,FRL05,-0.026747451335732926,-0.03594271173091461,-0.019185085424750316,-0.008204375650554447,119,0.664,0.341,0.935,0.212,2
FR: Vosges,FRF34,-0.028543545208528098,-0.03602974981152614,-0.02195162503035567,-0.011305507835976891,110,0.709,0.261,0.729,0.135,1
FR: Côtes-d’Armor,FRH01,-0.02903014894795996,-0.03989023412350781,-0.022254895569707528,-0.011293838155565828,111,0.73,1.0,0.651,0.475,3
FR: Dordogne,FRI11,-0.028041667297769638,-0.0382250624172509,-0.02271723212942425,-0.010558129985250237,114,0.684,0.719,0.446,0.219,2
FR: Drôme,FRK23,-0.02924343639650741,-0.03973360420840141,-0.022961312194415145,-0.011222039485946718,113,0.699,0.495,0.825,0.285,2
FR: Charente,FRI31,-0.028308978728596165,-0.039548532654165774,-0.021303697355745742,-0.009426216592752053,114,0.667,0.886,0.534,0.316,2
FR: Loire-Atlantique,FRG01,-0.025604462288134712,-0.030067258535303253,-0.019620172203855143,-0.010128233799076593,115,0.722,1.0,0.898,0.648,4
FR: Isère,FRK24,-0.027822003190043954,-0.03430498078041146,-0.02250301055012835,-0.01242468488948675,117,0.752,0.448,0.938,0.316,2
FR: Mayenne,FRG03,-0.02834270463786476,-0.03494878347856735,-0.02258114039232762,-0.012595840523787781,111,0.766,1.0,0.534,0.409,3
FR: Creuse,FRI22,-0.028155897319408176,-0.03556005730461936,-0.022197308908911646,-0.010801645979807234,113,0.708,0.418,0.01,0.003,1
FR: Bouches-du-Rhône,FRL04,-0.026958700097169483,-0.03838246135231652,-0.0193803419914687,-0.009498693648068044,121,0.694,0.365,0.975,0.247,2
FR: Morbihan,FRH04,-0.027771570535211704,-0.040198937994107446,-0.019857331057808122,-0.009356937909409146,117,0.692,1.0,0.731,0.506,3
FR: Gironde,FRI12,-0.02776587255235466,-0.038694082317618034,-0.019749141161568087,-0.010526552524824134,117,0.709,0.238,0.886,0.15,1
FR: Rhône,FRK26,-0.029799967924529488,-0.043575293232511345,-0.02545215767632964,-0.011667338018433256,115,0.713,0.303,0.98,0.212,2
FR: Loire,FRK25,-0.030418924863376277,-0.04554319767150165,-0.021918557468021974,-0.01001280628805781,114,0.675,0.412,0.86,0.239,2
FR: Saône-et-Loire,FRC13,-0.026726818469523746,-0.03806460858592591,-0.018042530658603114,-0.009007005455562716,117,0.632,0.455,0.688,0.198,1
FR: Haute-Loire,FRK13,-0.028628234860069265,-0.04141184615901112,-0.01905371040447572,-0.009696643424592807,112,0.652,0.197,0.79,0.101,1
FR: Allier,FRK11,-0.02868070887152657,-0.040636840059164084,-0.019977690355129418,-0.010557914659279974,115,0.696,0.736,0.538,0.276,2
FR: Aude,FRJ11,-0.029042052235395643,-0.039455816466017396,-0.021011276527818545,-0.010677749817370038,113,0.708,0.273,0.787,0.152,1
FR: Lot-et-Garonne,FRI14,-0.026879561759736097,-0.037182894059816285,-0.017450815073478166,-0.008931777220240304,118,0.661,1.0,0.605,0.4,2
FR: Deux-Sèvres,FRI33,-0.025673271750613333,-0.034106905226989115,-0.018269533333776032,-0.008863427607404653,119,0.647,1.0,0.591,0.382,2
FR: Savoie,FRK27,-0.027476970827571584,-0.03633850394180833,-0.024437865254357174,-0.009571072158238726,114,0.649,0.088,0.81,0.046,1
FR: Somme,FRE23,-0.026526461173896357,-0.036562638828475616,-0.01940655756940075,-0.009144468680462634,115,0.67,1.0,0.795,0.533,3
FR: Seine-Maritime,FRD22,-0.028240918028045767,-0.04222164123412872,-0.019730016903531017,-0.009867209213018091,111,0.694,0.86,0.864,0.516,3
FR: Haute-Garonne,FRJ23,-0.025737771866186553,-0.035884232084067415,-0.017259238318093714,-0.009171011186200636,120,0.65,1.0,0.867,0.564,3
FR: Gers,FRJ24,-0.026689557261429735,-0.035461284786485914,-0.020558777866309105,-0.010996130767846514,119,0.689,1.0,0.662,0.456,3
FR: Gard,FRJ12,-0.030064825816309048,-0.03630909940887257,-0.02277315285943511,-0.012858210248668608,112,0.759,0.241,0.913,0.167,1
FR: Haute-Savoie,FRK28,-0.028000176627776093,-0.03728222575813787,-0.019706098256696017,-0.009960097649808698,116,0.672,0.273,0.91,0.167,1
FR: Vienne,FRI34,-0.02743380118555288,-0.03404580168249281,-0.021603746726941143,-0.011384198446982696,117,0.735,1.0,0.608,0.447,3
FR: Yonne,FRC14,-0.02830589578116472,-0.03620557891419695,-0.024302569014574234,-0.010583388765349457,121,0.702,0.884,0.497,0.308,2
FR: Aube,FRF22,-0.035722927314381106,-0.050666323481292866,-0.02360725141812574,-0.010387726239282314,113,0.708,1.0,0.611,0.433,3
FR: Charente-Maritime,FRI32,-0.031480867950534536,-0.04303086270247569,-0.023261519157914273,-0.010484022812471218,113,0.708,0.891,0.643,0.406,3
FR: Seine-Saint-Denis,FR106,-0.027681290691116224,-0.03579422139336689,-0.020601210547083564,-0.010044540008236982,115,0.696,0.54,0.999,0.375,2
FR: Hautes-Alpes,FRL02,-0.028569366484666882,-0.035845543573913154,-0.02225101882952553,-0.010308364500456958,123,0.691,0.262,0.458,0.083,1
FR: Alpes-de-Haute-Provence,FRL01,-0.03969154072380586,-0.06056033771654354,-0.02642338415741389,-0.010890215522065767,111,0.721,0.459,0.656,0.217,2
FR: Vendée,FRG05,-0.027883792842579042,-0.039429231689003655,-0.02196029219889459,-0.011335756677883823,117,0.701,1.0,0.77,0.54,3
FR: Val-de-Marne,FR107,-0.029355064237231276,-0.03842924923623961,-0.022518580786421792,-0.01177551737773326,114,0.728,0.65,1.0,0.473,3
FR: Bas-Rhin,FRF11,-0.028138465590372808,-0.03939217970788392,-0.020622985808435322,-0.0100210010238653,120,0.692,0.239,0.963,0.159,1
FR: Hérault,FRJ13,-0.02801517518049664,-0.04066993886173625,-0.019996983040869547,-0.01046927415568558,124,0.685,0.126,0.912,0.079,1
FR: Manche,FRD12,-0.037847868927567516,-0.05100909397531574,-0.027197857528296072,-0.010911201806981647,106,0.717,0.392,0.591,0.166,1
FR: Ardèche,FRK22,-0.037071726955071146,-0.051950719025676675,-0.028339271038472166,-0.012537146086360761,105,0.752,0.253,0.851,0.162,1
FR: Aisne,FRE21,-0.03136890286490092,-0.04384006001521089,-0.024051007737029242,-0.010440760996180761,114,0.702,1.0,0.778,0.546,3
FR: Haute-Corse,FRM02,-0.0340108464886806,-0.04638883418312719,-0.026499758232190796,-0.013603599160190374,113,0.77,0.081,0.614,0.038,1
FR: Oise,FRE22,-0.036631613358938483,-0.05391798106398839,-0.02469618682480133,-0.014376618923683748,104,0.817,0.977,0.926,0.739,4
FR: Ardennes,FRF21,-0.03305966844561455,-0.04498816971434713,-0.025681740525085407,-0.011395124236169384,109,0.725,0.605,0.722,0.317,2
FR: Val-d’Oise,FR108,-0.03442074764536432,-0.04722517866636803,-0.025326916003209556,-0.012452520147967716,109,0.761,0.757,0.992,0.571,3
FR: Marne,FRF23,-0.035936801762990266,-0.04919848051577767,-0.025945786836359615,-0.013493735499754954,107,0.766,1.0,0.73,0.559,3
FR: Meurthe-et-Moselle,FRF31,-0.03316781241745817,-0.04763115834511246,-0.023822791944103354,-0.010340168041085429,117,0.692,0.352,0.85,0.207,2
FR: Lozère,FRJ14,-0.034535338503282054,-0.048774435286687186,-0.02623889197580233,-0.010149151726735563,113,0.699,0.179,0.05,0.006,1
FR: Pyrénées-Orientales,FRJ15,-0.03666529856242456,-0.051764280603094695,-0.026073403179814502,-0.00937520507012751,111,0.703,0.256,0.88,0.158,1
FR: Meuse,FRF32,-0.029163963966559982,-0.042910152899143815,-0.017770854074643735,-0.009101298412654304,118,0.661,0.561,0.568,0.211,2
FR: Corse-du-Sud,FRM01,-0.05026479448314135,-0.06176041433533396,-0.03316353158123982,-0.015633022263083274,108,0.787,0.056,0.45,0.02,1
FR: Puy-de-Dôme,FRK14,-0.05257711504205633,-0.07285482173274643,-0.040530091177562226,-0.020518443030658886,116,0.871,0.383,0.789,0.263,2
FR: Ille-et-Vilaine,FRH03,-0.05430517150946202,-0.07471802251421403,-0.04221324753718251,-0.017737376634369546,113,0.85,1.0,0.804,0.683,4
