NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
SE110,-0.03067795647652575,-0.042619613383156445,-0.023271020289651015,-0.010597506623077855,98,0.551,1.0,0.989,0.545,3
SE121,-0.0446115686125406,-0.06919559213473866,-0.029590032072610607,-0.012012645184651543,94,0.596,0.43,0.903,0.231,2
SE122,-0.0384837410203629,-0.059045983447402535,-0.026873479270686167,-0.009151968761920344,104,0.538,0.623,0.987,0.331,2
SE123,-0.030063276722626226,-0.041286253418798054,-0.020844769890885895,-0.00935652874600331,96,0.49,0.054,0.114,0.003,1
SE124,-0.03503917644609608,-0.04391712375724656,-0.020279709953211284,-0.009165981281163825,103,0.495,0.036,0.029,0.001,1
SE125,-4.273205975116521,-7.67668452963101,-2.1648929057355675,-1.5559822915736052,5,1.0,0.018,0.01,0.0,0
SE211,-0.010502299422185838,-0.012310937890431696,-0.009128283832327218,-0.006214374055776365,14,0.143,0.45,0.915,0.059,1
SE212,-0.03397672829088164,-0.04829205365488527,-0.021240381825937103,-0.010670304594705382,108,0.5,0.708,0.972,0.344,2
SE213,-0.03688299174915954,-0.052314735454949204,-0.02929172823141562,-0.009429383046068454,110,0.555,0.684,0.953,0.362,2
SE214,-25.16889323539341,-25.16889323539341,-25.16889323539341,-25.16889323539341,1,1.0,0.503,0.994,0.5,3
SE221,-0.026130440806662714,-0.03667597095501994,-0.021190102390309055,-0.011459349733357872,39,0.487,0.078,0.319,0.012,1
SE224,-0.010564554234982482,-0.014645236019735535,-0.01423428173658707,-0.005162485623343467,7,0.0,0.135,0.582,0.0,0
SE231,-0.0668025721571432,-0.11897596951891218,-0.036819993894681574,-0.008978531682007199,87,0.598,0.406,0.988,0.24,2
SE232,,,,,0,0.0,0.295,0.957,0.0,0
SE311,-0.1332857195106072,-0.19381169600505868,-0.10908087169325618,-0.04714402645200868,67,0.896,0.273,0.704,0.172,1
SE312,-0.011683542158986185,-0.018384504839569,-0.006461723671314104,-0.0035835287027313773,27,0.222,1.0,1.0,0.222,2
SE313,-0.38388479466794206,-0.5934701588602124,-0.2980190723157489,-0.07367905079616512,33,0.879,0.172,0.668,0.101,1
SE321,-0.023034114976638608,-0.031032925829885427,-0.018545522656476097,-0.008364309959415492,92,0.435,1.0,1.0,0.435,3
SE322,-0.013155087962239612,-0.017497406662183343,-0.008524656186048876,-0.00433158489699407,89,0.169,0.756,0.987,0.126,1
SE331,-0.018486450557057426,-0.026186737680324024,-0.014487284483427874,-0.005953932307326782,74,0.351,1.0,0.911,0.32,2
SE332,-0.013082615445286338,-0.020058230120939047,-0.011221324062346404,-0.00494680124160112,53,0.17,0.232,0.94,0.037,1
