,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
0,NL111,-0.03062995506118101,-0.03721821119655984,-0.022444210814452935,-0.011454341217247992,120,0.742,0.472,0.999,0.35,2
1,NL112,-0.030351632265450294,-0.04141368238599247,-0.02163341152188497,-0.010595131375481431,119,0.697,0.417,0.967,0.281,2
2,NL113,-0.028887039179223698,-0.039971982448147376,-0.019079482811986015,-0.010236749403250643,120,0.675,0.554,0.632,0.236,2
3,NL124,-0.029746666724636016,-0.042173797128018366,-0.02106016278014737,-0.009147327514830024,116,0.664,0.939,0.753,0.469,3
4,NL125,-0.03240024809407542,-0.04485360043583356,-0.0249668586185461,-0.011240427595547671,115,0.713,0.383,0.981,0.268,2
5,NL126,-0.0295435935494291,-0.04162375946469775,-0.02130773970415239,-0.010306320614430008,118,0.695,0.394,0.966,0.265,2
6,NL131,-0.03200203850842534,-0.04478602122388779,-0.02304168644196956,-0.012106017532635013,117,0.752,0.274,0.985,0.203,2
7,NL132,-0.030987585441202718,-0.03955508544658806,-0.02059222932262007,-0.012507560571355813,117,0.761,0.369,0.99,0.278,2
8,NL133,-0.03243431694034054,-0.04281353600355305,-0.022887061386754434,-0.01219749910945336,118,0.746,1.0,1.0,0.746,4
9,NL211,-0.029835249748258352,-0.039522083471014935,-0.022260517119367926,-0.011739051430703307,116,0.733,0.472,0.993,0.344,2
10,NL212,-0.029796320948848314,-0.041709315186699965,-0.022369321274714398,-0.01169569070283739,118,0.746,0.323,0.979,0.236,2
11,NL213,-0.028378952486817065,-0.03777684658752582,-0.02132975155787585,-0.010465687379842723,120,0.692,0.159,0.958,0.105,1
12,NL221,-0.0287291387198571,-0.040700243827019186,-0.02064682439630622,-0.01114235248071815,122,0.721,0.29,0.892,0.187,1
13,NL224,-0.027674865185608435,-0.04000073567575197,-0.021597445563137443,-0.011591236013116585,120,0.717,0.145,0.957,0.099,1
14,NL225,-0.029017141720221396,-0.0426406753973773,-0.0209188813002561,-0.010102682850345091,119,0.689,0.206,0.881,0.125,1
15,NL226,-0.02913018680252253,-0.0427103008475869,-0.021905730101694727,-0.009656458228661336,120,0.708,0.27,0.931,0.178,1
16,NL230,-0.033948201263687396,-0.04389361979803812,-0.02571655940572168,-0.0127066485263061,115,0.748,0.239,0.981,0.175,1
17,NL310,-0.026990133323423343,-0.038077953070590295,-0.0201028952662607,-0.011218792295695577,123,0.707,0.463,0.705,0.231,2
18,NL321,-0.034829940264788854,-0.04871759505044557,-0.02313496203922879,-0.011394136834064771,112,0.732,0.178,0.662,0.086,1
19,NL323,-0.03619969562405374,-0.048927967879654366,-0.026092407272531877,-0.014031187753152236,111,0.811,0.033,0.617,0.017,1
20,NL324,-0.033110128958324825,-0.04367392457079929,-0.0260018116695396,-0.013311439237005777,116,0.793,0.111,0.471,0.041,1
21,NL325,-0.037696655771128726,-0.05240013042546572,-0.027567402406183814,-0.012908139149780683,110,0.764,1.0,0.01,0.008,1
22,NL327,-0.03388888579418154,-0.04364220069935339,-0.02588737482631407,-0.015643867198211557,113,0.841,0.068,0.185,0.011,1
23,NL328,-0.036315599763620164,-0.04894968726643668,-0.027973714176063896,-0.012744299566939128,112,0.759,0.063,0.467,0.022,1
24,NL329,-0.034696242361200655,-0.04676587878506144,-0.025001104512930753,-0.0137103871674739,115,0.774,0.084,0.729,0.047,1
25,NL332,-0.030118812254966595,-0.04271288955144946,-0.022894912003976836,-0.013697379559033707,122,0.787,0.16,0.899,0.113,1
26,NL333,-0.030118812254966595,-0.04271288955144946,-0.022894912003976836,-0.013697379559033707,122,0.787,0.082,0.857,0.055,1
27,NL337,-0.033110128958324825,-0.04367392457079929,-0.0260018116695396,-0.013311439237005777,116,0.793,0.419,0.977,0.325,2
28,NL33A,-0.028007435958513634,-0.040269248686324,-0.02279579206231555,-0.01129884418543132,120,0.725,0.415,0.995,0.299,2
29,NL33B,-0.028770783876735078,-0.04051913827295957,-0.022104636108834175,-0.011793141997646564,120,0.733,0.432,0.99,0.313,2
30,NL33C,-0.030690508841029304,-0.04373186734955069,-0.021568298891269426,-0.012692910429739131,123,0.772,0.386,0.97,0.289,2
31,NL341,-0.0295495675279076,-0.042216106708156405,-0.02296999544781729,-0.010454024802574959,120,0.7,0.558,1.0,0.391,2
32,NL342,-0.028225781821312648,-0.041132193184494646,-0.021690363517658122,-0.011015598165446118,118,0.703,0.335,0.977,0.23,2
33,NL411,-0.028626934190789922,-0.040116419079038436,-0.023897366769930067,-0.011068465796673551,120,0.717,0.5,0.995,0.357,2
34,NL412,-0.0251185666288596,-0.037485498527819516,-0.018866997827032377,-0.008277390824413656,125,0.68,0.6,0.958,0.391,2
35,NL413,-0.027674865185608435,-0.04000073567575197,-0.021597445563137443,-0.011591236013116585,120,0.717,1.0,0.944,0.677,4
36,NL414,-0.02707232525811695,-0.03995704991250747,-0.02179516204586584,-0.010505273979091942,120,0.683,1.0,0.923,0.63,4
37,NL421,-0.024767697451661026,-0.03573023707406736,-0.019249877203988793,-0.009637301989278911,120,0.7,0.886,0.969,0.601,4
38,NL422,-0.025130797918572045,-0.03695967245226454,-0.020791336828509022,-0.008306137924272048,122,0.656,0.394,0.983,0.254,2
39,NL423,-0.026918994614034086,-0.03666661718530296,-0.0244917634339474,-0.009187518182666991,122,0.68,0.28,0.517,0.098,1
