,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
0,RO111,-0.035777888504361366,-0.04638015459755113,-0.027136207017701714,-0.011650691329270185,109,0.697,0.414,0.566,0.163,1
1,RO112,-0.030962123017378808,-0.04091074858030182,-0.022068397621898127,-0.008574935333776196,106,0.585,1.0,0.426,0.249,2
2,RO113,-0.03396649952336198,-0.048088001253390314,-0.02149603968181991,-0.010338824520201385,114,0.64,1.0,0.219,0.14,1
3,RO114,-0.027719329348978965,-0.036654731632278614,-0.019829499972399113,-0.009174127089118004,109,0.596,1.0,0.582,0.347,2
4,RO115,-0.03158915917410408,-0.04268765077375307,-0.02204310911193989,-0.010055856496831427,111,0.649,0.437,0.581,0.165,1
5,RO116,-0.03308540453450089,-0.04144047849024894,-0.025351969896568745,-0.012986237307509758,110,0.682,1.0,1.0,0.682,4
6,RO121,-0.036112247213497706,-0.04752797477777405,-0.02624174108394576,-0.012104370776984874,107,0.692,0.449,0.593,0.184,1
7,RO122,-0.04449565389911487,-0.06279588119823941,-0.028990081741939226,-0.014618863053946472,113,0.743,1.0,0.108,0.08,1
8,RO123,-0.04301717009870054,-0.05882107345071136,-0.02897888412109012,-0.01614070674031256,109,0.761,1.0,0.85,0.647,4
9,RO124,-0.03351503066257259,-0.049295156887529834,-0.022061612960265903,-0.008289773745875237,110,0.636,1.0,0.181,0.115,1
10,RO125,-0.03844948323082398,-0.05303038316772461,-0.021590364849747162,-0.011844279784791,107,0.664,0.833,0.482,0.267,2
11,RO126,-0.03761604891897018,-0.05368611709778125,-0.024762334661921532,-0.011505560532956378,111,0.667,0.427,0.239,0.068,1
12,RO211,-0.04705058795137966,-0.06178251309002925,-0.030981619054561173,-0.014531887249153205,109,0.743,0.618,0.154,0.071,1
13,RO212,-0.03917459141136596,-0.04892131348403193,-0.025675890559914087,-0.013738989918409154,117,0.684,0.737,0.618,0.312,2
14,RO213,-0.042878992441038134,-0.0613414157429966,-0.029179777186230417,-0.015357423444321075,111,0.766,1.0,0.937,0.718,4
15,RO214,-0.040635714267896667,-0.055149033603004896,-0.027672837219313906,-0.011912558928748056,108,0.648,1.0,0.292,0.189,1
