,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
0,IE041,-0.0574022096942591,-0.07984168036342873,-0.0455317140090722,-0.024726547262176112,115,0.73,0.37,0.13,0.035,1
1,IE042,-0.05640774392637905,-0.0865331955380541,-0.04405880030365311,-0.024763499874218303,123,0.732,1.0,0.01,0.007,1
2,IE051,-0.054688915571899616,-0.07970295988356293,-0.04507786338817181,-0.023282511706954834,125,0.736,0.403,0.72,0.214,2
3,IE052,-0.07387783098377096,-0.09107083511321279,-0.06483662474123292,-0.03406138202944943,121,0.826,0.454,1.0,0.375,2
4,IE053,-0.05653983429915171,-0.0803504353661478,-0.04549640172418678,-0.027164442552332753,126,0.762,1.0,0.991,0.755,4
5,IE061,-0.0604519958957068,-0.0842048565015328,-0.053611606692924155,-0.03082318642085808,132,0.788,1.0,0.149,0.117,1
6,IE062,-0.060345705200242836,-0.07627178383438113,-0.05458958070420522,-0.032170870163329354,122,0.82,0.076,0.804,0.05,1
7,IE063,-0.054860709604795825,-0.07298831225751519,-0.050143676860360586,-0.025988999325196174,127,0.748,0.813,0.922,0.561,3
