Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
BG: Pleven,BG314,-0.05050537611285586,-0.06833951542980052,-0.03591927193407455,-0.015550808342311564,114,0.728,1.0,0.271,0.197,1
BG: Varna,BG331,-0.05340783365873537,-0.07255323341090625,-0.03626896156952351,-0.01539704799196762,112,0.732,1.0,0.78,0.571,3
BG: Targovishte,BG334,-0.04996410271872531,-0.061358155388812285,-0.03178028615697686,-0.019146219610502106,112,0.795,1.0,0.321,0.255,2
BG: Vidin,BG311,-0.052375326312078606,-0.07220907389298264,-0.03655952406038236,-0.017310332350174477,111,0.748,1.0,0.252,0.188,1
BG: Montana,BG312,-0.04218171854661925,-0.05885534707308827,-0.02837311467798186,-0.01723135320990045,119,0.748,1.0,0.016,0.012,1
BG: Vratsa,BG313,-0.04280404548312835,-0.060621794131854055,-0.029052562956537395,-0.01744112632145982,123,0.748,1.0,0.094,0.07,1
BG: Dobrich,BG332,-0.03932793456815378,-0.05437693500551015,-0.027644874626517695,-0.0150212709201791,125,0.688,1.0,0.522,0.359,2
BG: Shumen,BG333,-0.048690749191630724,-0.06902747238278847,-0.03485606688913687,-0.01844570917675316,114,0.763,1.0,0.369,0.282,2
BG: Sofia,BG412,-0.051400483105816616,-0.06877408844569328,-0.034359646275127206,-0.01792239117266924,118,0.763,0.5,0.817,0.312,2
BG: Burgas,BG341,-0.061585138038625024,-0.07855413218970761,-0.041977131633628824,-0.021311861938749198,110,0.827,0.648,0.359,0.192,1
BG: Silistra,BG325,-0.05367155554506229,-0.07878004049147508,-0.03832457048165301,-0.01730792889273449,116,0.75,1.0,0.511,0.383,2
BG: Stara Zagora,BG344,-0.05524106367071125,-0.06913164595956031,-0.034460153982191155,-0.019554758049145936,110,0.782,0.888,0.654,0.454,3
BG: Sofia (stolitsa),BG411,-0.049024676297601294,-0.06429672298472036,-0.03492029203283241,-0.016691336853726882,116,0.741,1.0,1.0,0.741,4
BG: Ruse,BG323,-0.05086691527933033,-0.07768170976632367,-0.0325272180775011,-0.018168962643459553,120,0.792,1.0,0.724,0.573,3
BG: Kardzhali,BG425,-0.04512253432725729,-0.06481632757710777,-0.0282992274288378,-0.016095508064243494,114,0.702,0.651,0.231,0.106,1
BG: Sliven,BG342,-0.051505505672546505,-0.07661742974431396,-0.033163903712749895,-0.015893450030331234,110,0.736,0.753,0.554,0.307,2
BG: Yambol,BG343,-0.05060469574063842,-0.07068848390455795,-0.03264651170992583,-0.01824254537317884,112,0.759,1.0,0.01,0.008,1
BG: Haskovo,BG422,-0.045320871782829536,-0.06274449895145043,-0.03112612263238436,-0.01616804890499597,116,0.698,0.946,0.284,0.188,1
BG: Razgrad,BG324,-0.04144524482351777,-0.05447892982872915,-0.028004829304908063,-0.014684962779443887,114,0.684,1.0,0.443,0.303,2
BG: Pazardzhik,BG423,-0.04264659007570596,-0.05241447499324115,-0.02977694501789636,-0.015563596012705893,114,0.693,1.0,0.61,0.423,3
BG: Smolyan,BG424,-0.040990334474148675,-0.0513073863585459,-0.029421564811312605,-0.012927170471088179,118,0.661,0.868,0.027,0.015,1
BG: Gabrovo,BG322,-0.04221926726128675,-0.055046492957496786,-0.0268604263285141,-0.01582757493169763,114,0.693,0.665,0.585,0.27,2
BG: Lovech,BG315,-0.04395458333268682,-0.05613936009799185,-0.030799252841373644,-0.014740518181594078,114,0.719,0.781,0.425,0.239,2
BG: Veliko Tarnovo,BG321,-0.040211827791157104,-0.053950496191679034,-0.029182844562596115,-0.015295299889472255,121,0.669,1.0,0.407,0.272,2
BG: Kyustendil,BG415,-0.051030521672409165,-0.07080654587830015,-0.030889591615437147,-0.015552781999130684,110,0.736,0.8,0.429,0.253,2
BG: Blagoevgrad,BG413,-0.042628537570890995,-0.05322897578311059,-0.027853299968071336,-0.0150899947587639,115,0.67,0.807,0.072,0.039,1
BG: Pernik,BG414,-0.0420150521513195,-0.05413105640058978,-0.032564120260807655,-0.016433394013610117,116,0.724,0.921,0.771,0.514,3
BG: Plovdiv,BG421,-0.04502462929676857,-0.05880211070570225,-0.03147075005027388,-0.013611014747640229,112,0.696,1.0,0.803,0.559,3
