Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
DE: Dillingen a.d. Donau,DE277,-0.07017617161083316,-0.09676474979580249,-0.051145409141609185,-0.02553303608807282,128,0.719,0.608,0.469,0.205,2
DE: Oberspreewald-Lausitz,DE40B,-0.06860162432775267,-0.09944065248025949,-0.05038457602166538,-0.027554065011848254,126,0.746,0.616,0.927,0.426,3
DE: Main-Taunus-Kreis,DE71A,-0.07046759349220087,-0.10061636253363719,-0.050326214323988525,-0.02689722482290802,125,0.728,0.687,0.372,0.186,1
DE: Waldshut,DE13A,-0.07801534032336702,-0.11499764962773136,-0.05606348658771437,-0.026512767828710933,118,0.72,0.235,0.517,0.087,1
DE: Dithmarschen,DEF05,-0.0637469092928052,-0.08329798693352945,-0.04739977642766398,-0.022125829114651517,130,0.685,0.342,0.873,0.205,2
DE: Herzogtum Lauenburg,DEF06,-0.08235823752553255,-0.11744966442953023,-0.06389261744966443,-0.029932885906040256,115,0.765,0.563,0.704,0.303,2
DE: Gotha,DEG0C,-0.07561192555755718,-0.10982741406361432,-0.055198973042362,-0.026529738981600336,119,0.739,0.761,0.931,0.524,3
DE: Germersheim,DEB3E,-0.07375995261971507,-0.10987553690837872,-0.05332161354861624,-0.028275897019205628,124,0.766,0.259,0.709,0.141,1
DE: Nürnberger Land,DE259,-0.08619257148696492,-0.11689478777823861,-0.06580948430803261,-0.03255910410618,115,0.774,0.742,0.459,0.264,2
DE: Neustadt a. d. Aisch-Bad Windsheim,DE25A,-0.0869538164779489,-0.11412373533476813,-0.06043766061236471,-0.03561128718807797,105,0.79,0.763,0.454,0.274,2
DE: Donau-Ries,DE27D,-0.06082891177986999,-0.0731139924982388,-0.0417318786771006,-0.023494982959197285,127,0.693,0.618,0.457,0.196,1
DE: Oberallgäu,DE27E,-0.09009774041391634,-0.11191273992193908,-0.060187221394981325,-0.03588429696593946,103,0.835,0.271,0.459,0.104,1
DE: Ludwigslust-Parchim,DE80O,-0.07370693359136209,-0.10824632431280631,-0.05124653739612188,-0.02668868527594289,122,0.713,0.503,0.952,0.341,2
"DE: Ansbach, Landkreis",DE256,-0.0713893551511229,-0.09763484280357658,-0.049322180559561585,-0.026247476204211133,123,0.74,0.625,0.461,0.213,2
DE: Günzburg,DE278,-0.07158850223954258,-0.10718639522126053,-0.04979885407777643,-0.026788979641594546,124,0.75,0.442,0.462,0.153,1
DE: Goslar,DE916,-0.07370693359136209,-0.10824632431280631,-0.05124653739612188,-0.02668868527594289,122,0.713,0.545,0.863,0.335,2
DE: Helmstedt,DE917,-0.06863496094626696,-0.0943729331332107,-0.046184725364414383,-0.021689163540455726,124,0.71,1.0,0.875,0.621,4
DE: Garmisch-Partenkirchen,DE21D,-0.07216040503175528,-0.10836043847039561,-0.04940818021203231,-0.026118942246250127,124,0.742,0.098,0.464,0.034,1
DE: Alb-Donau-Kreis,DE145,-0.07442452346158475,-0.10459540814672852,-0.04789253403008889,-0.03042659548551756,121,0.752,0.598,0.519,0.233,2
DE: Biberach,DE146,-0.07442452346158475,-0.10459540814672852,-0.04789253403008889,-0.03042659548551756,121,0.752,0.487,0.53,0.194,1
DE: Rastatt,DE124,-0.06575972301325161,-0.09122974709886275,-0.04456925934192539,-0.02254675476990715,128,0.695,0.282,0.567,0.111,1
"DE: Heidelberg, Stadtkreis",DE125,-0.0725040688734609,-0.10513639275699035,-0.04802528415281405,-0.028884045226951163,123,0.756,0.724,0.54,0.296,2
"DE: Mannheim, Stadtkreis",DE126,-0.0874604665660101,-0.10585237801111798,-0.05713403335392218,-0.03188696726374304,108,0.796,0.376,0.501,0.15,1
DE: Neckar-Odenwald-Kreis,DE127,-0.07612941954692426,-0.09681184478741992,-0.05402810133954572,-0.02921137885847408,116,0.759,0.773,0.532,0.312,2
DE: Fürstenfeldbruck,DE21C,-0.07752292670994833,-0.10258568851473243,-0.0539987973541792,-0.02546602525556224,118,0.712,0.593,0.459,0.194,1
DE: Northeim,DE918,-0.09187805058423308,-0.11760464428339001,-0.07203076467978109,-0.03483212542523295,112,0.821,0.555,0.81,0.369,2
DE: Peine,DE91A,-0.08537990021889305,-0.10576394613904919,-0.070280296784831,-0.035861500412201146,116,0.81,1.0,0.86,0.697,4
DE: Diepholz,DE922,-0.08255414657783954,-0.11030379889199793,-0.05789475725369059,-0.029038031580192476,114,0.763,0.748,0.504,0.288,2
DE: Berlin,DE300,-0.07470349079689256,-0.0962301228374143,-0.05118180928911885,-0.027413298922241397,123,0.724,1.0,0.856,0.62,4
DE: Landsberg am Lech,DE21E,-0.09027138181219972,-0.12471281972737025,-0.05988206463470671,-0.03576351661816512,108,0.806,0.291,0.456,0.107,1
DE: Miesbach,DE21F,-0.07715164293932714,-0.10158250430256477,-0.05212609662930782,-0.028830122150862617,117,0.769,0.055,0.456,0.019,1
DE: Tirschenreuth,DE23A,-0.08269560219696977,-0.11290420485986936,-0.06344604641532872,-0.031028016714035652,114,0.772,0.318,0.657,0.161,1
"DE: Bamberg, Kreisfreie Stadt",DE241,-0.09862582003139302,-0.12421366506477781,-0.06884942441019355,-0.03221155687687652,102,0.824,1.0,0.458,0.377,2
"DE: Bonn, Kreisfreie Stadt",DEA22,-0.07433542551772417,-0.10184259391515499,-0.06013426653335239,-0.03442365376374804,121,0.785,0.661,0.703,0.365,2
DE: Euskirchen,DEA28,-0.08679139716444782,-0.1115769517458236,-0.06437926851420735,-0.031340890252075926,111,0.784,0.393,0.704,0.217,2
DE: Heinsberg,DEA29,-0.07696190962122187,-0.0978068328091356,-0.058359149579395295,-0.03298279660472081,123,0.789,1.0,0.704,0.555,3
DE: Göppingen,DE114,-0.07892089310591514,-0.0961611076148521,-0.05424795468848331,-0.028319697923222142,117,0.752,0.712,0.538,0.288,2
DE: Ludwigsburg,DE115,-0.07528197707327049,-0.09583413647728004,-0.05927696569039667,-0.0315515540747111,120,0.783,0.798,0.54,0.337,2
DE: Rems-Murr-Kreis,DE116,-0.09190707093576851,-0.14289353031074883,-0.06535065376124978,-0.028867379860757342,108,0.759,0.777,0.541,0.319,2
DE: Erlangen-Höchstadt,DE257,-0.09090575353849688,-0.11913086913086912,-0.06868131868131866,-0.03346653346653346,113,0.796,0.774,0.46,0.283,2
"DE: Fürth, Landkreis",DE258,-0.08824151264053416,-0.11233633675911583,-0.0668027593974377,-0.03216950584260171,112,0.759,0.838,0.461,0.293,2
DE: Bautzen,DED2C,-0.09545085162528487,-0.12374055415617129,-0.06643576826196473,-0.03589420654911839,105,0.79,0.513,0.902,0.366,2
"DE: Wuppertal, Kreisfreie Stadt",DEA1A,-0.10143944298188827,-0.1333180484225972,-0.06969919295671312,-0.03586757153338224,102,0.775,0.304,0.695,0.164,1
DE: Warendorf,DEA38,-0.08824151264053416,-0.11233633675911583,-0.0668027593974377,-0.03216950584260171,112,0.759,0.799,0.693,0.42,3
"DE: Bielefeld, Kreisfreie Stadt",DEA41,-0.09362992980511683,-0.1213528678304239,-0.07581047381546135,-0.03977556109725685,108,0.824,0.623,0.696,0.357,2
"DE: Köln, Kreisfreie Stadt",DEA23,-0.09545085162528487,-0.12374055415617129,-0.06643576826196473,-0.03589420654911839,105,0.79,0.332,0.695,0.182,1
"DE: Leverkusen, Kreisfreie Stadt",DEA24,-0.10143944298188827,-0.1333180484225972,-0.06969919295671312,-0.03586757153338224,102,0.775,0.621,0.694,0.334,2
DE: Schwäbisch Hall,DE11A,-0.10006712228459848,-0.13021723212106417,-0.07444471564559432,-0.0407005125701733,104,0.865,0.74,0.529,0.339,2
DE: Main-Tauber-Kreis,DE11B,-0.09590351484550573,-0.14156299281584023,-0.07131592780795515,-0.03013842649377957,103,0.767,0.822,0.507,0.32,2
DE: Heidenheim,DE11C,-0.08306138063964419,-0.11198590544546178,-0.0634784126135195,-0.030952315551271915,114,0.781,0.476,0.535,0.199,1
DE: Düren,DEA26,-0.09428999689740541,-0.1304056689102073,-0.07260911664318856,-0.03503710022462847,108,0.824,0.741,0.693,0.423,3
DE: Rhein-Erft-Kreis,DEA27,-0.08001942378438831,-0.0992530463444516,-0.05945097590857654,-0.03160042380533537,114,0.789,0.736,0.694,0.403,3
"DE: Kaiserslautern, Landkreis",DEB3F,-0.09073677553287174,-0.11559830295221339,-0.07353873741920622,-0.03782474668634258,107,0.822,0.147,0.868,0.105,1
DE: Kleve,DEA1B,-0.09002320075145678,-0.10814196057572689,-0.07205666397544297,-0.032274959172526936,110,0.782,0.724,0.72,0.408,3
DE: Mettmann,DEA1C,-0.08588571781263049,-0.11172258355517094,-0.06464443676474604,-0.029352011322428366,110,0.773,0.351,0.695,0.189,1
DE: Rhein-Kreis Neuss,DEA1D,-0.09190707093576851,-0.14289353031074883,-0.06535065376124978,-0.028867379860757342,108,0.759,0.59,0.695,0.311,2
DE: Viersen,DEA1E,-0.0975498289372034,-0.14087849023286617,-0.07168082993047126,-0.037661406025824976,100,0.8,0.927,0.698,0.518,3
"DE: Worms, Kreisfreie Stadt",DEB39,-0.09191947247201229,-0.12010607582754343,-0.07114467341477212,-0.0341846555173782,110,0.809,0.142,0.803,0.092,1
"DE: Zweibrücken, Kreisfreie Stadt",DEB3A,-0.08270888510634566,-0.10882771099909526,-0.06676360346387489,-0.034283313945973885,118,0.805,0.522,0.779,0.327,2
DE: Oberbergischer Kreis,DEA2A,-0.07528197707327049,-0.09583413647728004,-0.05927696569039667,-0.0315515540747111,120,0.783,0.098,0.701,0.054,1
DE: Rheinisch-Bergischer Kreis,DEA2B,-0.08270888510634566,-0.10882771099909526,-0.06676360346387489,-0.034283313945973885,118,0.805,0.145,0.695,0.081,1
DE: Gütersloh,DEA42,-0.08358405750208006,-0.1119302949061662,-0.06541554959785523,-0.03378016085790884,116,0.793,0.699,0.703,0.39,2
DE: Herford,DEA43,-0.08270888510634566,-0.10882771099909526,-0.06676360346387489,-0.034283313945973885,118,0.805,0.93,0.699,0.523,3
DE: Höxter,DEA44,-0.085377091765323,-0.11386671641592155,-0.07049158482470051,-0.03435496981730475,113,0.814,0.593,0.664,0.321,2
"DE: Speyer, Kreisfreie Stadt",DEB38,-0.09837404409296081,-0.12443578169881002,-0.06558610313226645,-0.038742990015045824,110,0.855,0.42,0.868,0.312,2
DE: Kusel,DEB3G,-0.08061481348839215,-0.10662133617187786,-0.052338648972188234,-0.032877375540102734,120,0.825,0.053,0.848,0.037,1
DE: Vulkaneifel,DEB24,-0.08308158678333341,-0.0987748403674017,-0.05312512564099753,-0.030393014177787038,119,0.79,0.366,0.839,0.243,2
DE: Segeberg,DEF0D,-0.09238940395785693,-0.11736695857190974,-0.06904681711013808,-0.03726002020882452,114,0.851,0.508,0.511,0.221,2
DE: Steinburg,DEF0E,-0.08403616277361407,-0.10414632599705789,-0.05778678347394514,-0.03347866474526503,117,0.812,0.381,0.874,0.27,2
DE: Stormarn,DEF0F,-0.08480760964455532,-0.10791186780170256,-0.06459689534301452,-0.030545818728092155,113,0.779,0.562,0.326,0.143,1
DE: Nordwestmecklenburg,DE80M,-0.07501751942454318,-0.0904158978858707,-0.05453130971619642,-0.029665753910941187,116,0.759,0.707,0.952,0.511,3
DE: Ahrweiler,DEB12,-0.08731365093197013,-0.10844115646730607,-0.06359404277763128,-0.03749802212444654,115,0.843,0.094,0.84,0.067,1
DE: Saarpfalz-Kreis,DEC05,-0.07458586828397518,-0.08894959925689538,-0.05522800712243184,-0.02957504159915727,107,0.785,0.464,0.784,0.286,2
DE: Jerichower Land,DEE06,-0.08051609598445322,-0.09307999408546502,-0.05485731184385627,-0.03763122874463995,112,0.795,0.574,0.929,0.424,3
DE: Prignitz,DE40F,-0.09714526341579192,-0.13746583365872705,-0.0759664193674346,-0.04248340491995315,102,0.873,0.655,0.927,0.53,3
DE: Vogtlandkreis,DED44,-0.07921276438986881,-0.0927571645155231,-0.05627800735234924,-0.03213948500013416,116,0.776,0.596,0.908,0.42,3
DE: Zwickau,DED45,-0.0942157333202175,-0.12128500171295845,-0.07155451765290118,-0.03816094266146597,111,0.883,0.764,0.902,0.609,4
"DE: Leipzig, Kreisfreie Stadt",DED51,-0.0893250149379635,-0.11384397736459173,-0.06386418755052545,-0.036176232821341955,115,0.861,1.0,0.902,0.777,4
DE: Borken,DEA34,-0.0908043022999259,-0.11661964261722424,-0.06193739083702808,-0.03439473330646244,109,0.826,0.689,0.716,0.407,3
DE: Harz,DEE09,-0.08810357516294626,-0.11177439275421985,-0.06916426512968299,-0.03931659118979003,113,0.85,0.734,0.924,0.576,3
DE: Mansfeld-Südharz,DEE0A,-0.08133990349360609,-0.11238313522110027,-0.06113706482060757,-0.030819623992791426,113,0.788,0.884,0.93,0.648,4
DE: Wesel,DEA1F,-0.08073038863595122,-0.10384855035766552,-0.05736175494099217,-0.03557040908549057,119,0.84,0.5,0.694,0.291,2
DE: Ostprignitz-Ruppin,DE40D,-0.08335886944418384,-0.10655429888823213,-0.06084837893783933,-0.03713906507377658,115,0.843,0.876,0.931,0.688,4
DE: Saale-Holzland-Kreis,DEG0J,-0.08399740602254784,-0.11135012403426586,-0.05377092860139442,-0.03548023632812046,113,0.832,0.767,0.932,0.595,3
DE: Saale-Orla-Kreis,DEG0K,-0.0759507910689861,-0.09274419453128817,-0.05118941124029114,-0.029511259830980408,112,0.768,0.724,0.855,0.475,3
DE: Südliche Weinstraße,DEB3H,-0.0786751284028781,-0.10537220431085646,-0.05028586937395055,-0.02453525722278723,116,0.698,0.112,0.876,0.068,1
DE: Rhein-Pfalz-Kreis,DEB3I,-0.08176367872617307,-0.10400662750414219,-0.05407440879650549,-0.03102876939298086,111,0.784,0.253,0.729,0.145,1
DE: Mainz-Bingen,DEB3J,-0.07685147258223467,-0.08936711063364591,-0.05475508683267829,-0.03376090846159957,109,0.798,0.116,0.684,0.063,1
"DE: Brandenburg an der Havel, Kreisfreie Stadt",DE401,-0.08832345221192552,-0.11932953471502789,-0.0592572145023002,-0.033721891518733935,108,0.769,1.0,0.934,0.718,4
DE: Potsdam-Mittelmark,DE40E,-0.08262809054151395,-0.11332128806160637,-0.05307625688438851,-0.03280528569286097,110,0.782,0.909,0.934,0.664,4
DE: Spree-Neiße,DE40G,-0.07674917683901772,-0.09473684210526317,-0.05703794369645044,-0.034271725826193394,111,0.802,0.717,0.939,0.54,3
"DE: Neumünster, Kreisfreie Stadt",DEF04,-0.0781735138118732,-0.09815730939340012,-0.04989187712647174,-0.030801213685697812,111,0.784,0.893,0.878,0.615,4
DE: Vogelsbergkreis,DE725,-0.0848413195133493,-0.11048252911813644,-0.06039933444259567,-0.0341098169717138,109,0.78,0.423,0.367,0.121,1
DE: Esslingen,DE113,-0.0811516364907021,-0.09104035727357343,-0.05614981683430156,-0.035053450932988395,111,0.784,0.777,0.539,0.328,2
DE: Vorpommern-Greifswald,DE80N,-0.07672139625770093,-0.10139036620574379,-0.05075216532441878,-0.028984956693511622,114,0.763,0.54,0.97,0.4,2
DE: Aichach-Friedberg,DE275,-0.0738660389922295,-0.09596188678204426,-0.04907643790358913,-0.029926967032495533,118,0.78,0.686,0.458,0.245,2
DE: Altmarkkreis Salzwedel,DEE04,-0.08618529115112297,-0.11707211120764552,-0.06342311033883578,-0.02599189110918042,116,0.733,0.522,0.924,0.354,2
DE: Anhalt-Bitterfeld,DEE05,-0.08052011694518033,-0.10718201121917129,-0.053834010745813655,-0.029944335821934176,113,0.788,0.798,0.926,0.582,3
DE: Lippe,DEA45,-0.08456442512608496,-0.11070504149304185,-0.06034713168631316,-0.03238008660600799,112,0.812,0.571,0.697,0.323,2
DE: Roth,DE25B,-0.08365282807119337,-0.10771939772510926,-0.0617785884007111,-0.033897330741024925,114,0.789,0.722,0.457,0.26,2
"DE: Ulm, Stadtkreis",DE144,-0.08476238442997447,-0.11264524948735476,-0.05734791524265208,-0.033458646616541354,114,0.833,1.0,0.514,0.428,3
DE: Lindau (Bodensee),DE27A,-0.07833050671445733,-0.10820163137260141,-0.05331054823986267,-0.03295402723186171,118,0.822,0.12,0.512,0.051,1
DE: Ostallgäu,DE27B,-0.08310482076970103,-0.10700560406890622,-0.06649471187213193,-0.032696271895749814,121,0.843,0.201,0.463,0.078,1
DE: Unstrut-Hainich-Kreis,DEG09,-0.07383093925178284,-0.1008409596834034,-0.044298788028691555,-0.024845411822903785,119,0.706,1.0,0.919,0.649,4
DE: Kyffhäuserkreis,DEG0A,-0.0945219453090207,-0.1231703949185308,-0.06851698425849213,-0.031206848936757806,111,0.82,1.0,0.93,0.763,4
DE: Schmalkalden-Meiningen,DEG0B,-0.093075090597295,-0.13406377402446126,-0.07010774606872452,-0.03734711706464765,108,0.87,0.56,0.887,0.432,3
DE: Hochsauerlandkreis,DEA57,-0.07854613045419036,-0.09742448759439051,-0.05771305285868393,-0.02905879180151024,116,0.759,0.228,0.671,0.116,1
DE: Märkischer Kreis,DEA58,-0.07738595648513225,-0.10975626588530833,-0.048743536606125855,-0.02444965437644147,115,0.713,0.119,0.693,0.059,1
DE: Göttingen,DE91C,-0.07279955307076544,-0.10078028627528265,-0.05197123459763879,-0.025141746735019767,121,0.744,0.572,0.799,0.34,2
DE: Leipzig,DED52,-0.06987033001952486,-0.10374651259834088,-0.043749112446719474,-0.022714482029367357,116,0.647,0.87,0.901,0.507,3
DE: Nordsachsen,DED53,-0.08563060337467213,-0.11986890021249963,-0.06598650860110661,-0.032512154162937255,111,0.829,0.8,0.901,0.598,3
DE: St. Wendel,DEC06,-0.07852784108683022,-0.11127496983509855,-0.053358359029360494,-0.02681324574339724,120,0.742,0.295,0.758,0.166,1
"DE: Dresden, Kreisfreie Stadt",DED21,-0.09016406886468734,-0.12042515558525133,-0.06834851450755486,-0.03129871039033887,114,0.789,0.559,0.901,0.397,2
DE: Unterallgäu,DE27C,-0.07309645493626606,-0.0947187423978319,-0.04968090161127431,-0.029242587823261782,124,0.766,0.328,0.46,0.116,1
DE: Rottal-Inn,DE22A,-0.07590059704395827,-0.09669376178161856,-0.04735866438690522,-0.025184187534578198,121,0.727,0.663,0.472,0.228,2
DE: Straubing-Bogen,DE22B,-0.08454992063674711,-0.11009336753349748,-0.061662733105075966,-0.031309295981797304,117,0.795,0.631,0.455,0.228,2
"DE: Dessau-Roßlau, Kreisfreie Stadt",DEE01,-0.07364367531208134,-0.09531735588372585,-0.05109293387728584,-0.025610180424708147,123,0.732,0.711,0.931,0.485,3
DE: Minden-Lübbecke,DEA46,-0.08089900995347535,-0.10653907590135814,-0.058375824244999444,-0.029728884377508143,114,0.772,0.808,0.72,0.449,3
DE: Paderborn,DEA47,-0.08977411067435634,-0.12353422946341557,-0.06059530840014614,-0.03596732551913086,106,0.84,0.47,0.693,0.274,2
"DE: Bochum, Kreisfreie Stadt",DEA51,-0.0848413195133493,-0.11048252911813644,-0.06039933444259567,-0.0341098169717138,109,0.78,0.493,0.696,0.268,2
"DE: Dortmund, Kreisfreie Stadt",DEA52,-0.07775988376780756,-0.10149922453903154,-0.05497156643115632,-0.031880062036877495,109,0.807,0.436,0.696,0.245,2
"DE: Hagen, Kreisfreie Stadt",DEA53,-0.07825305060808957,-0.10419058553386912,-0.053099885189437424,-0.03157290470723306,113,0.805,0.246,0.695,0.138,1
DE: Greiz,DEG0L,-0.08103366436294619,-0.10505557547508068,-0.058264610971674444,-0.031373252061670846,109,0.798,0.806,0.922,0.593,3
DE: Altenburger Land,DEG0M,-0.07085877691380216,-0.0857511426467116,-0.04890827462989522,-0.02703456308079403,122,0.738,1.0,0.923,0.681,4
"DE: Eisenach, Kreisfreie Stadt",DEG0N,-0.07325588024039961,-0.09773118371011974,-0.0508117676926213,-0.026440290490524786,120,0.742,0.953,0.932,0.659,4
"DE: Frankfurt (Oder), Kreisfreie Stadt",DE403,-0.08124213135758453,-0.1072334410339257,-0.05759289176090469,-0.03190630048465267,116,0.784,0.745,0.944,0.551,3
"DE: Potsdam, Kreisfreie Stadt",DE404,-0.07891356912217465,-0.10143926309729417,-0.057455382843983875,-0.03131836499712148,115,0.8,1.0,0.902,0.722,4
DE: Barnim,DE405,-0.07890988559918542,-0.10724399321749764,-0.04981284676696876,-0.024882632718268544,115,0.713,0.468,0.885,0.295,2
DE: Teltow-Fläming,DE40H,-0.08515078385616372,-0.11471575307637547,-0.05817146343943863,-0.03417064985253737,111,0.82,0.871,0.932,0.666,4
DE: Uckermark,DE40I,-0.08977411067435634,-0.12353422946341557,-0.06059530840014614,-0.03596732551913086,106,0.84,0.599,1.0,0.503,3
"DE: Bremen, Kreisfreie Stadt",DE501,-0.08235823752553255,-0.11744966442953023,-0.06389261744966443,-0.029932885906040256,115,0.765,0.498,0.284,0.108,1
"DE: Bremerhaven, Kreisfreie Stadt",DE502,-0.07561192555755718,-0.10982741406361432,-0.055198973042362,-0.026529738981600336,119,0.739,0.384,0.532,0.151,1
DE: Ostalbkreis,DE11D,-0.07370693359136209,-0.10824632431280631,-0.05124653739612188,-0.02668868527594289,122,0.713,0.623,0.531,0.236,2
"DE: Baden-Baden, Stadtkreis",DE121,-0.07717982794777663,-0.11096621221102548,-0.05631298162418494,-0.02703023117960878,119,0.748,0.344,0.538,0.138,1
"DE: Kassel, Landkreis",DE734,-0.07717982794777663,-0.11096621221102548,-0.05631298162418494,-0.02703023117960878,119,0.748,0.556,0.395,0.164,1
DE: Rendsburg-Eckernförde,DEF0B,-0.08066438074635085,-0.11176991400962696,-0.055504740745223866,-0.027307483183117813,116,0.75,0.405,0.876,0.266,2
"DE: Heilbronn, Stadtkreis",DE117,-0.07717982794777663,-0.11096621221102548,-0.05631298162418494,-0.02703023117960878,119,0.748,1.0,0.54,0.404,3
"DE: Heilbronn, Landkreis",DE118,-0.07849098694183217,-0.10869498040641683,-0.056196897365268506,-0.02426039882805004,116,0.707,0.781,0.538,0.297,2
"DE: Karlsruhe, Stadtkreis",DE122,-0.08425933591157242,-0.12168464004663361,-0.059166423783153586,-0.026085689303410084,119,0.731,0.471,0.564,0.194,1
"DE: Karlsruhe, Landkreis",DE123,-0.08195557515876717,-0.11683011988146744,-0.05630900537997015,-0.02812220015079251,116,0.75,0.4,0.574,0.172,1
DE: Schwalm-Eder-Kreis,DE735,-0.07830942681314208,-0.10353982300884954,-0.05398230088495576,-0.028576696165191737,116,0.75,0.546,0.367,0.15,1
DE: Waldeck-Frankenberg,DE736,-0.07299551002409199,-0.09633434624906778,-0.05150769363094614,-0.029468712828126537,118,0.754,0.432,0.455,0.148,1
"DE: Erfurt, Kreisfreie Stadt",DEG01,-0.0794667583136947,-0.10761194029850749,-0.05512761194029851,-0.027649253731343287,114,0.746,1.0,0.933,0.696,4
"DE: Gera, Kreisfreie Stadt",DEG02,-0.07831223613553077,-0.10770026621015681,-0.055853089686908594,-0.02640506348994448,116,0.741,0.951,0.934,0.658,4
"DE: Jena, Kreisfreie Stadt",DEG03,-0.07849098694183217,-0.10869498040641683,-0.056196897365268506,-0.02426039882805004,116,0.707,0.736,0.934,0.486,3
"DE: Suhl, Kreisfreie Stadt",DEG04,-0.07716189910396533,-0.09657480122659734,-0.05202935215561166,-0.024962848125277257,119,0.731,0.495,0.932,0.337,2
"DE: Weimar, Kreisfreie Stadt",DEG05,-0.08018419381854656,-0.11377295284328474,-0.05684560671426948,-0.025895289038883024,118,0.72,1.0,0.932,0.671,4
DE: Westerwaldkreis,DEB1B,-0.06981394135416012,-0.09425223736406443,-0.04618061465934238,-0.025832128085781298,121,0.711,0.068,0.832,0.04,1
DE: Cochem-Zell,DEB1C,-0.07530071063276207,-0.10495269533788149,-0.05189268223680688,-0.027664948279839487,117,0.744,0.467,0.865,0.301,2
DE: Rhein-Hunsrück-Kreis,DEB1D,-0.0773334777779698,-0.10594888430630287,-0.05104277544646865,-0.028233590948177352,115,0.757,0.173,0.866,0.113,1
"DE: Trier, Kreisfreie Stadt",DEB21,-0.08412136852165927,-0.1134769478424009,-0.06235299913083193,-0.02981972902996334,112,0.768,0.486,0.868,0.324,2
"DE: Schweinfurt, Landkreis",DE26B,-0.07561192555755718,-0.10982741406361432,-0.055198973042362,-0.026529738981600336,119,0.739,0.843,0.456,0.284,2
"DE: Würzburg, Landkreis",DE26C,-0.07480417397720374,-0.10874533436609762,-0.05355049541494251,-0.028816300087334424,122,0.754,0.923,0.461,0.321,2
"DE: Augsburg, Kreisfreie Stadt",DE271,-0.07116420134389112,-0.09072692292322007,-0.045011646295165075,-0.028095973464715724,125,0.76,0.871,0.461,0.305,2
"DE: Kaufbeuren, Kreisfreie Stadt",DE272,-0.07341900075410379,-0.10888846279949997,-0.05145994830544508,-0.02494302824431991,123,0.715,0.255,0.459,0.084,1
"DE: Kempten (Allgäu), Kreisfreie Stadt",DE273,-0.06761518978521608,-0.09426850802654352,-0.048445284127147645,-0.02360548258255033,128,0.68,0.368,0.459,0.115,1
"DE: Chemnitz, Kreisfreie Stadt",DED41,-0.07120372517927721,-0.10441305942773293,-0.05062362435803374,-0.026192223037417455,124,0.726,0.733,0.901,0.479,3
DE: Schleswig-Flensburg,DEF0C,-0.07155348242220155,-0.10464541706492975,-0.04848316611052922,-0.028116897611566133,126,0.762,0.459,0.889,0.311,2
DE: Erzgebirgskreis,DED42,-0.07124736695349657,-0.10219146040533747,-0.05168428291560959,-0.02550190417299946,120,0.717,0.274,0.912,0.179,1
DE: Mittelsachsen,DED43,-0.07658684303068587,-0.11497922374589205,-0.05160569262355388,-0.027498931406829186,113,0.743,0.731,0.903,0.49,3
DE: Havelland,DE408,-0.07283909002447314,-0.09526492164039084,-0.050209667050034684,-0.02610895200163954,113,0.699,1.0,0.9,0.629,4
DE: Märkisch-Oderland,DE409,-0.07883282565757903,-0.10581629714943855,-0.059602649006622516,-0.03142096170457818,114,0.772,0.636,0.946,0.464,3
DE: Oberhavel,DE40A,-0.06204816046664351,-0.07830471321596863,-0.04345907437384857,-0.026053740684791736,127,0.732,1.0,0.893,0.654,4
DE: Salzlandkreis,DEE0C,-0.06453262988263314,-0.08253252620166245,-0.046179978315865566,-0.0216747379833755,122,0.697,1.0,0.93,0.648,4
DE: Eichsfeld,DEG06,-0.07641125903816884,-0.10701377423656147,-0.04803206009896621,-0.026180331926758473,116,0.733,0.694,0.824,0.419,3
DE: Nordhausen,DEG07,-0.06491557410547319,-0.07898538757447147,-0.04270732185829125,-0.02547504662615386,128,0.703,0.762,0.928,0.497,3
DE: Wartburgkreis,DEG0P,-0.07158850223954258,-0.10718639522126053,-0.04979885407777643,-0.026788979641594546,124,0.75,0.51,0.842,0.322,2
"DE: Cottbus, Kreisfreie Stadt",DE402,-0.0725040688734609,-0.10513639275699035,-0.04802528415281405,-0.028884045226951163,123,0.756,1.0,0.934,0.706,4
