,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
0,TR100,-0.04113985977059576,-0.05537553516749859,-0.02792950544419465,-0.012399455285672826,115,0.739,0.483,0.63,0.225,2
1,TR211,-0.05090524519949199,-0.06616112985637773,-0.0313484459014977,-0.018272219012627683,112,0.839,0.177,0.106,0.016,1
2,TR212,-0.050901395418098426,-0.07028711080847379,-0.03175614505300299,-0.018194907418141733,106,0.821,0.451,0.528,0.196,1
3,TR213,-0.04939849229814292,-0.07162387594303252,-0.0340307911992122,-0.017371985515176575,112,0.821,0.588,1.0,0.483,3
4,TR221,-0.05364622253284464,-0.06705465142101835,-0.031816393323731096,-0.015968065547647396,106,0.802,0.835,0.973,0.652,4
5,TR222,-0.05323377717335692,-0.07379899624052401,-0.036591095388776355,-0.019027163597408372,101,0.842,0.927,0.508,0.397,2
6,TR310,-0.04348639669073257,-0.06264569521129804,-0.03045194152853018,-0.013368822659655909,114,0.763,0.944,0.265,0.191,1
7,TR321,-0.0368679531050163,-0.04630232169250062,-0.022125230105797145,-0.011686301386740901,121,0.727,0.224,0.963,0.157,1
8,TR322,-0.036255670033812616,-0.046884579470138354,-0.025805561347249775,-0.014268070314978131,122,0.795,1.0,0.751,0.597,3
9,TR323,-0.03442906666764392,-0.04632166112682625,-0.0212491336946983,-0.00944413983753565,121,0.636,0.669,0.55,0.234,2
10,TR331,-0.04879986586309728,-0.06352954182793809,-0.030552994814075703,-0.015223136036198256,109,0.807,0.255,0.283,0.058,1
11,TR332,-0.03853543035785913,-0.053082201139260474,-0.02761112711528951,-0.01688719904359104,123,0.813,0.592,0.941,0.453,3
12,TR333,-0.038527713242903334,-0.049341301740783355,-0.026276159431298525,-0.01500532044857374,112,0.83,0.509,0.902,0.381,2
13,TR334,-0.037937670705166994,-0.049773704209788106,-0.024558176180757344,-0.01517339870125817,120,0.8,0.542,0.944,0.409,3
14,TR411,-0.04306765113404692,-0.0549143236333188,-0.028619368101596907,-0.014212550119083798,112,0.795,0.156,0.869,0.108,1
