Location,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
ES: Girona,ES512,-0.05012911579875525,-0.07185819347444745,-0.027562867557297956,-0.014658096668376485,96,0.635,0.332,0.937,0.198,1
ES: Mallorca,ES532,-0.04595876621207135,-0.06293696960551451,-0.0256237290758907,-0.011363531588672617,100,0.59,1.0,1.0,0.59,3
ES: Menorca,ES533,-0.049989817537019,-0.06569238417642409,-0.030810223793767952,-0.010865994670019648,98,0.663,1.0,0.953,0.632,4
ES: Barcelona,ES511,-0.0486743333688829,-0.06884507774131257,-0.02396867658525626,-0.010047256343695427,98,0.602,0.652,0.996,0.391,2
ES: Badajoz,ES431,-0.04377966725292164,-0.05616624842639166,-0.03594336775018328,-0.010084234317248742,97,0.649,0.763,0.307,0.152,1
ES: Valencia/València,ES523,-0.04216844608541049,-0.054444381595123034,-0.03445490649564405,-0.013738030097731516,100,0.68,0.713,0.95,0.461,3
ES: Córdoba,ES613,-0.041684661889345574,-0.06058807283220426,-0.02650598764092532,-0.011141641435987304,112,0.661,0.645,0.771,0.329,2
ES: Tarragona,ES514,-0.038042317875037215,-0.04720574757799166,-0.025952942567782793,-0.015522344204002557,107,0.664,0.423,0.872,0.245,2
ES: Alicante/Alacant,ES521,-0.04117525282904795,-0.05357349625315791,-0.02573908445123127,-0.011419742813219304,106,0.623,1.0,0.994,0.619,4
ES: Cáceres,ES432,-0.03797012724523469,-0.049403644941724,-0.023391701876334103,-0.012666259608491045,115,0.609,0.481,0.134,0.039,1
ES: Almería,ES611,-0.04759699981165736,-0.05914590040051579,-0.03436405324150142,-0.014307648518130666,109,0.706,0.988,0.743,0.518,3
ES: Cádiz,ES612,-0.051615874281765145,-0.06485130252147073,-0.03009468772818237,-0.013823523230661015,100,0.66,0.562,0.947,0.351,2
ES: Castellón/Castelló,ES522,-0.06356782951260552,-0.08106164667346816,-0.04426929349641011,-0.017663065514422663,114,0.728,0.247,0.902,0.162,1
ES: Eivissa y Formentera,ES531,-0.05854011590807127,-0.073944882226047,-0.034699357274249366,-0.0194539349620888,103,0.767,1.0,0.949,0.728,4
