,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
28,TR621,-0.04407654303736547,-0.059832583125285874,-0.04074183033983388,-0.014290529102254125,116,0.767,0.929,0.191,0.136,1
29,TR622,-0.055846678083830266,-0.07301147163953217,-0.04482017943830974,-0.013859543816565996,105,0.752,0.771,0.338,0.196,1
30,TR631,-0.046547362745398856,-0.06923424564806765,-0.03746669429996512,-0.015445436369360802,108,0.796,0.131,0.95,0.099,1
31,TR632,-0.044380333296959604,-0.06513209121683608,-0.03575472740109929,-0.013696267703924424,111,0.784,0.352,0.684,0.189,1
32,TR633,-0.04318110321297905,-0.06245099777179281,-0.03852151693053626,-0.01636291021284715,116,0.793,0.431,0.271,0.093,1
33,TR711,-0.04577642822596056,-0.05900420782526887,-0.0317431338467326,-0.014693342303211605,109,0.752,0.681,0.091,0.047,1
34,TR712,-0.05072942427588868,-0.0719782185335848,-0.03852393451922533,-0.02081935398864223,113,0.858,0.684,0.436,0.256,2
35,TR713,-0.04624588787389768,-0.06084272288607863,-0.03453187760352189,-0.017216705121006457,104,0.827,0.135,0.958,0.107,1
36,TR714,-0.04929286912904581,-0.06345711173126883,-0.04000649074102303,-0.021645464818076547,108,0.889,0.109,0.614,0.059,1
37,TR715,-0.04560723100483121,-0.05716672903120405,-0.033112770904689864,-0.020241488393749302,116,0.836,0.942,0.885,0.697,4
38,TR721,-0.0389119136325969,-0.05344753644739659,-0.03224977625389999,-0.015780237840063167,115,0.809,1.0,0.705,0.57,3
39,TR722,-0.03899043090487216,-0.05618547402300709,-0.0310941428432216,-0.010163674494134398,109,0.716,1.0,0.838,0.6,3
40,TR723,-0.03773123855743662,-0.0500271604070673,-0.02862176686104549,-0.011960703186957519,112,0.741,0.749,0.97,0.538,3
41,TR811,-0.03163815196678844,-0.0415745968231323,-0.02476483266512368,-0.013339389241812561,120,0.75,0.999,0.873,0.654,4
42,TR812,-0.03218310770242594,-0.04459371022337241,-0.02481963731970816,-0.011323061013366675,122,0.713,0.564,0.408,0.164,1
43,TR813,-0.030101190004361622,-0.03990394385481423,-0.023710056695328562,-0.013712954373515706,120,0.767,1.0,0.776,0.595,3
44,TR821,-0.029498613355864494,-0.039646073550659466,-0.024997604539514696,-0.010145638324157252,123,0.699,0.509,0.959,0.341,2
45,TR822,-0.040478347100201824,-0.05133158211408941,-0.024577536167447483,-0.012253151194057088,115,0.722,0.191,0.068,0.009,1
46,TR823,-0.03265642531695717,-0.04218970935492462,-0.02519815249867658,-0.011449393624483438,118,0.695,0.498,0.285,0.099,1
47,TR831,-0.031540115858228635,-0.045412293634191817,-0.025048225537258433,-0.011571751473283327,117,0.726,1.0,0.239,0.174,1
48,TR832,-0.03286813716320974,-0.04790320845906291,-0.02099151218319382,-0.010258401658607967,116,0.655,0.679,0.322,0.143,1
49,TR833,-0.03903340158066508,-0.04749344161049672,-0.027243692237235884,-0.012352988631680384,114,0.728,1.0,0.138,0.1,1
50,TR834,-0.034086721657405304,-0.04811996236495494,-0.022909342461636582,-0.008354804120827092,114,0.693,1.0,0.334,0.231,2
51,TR901,-0.028366380927722902,-0.03989517863837572,-0.019567153722008443,-0.010479175384554222,116,0.698,0.767,0.563,0.301,2
52,TR902,-0.02743454056805535,-0.038386572466698396,-0.020464553243119413,-0.007928299829876681,123,0.65,0.594,0.632,0.244,2
53,TR903,-0.029268322257409284,-0.04322976276638748,-0.019526629565173634,-0.010544978055913767,118,0.686,0.452,0.209,0.065,1
54,TR904,-0.027256530924668818,-0.036534134443148805,-0.01996819278650834,-0.00895138191979982,121,0.628,0.5,0.309,0.097,1
55,TR905,-0.027761728719844784,-0.03359779641381774,-0.018476545625705887,-0.009255370060800187,118,0.636,1.0,1.0,0.636,4
56,TR906,-0.0264082185109753,-0.03535667886366542,-0.01869949486285855,-0.00957792554435597,122,0.648,0.792,0.018,0.009,1
57,TRA11,-0.03222676380016184,-0.04486250134746164,-0.023161769298330318,-0.009913277394227503,119,0.664,0.572,0.089,0.034,1
58,TRA12,-0.04022573125868407,-0.05836661371631857,-0.028986096771048242,-0.010923175807161916,111,0.685,0.481,0.417,0.137,1
59,TRA13,-0.03893132190498615,-0.05661978681390982,-0.024569476492596255,-0.014377721822481641,110,0.782,0.452,0.01,0.004,1
60,TRA21,-0.037635472503441104,-0.04097009332934062,-0.020274064326835064,-0.009764047820487565,114,0.649,0.426,0.929,0.257,2
61,TRA22,-0.03128736134771169,-0.03867035859051722,-0.01914609386990713,-0.009872659683266,120,0.633,0.085,0.652,0.035,1
62,TRA23,-0.0348091978830161,-0.04476421667187806,-0.02068165339707003,-0.010738940138877643,124,0.661,1.0,0.943,0.623,4
63,TRA24,-0.030461905640477446,-0.03816081635344928,-0.02181338592601998,-0.010398728465574582,118,0.72,1.0,0.52,0.374,2
64,TRB11,-0.04375780956708568,-0.061854937965189094,-0.02902890300192465,-0.013704608673795282,107,0.757,0.938,0.24,0.17,1
65,TRB12,-0.03985806807168688,-0.05909570351791039,-0.02738221338832797,-0.010746825487938087,118,0.695,0.595,0.277,0.115,1
66,TRB13,-0.04032257803156405,-0.05673197003572577,-0.03064296303467008,-0.011303591398837591,113,0.699,0.986,0.99,0.682,4
67,TRB14,-0.04302657531078139,-0.06390346981419684,-0.03105869459729032,-0.009603202914410018,108,0.685,0.934,0.163,0.104,1
68,TRB21,-0.04115832325641969,-0.051699345606818436,-0.027116475287357434,-0.012456578484006914,111,0.73,0.691,0.993,0.501,3
69,TRB22,-0.03876174903130722,-0.05531140344929792,-0.026988896804623054,-0.010125131890468582,115,0.704,0.588,0.78,0.323,2
70,TRB23,-0.0387668797456273,-0.05487781514276179,-0.027136307764551885,-0.01093349923708735,120,0.7,0.618,0.941,0.407,3
71,TRB24,-0.04627532678157669,-0.07251348786763788,-0.03285022084526156,-0.010467778260948192,111,0.694,0.444,0.911,0.281,2
72,TRC11,-0.04313566926535005,-0.06664633325952884,-0.028907145840087,-0.010708812444560439,114,0.684,0.745,0.916,0.467,3
73,TRC12,-0.0442758974265084,-0.06942179257656178,-0.0288853713014148,-0.008719703303996478,117,0.675,0.667,0.801,0.361,2
74,TRC13,-0.042348687867492414,-0.0645821318019988,-0.03314179793044182,-0.013743789774015445,120,0.758,0.022,0.552,0.009,1
75,TRC21,-0.04686910351728291,-0.07220806690349363,-0.03267813223245632,-0.010013759548724677,110,0.645,0.086,0.082,0.005,1
76,TRC22,-0.03990843435755959,-0.06468788582120658,-0.027259324360983765,-0.008733161618047549,116,0.707,0.139,0.606,0.06,1
77,TRC31,-0.049925117367507515,-0.08037552893715987,-0.030551656342729435,-0.009225835882896433,102,0.676,0.489,0.015,0.005,1
78,TRC32,-0.05038235878676188,-0.0742428163375522,-0.03199628946284179,-0.011187604196777107,98,0.745,1.0,0.697,0.519,3
79,TRC33,-0.04844977132726674,-0.07396261274401125,-0.03270288890951108,-0.010547974257800359,106,0.717,0.928,0.023,0.015,1
80,TRC34,-0.04304079195865848,-0.06754052319467105,-0.028841307552532752,-0.009743763352558277,110,0.709,0.573,0.948,0.385,2
