,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
13,PL414,-0.11315687262044868,-0.14232325846912627,-0.0671149288980655,-0.03251932804809288,102,0.784,1.0,0.579,0.454,3
14,PL415,-0.0822513977040699,-0.1137440758293839,-0.05839686791675252,-0.030702658149598185,121,0.818,0.432,0.738,0.261,2
15,PL515,-0.08643600342030312,-0.10292403753972777,-0.05802492359860502,-0.036567936090675685,120,0.833,0.293,0.923,0.225,2
16,PL516,-0.08873090708510276,-0.11671424539897332,-0.05525255210920718,-0.032445080382402396,117,0.803,0.422,0.01,0.003,1
17,PL517,-0.09052120941084778,-0.13011569015771035,-0.0671716522523199,-0.03335367608500048,112,0.786,0.903,0.01,0.007,1
18,PL518,-0.08389274113293484,-0.10804462111323065,-0.05845788017117073,-0.03699122571472475,119,0.815,1.0,0.939,0.765,4
19,PL523,-0.0839754805331584,-0.10929103500872137,-0.06787674835955612,-0.03718622656373885,115,0.835,0.406,0.978,0.332,2
20,PL524,-0.09458335438619428,-0.12040515999749518,-0.07179920173548543,-0.04358977991926398,112,0.83,0.509,0.593,0.251,2
21,PL613,-0.12459333402295555,-0.17172850149451874,-0.08525865191778022,-0.0335060074189651,104,0.808,0.219,0.978,0.173,1
22,PL616,-0.07909079151264277,-0.1032850202148682,-0.056914686284800536,-0.023856657489848717,117,0.701,0.517,0.616,0.223,2
23,PL617,-0.09610717864454286,-0.13726047959249352,-0.06229082190899144,-0.027107526733419773,109,0.734,0.435,0.815,0.26,2
24,PL618,-0.07639306731754227,-0.10517642120137236,-0.04906229312188995,-0.02086830593386741,119,0.672,0.647,0.801,0.348,2
25,PL619,-0.11734169290094133,-0.15040284261409476,-0.07501700386828108,-0.035533731506149614,101,0.812,0.544,0.518,0.229,2
26,PL621,-0.06826159783409926,-0.09162070312546762,-0.051324280680389425,-0.027464803625317374,122,0.73,0.476,0.828,0.288,2
27,PL622,-0.06470743124216861,-0.08219726342155378,-0.05069467938771462,-0.022184286254501848,126,0.698,0.47,0.8,0.262,2
28,PL623,-0.06928627215638392,-0.09190011635588252,-0.04813051340040768,-0.02044352489254348,119,0.655,0.297,0.813,0.158,1
29,PL633,-0.06721854299181813,-0.08961444962544893,-0.041178923258769005,-0.024984458558829654,126,0.667,0.649,0.954,0.413,3
30,PL634,-0.06783423530504425,-0.09387029612773859,-0.04694378374620835,-0.023900457723346633,122,0.689,0.53,0.01,0.004,1
31,PL636,-0.0774520998184526,-0.10754643973487357,-0.06070395682761011,-0.02921366539198516,113,0.752,0.811,0.6,0.366,2
32,PL637,-0.07541844854902251,-0.10546406967800945,-0.05284553183528386,-0.021391065749267264,115,0.696,0.476,0.589,0.195,1
33,PL638,-0.06723140751085944,-0.08702544320968855,-0.04597141664230696,-0.02944545272721775,124,0.758,0.869,0.574,0.378,2
34,PL711,-0.11726879668049793,-0.1755186721991701,-0.09394190871369296,-0.03941908713692946,100,0.8,0.972,0.602,0.468,3
35,PL712,-0.10477469232893787,-0.14933713363549544,-0.07407579820687055,-0.04115912507470589,108,0.87,0.285,0.633,0.157,1
36,PL713,-0.09807280879510717,-0.13896836368168783,-0.06704701256614505,-0.045409929407498884,111,0.892,0.265,1.0,0.236,2
37,PL714,-0.0996844640002686,-0.12024918443135889,-0.06760356182933586,-0.04865528632101602,110,0.873,0.72,0.805,0.506,3
38,PL715,-0.10407268576378714,-0.1258572690008232,-0.07108177216150839,-0.039909329916334904,107,0.832,0.947,0.601,0.474,3
39,PL721,-0.09186636359308606,-0.1384299646309407,-0.06242214728596063,-0.04280715726463426,112,0.857,1.0,0.513,0.44,3
40,PL722,-0.09930551406769425,-0.1346807458638083,-0.07368492413132055,-0.042601550641633526,106,0.868,0.285,0.876,0.217,2
41,PL811,-0.10366928509056339,-0.16255485799025915,-0.07353887671913462,-0.04338683634064271,112,0.875,0.294,0.66,0.17,1
42,PL812,-0.06850170075365561,-0.09334941714815384,-0.052750033040815936,-0.03269403552524823,124,0.798,0.983,0.612,0.48,3
43,PL814,-0.09317189613226579,-0.13239245741288572,-0.06514867514366277,-0.038349254226880396,116,0.836,0.269,0.792,0.178,1
44,PL815,-0.09876557371097858,-0.14171909528142462,-0.0716882230599246,-0.03966138047575718,111,0.847,0.391,0.774,0.256,2
45,PL821,-0.06573099941591766,-0.09105368047986662,-0.05108577510247214,-0.03493904433701012,124,0.774,0.596,0.065,0.03,1
46,PL822,-0.07463280217011083,-0.10847836436317593,-0.05167721784515456,-0.031472036348282675,116,0.776,0.506,0.729,0.286,2
47,PL823,-0.07324740692274556,-0.10536509034134117,-0.053424536471047904,-0.03761858100486767,120,0.85,1.0,0.979,0.832,5
48,PL824,-0.07136505222991534,-0.1060211417724384,-0.04879924497736995,-0.0325772549432701,123,0.772,0.243,0.725,0.136,1
49,PL841,-0.07538028767484473,-0.1058803370615726,-0.05418284915179892,-0.019532096693383814,119,0.655,0.505,0.734,0.243,2
50,PL842,-0.09537022413885898,-0.14942510718224145,-0.0661727620980494,-0.025931089862581223,112,0.723,1.0,0.979,0.708,4
51,PL843,-0.0680837821354444,-0.09380300893949912,-0.050856731822183414,-0.017602725509422622,123,0.659,0.735,0.796,0.386,2
52,PL911,-0.12039882822874022,-0.18784566003677994,-0.08770858356575259,-0.03962154679261416,103,0.835,0.479,0.797,0.319,2
53,PL912,-0.11076554133234691,-0.17461061744083567,-0.07972303948513369,-0.034509198167260745,106,0.792,0.415,0.073,0.024,1
54,PL416,-0.08997633228177052,-0.1094823092682573,-0.06273932119805642,-0.03500775074334614,120,0.8,0.721,0.08,0.046,1
55,PL417,-0.06737769971094598,-0.08063514462810831,-0.04710290070686221,-0.0271399856316942,129,0.705,0.199,0.897,0.126,1
56,PL418,-0.0706781939016073,-0.08911698138919888,-0.04919864534877297,-0.027619019995653922,127,0.724,0.34,0.923,0.227,2
57,PL424,-0.0790097913251223,-0.0942563599557166,-0.052849080946292426,-0.02825522878304513,116,0.733,0.234,0.912,0.156,1
58,PL426,-0.07950535003757983,-0.11222859339859767,-0.05547974523492118,-0.0241382375314195,112,0.705,0.771,0.729,0.396,2
59,PL427,-0.08007601189755244,-0.10790330894604425,-0.050887617452130676,-0.026148924217514337,115,0.73,0.895,0.801,0.523,3
60,PL428,-0.07375571914424649,-0.08985188154304871,-0.04749770435929093,-0.03307211557550468,120,0.775,0.445,0.15,0.052,1
61,PL431,-0.07146849951607728,-0.09497370965093122,-0.050924324315172666,-0.02944394938211895,121,0.76,0.333,0.96,0.243,2
62,PL432,-0.08318722823148189,-0.10251555946397846,-0.05721065851913186,-0.03368597055865538,118,0.78,0.503,0.727,0.285,2
63,PL514,-0.0879998726181932,-0.11388585968738639,-0.058233369683751354,-0.034714649218466016,117,0.812,0.23,0.727,0.136,1
64,PL21A,-0.12112843732825494,-0.15145910112819583,-0.09472582997957563,-0.05493308144500196,102,0.902,0.636,0.834,0.478,3
65,PL224,-0.10364334785409746,-0.13362643877497338,-0.08063764986934843,-0.050347868362441706,106,0.868,0.547,0.812,0.386,2
66,PL913,-0.10149036363027078,-0.1594630717316574,-0.06621567107393399,-0.03451588088043651,105,0.829,1.0,0.878,0.728,4
67,PL921,-0.09287738704518174,-0.14406234528235412,-0.060788259275013856,-0.03746140543707766,113,0.823,0.326,0.854,0.229,2
68,PL922,-0.09078043267705217,-0.1363144712985562,-0.057001774279896306,-0.029198589956961188,111,0.748,0.948,0.784,0.556,3
69,PL923,-0.0911677654033683,-0.12968243994393155,-0.06768947902648494,-0.026559530744789367,114,0.728,0.535,0.882,0.344,2
70,PL924,-0.09244817925967057,-0.12654969471100302,-0.058666617679589306,-0.03486731773554174,109,0.817,0.701,0.78,0.447,3
71,PL925,-0.11342237725004439,-0.16740912250585588,-0.0834369816246998,-0.04479051695227766,105,0.838,0.34,0.843,0.24,2
72,PL926,-0.08736907081711616,-0.12532661457867555,-0.06463850800331192,-0.03304807219071918,115,0.8,1.0,0.6,0.48,3
