,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
0,PL213,-0.03328685588103285,-0.04675208563777981,-0.023511506344799205,-0.010555177824326472,115,0.696,1.0,0.173,0.12,1
1,PL214,-0.03253616819137909,-0.0429227353773163,-0.024300750894625352,-0.011554750581144748,116,0.741,1.0,0.387,0.287,2
2,PL217,-0.03439288249615257,-0.04638129644889878,-0.024630920395852195,-0.01219710755166472,118,0.754,0.656,0.651,0.322,2
3,PL218,-0.029092787174517257,-0.03556676369030466,-0.019303020341115376,-0.010380179553803416,125,0.728,1.0,0.629,0.458,3
4,PL219,-0.03012459486517476,-0.03992387467420109,-0.021357532289122308,-0.012121264709738157,117,0.761,0.211,0.815,0.131,1
5,PL21A,-0.03196187286014956,-0.04412950803066858,-0.02169304005233965,-0.01101525459415086,118,0.72,1.0,0.328,0.236,2
6,PL224,-0.02881650970347833,-0.03808832765533566,-0.02283015276504164,-0.010587931081194263,113,0.726,1.0,0.104,0.076,1
7,PL225,-0.026974700375665593,-0.03902109702277361,-0.019788252102396573,-0.007966967237487783,121,0.645,0.737,0.172,0.082,1
8,PL227,-0.028898710466984383,-0.042845474898991064,-0.02246816228541804,-0.010808660271958388,115,0.713,1.0,0.759,0.541,3
9,PL228,-0.033461762280701524,-0.045491716009756086,-0.026603712105838093,-0.012523655644247966,111,0.757,1.0,0.998,0.755,4
10,PL229,-0.031062463408626118,-0.04072538866302953,-0.023645312353178287,-0.012290363773746954,111,0.766,0.867,0.331,0.22,2
11,PL22A,-0.033328079194584866,-0.04645165054015256,-0.023134603226143302,-0.011150881805209031,110,0.727,0.607,0.951,0.42,3
12,PL22B,-0.031609548297207704,-0.044963200013479976,-0.02442875002916262,-0.012846571207336257,115,0.765,0.955,0.988,0.722,4
13,PL22C,-0.03131538260992963,-0.05032926852493358,-0.02348271354572419,-0.01205475575697773,113,0.752,1.0,1.0,0.752,4
14,PL411,-0.02728953754264022,-0.031048369933284102,-0.019762441831695923,-0.010807374517973048,119,0.739,0.924,0.349,0.238,2
15,PL414,-0.02688057020355974,-0.038072324796958455,-0.02005653784948118,-0.011213958100274004,115,0.73,0.773,0.295,0.166,1
16,PL415,-0.026812167624150215,-0.034681169854361246,-0.02075458945886251,-0.011617439824075832,119,0.739,0.767,0.91,0.516,3
17,PL416,-0.027168866063856847,-0.03472051606608101,-0.019431205923302657,-0.010265836723925243,116,0.716,0.823,0.987,0.582,3
18,PL417,-0.02663142032750614,-0.0359566969121066,-0.020043133052967704,-0.009921359151123181,116,0.672,1.0,0.578,0.388,2
19,PL418,-0.027288868616714423,-0.03303766546886365,-0.02039205372995916,-0.011212535227304699,120,0.742,0.905,0.836,0.561,3
20,PL424,-0.028057769294644055,-0.03816578212984385,-0.019721331262692703,-0.01120861938343927,118,0.737,0.748,0.965,0.532,3
21,PL426,-0.0291404582883887,-0.03744207956883035,-0.021966366060011372,-0.01283522136552229,120,0.8,0.444,0.669,0.238,2
22,PL427,-0.024866460666562958,-0.031678143687296864,-0.018604861586435685,-0.011832607696277763,122,0.754,0.768,0.01,0.006,1
23,PL428,-0.025159964225146575,-0.03323062889310714,-0.020093051515066365,-0.01000357248011708,122,0.697,1.0,0.89,0.62,4
24,PL431,-0.025072032330242914,-0.0337140960920572,-0.018446854028426624,-0.011307853120597825,121,0.736,1.0,0.688,0.506,3
25,PL432,-0.02669380579686182,-0.036441325921840795,-0.020023119963003627,-0.009930154530491057,115,0.687,0.832,0.638,0.365,2
26,PL514,-0.0298250243534972,-0.03846602389532647,-0.021664150844993364,-0.00972021982902421,114,0.728,1.0,0.226,0.165,1
27,PL515,-0.026747439558984298,-0.03747313777366232,-0.017232255007612832,-0.007075918422571469,118,0.627,1.0,0.931,0.584,3
28,PL516,-0.026684314450366616,-0.03363760436022327,-0.019549960847894628,-0.010460719574217434,119,0.672,0.655,0.864,0.38,2
29,PL517,-0.031517523912860605,-0.03977729812889555,-0.020535510110443484,-0.010305707204871612,112,0.723,0.935,0.582,0.393,2
30,PL518,-0.028569058978222626,-0.035021504692777,-0.020874435278351186,-0.00970349252963446,115,0.73,0.985,0.934,0.672,4
31,PL523,-0.028815973402693578,-0.03567362652169936,-0.018412752731798283,-0.010017434261502423,110,0.673,0.852,0.746,0.428,3
32,PL524,-0.03161662777168793,-0.038753907923303396,-0.02516563150546009,-0.011039987390014501,107,0.738,0.456,0.952,0.32,2
33,PL613,-0.02596392711790128,-0.036031991171379237,-0.018551554054315557,-0.009667417017045132,112,0.705,0.861,0.983,0.597,3
34,PL616,-0.027552249282217625,-0.03810530373710026,-0.020196670852678643,-0.009151952456115484,118,0.678,0.743,0.904,0.455,3
35,PL617,-0.02591530137567838,-0.03522136290415587,-0.019003430814347952,-0.010549271636288604,112,0.723,0.509,0.057,0.021,1
36,PL618,-0.025415788463244323,-0.033894890117015276,-0.0167781301273392,-0.009123130730671175,120,0.667,0.911,0.537,0.326,2
37,PL619,-0.029640564025733444,-0.03753012292389015,-0.02259304027464227,-0.009955833911172376,115,0.696,1.0,0.539,0.375,2
38,PL621,-0.026028879639895867,-0.035589813019379496,-0.018290461787839975,-0.00854186536974813,115,0.678,1.0,0.741,0.502,3
39,PL622,-0.027540902852918867,-0.0414443760941633,-0.020845909837058335,-0.009657349584449271,117,0.701,0.619,0.863,0.374,2
40,PL623,-0.029280601256157817,-0.04322694343695284,-0.021506395410600385,-0.012243871868356017,112,0.759,0.932,0.1,0.071,1
41,PL633,-0.03163099983272193,-0.040871087751984905,-0.020539608102886527,-0.013312933719920723,117,0.795,0.596,0.391,0.185,1
42,PL634,-0.02876203217574999,-0.03863868079272072,-0.019505257589456385,-0.011026817531269219,121,0.719,1.0,0.422,0.303,2
43,PL636,-0.029762777070036835,-0.037866494773205375,-0.021418240573055823,-0.012542100453873752,120,0.767,0.377,0.818,0.237,2
44,PL637,-0.026329091203003026,-0.033431707484673265,-0.018233531856630274,-0.010311682987311572,120,0.675,0.891,0.983,0.591,3
45,PL638,-0.02561457363277718,-0.036979918092079136,-0.016165649061971203,-0.007645311172201961,121,0.628,1.0,0.135,0.085,1
46,PL711,-0.02810203966662423,-0.040802614088730274,-0.021830959438647712,-0.01191550021852228,107,0.757,0.995,0.278,0.209,2
47,PL712,-0.027327870899633858,-0.04036186816278109,-0.020661672078688468,-0.00931135666853639,107,0.692,1.0,0.878,0.608,4
48,PL713,-0.02755187950157932,-0.04001470472151154,-0.02312716231204877,-0.009055608506841761,110,0.709,0.636,0.173,0.078,1
49,PL714,-0.027821293188623024,-0.03986338767632859,-0.020920557310508292,-0.009807862437794088,105,0.705,1.0,0.612,0.431,3
50,PL715,-0.02689710674356365,-0.03786915113460518,-0.020530955570660325,-0.010548205981607495,108,0.685,0.866,0.898,0.533,3
51,PL721,-0.029281030744722998,-0.038044239987191746,-0.0214509195188933,-0.011001783212023573,116,0.733,1.0,0.397,0.291,2
52,PL722,-0.03180650404193413,-0.04384353937999269,-0.023191010442199008,-0.013603916878733469,112,0.786,0.932,0.517,0.379,2
53,PL811,-0.03134964141071801,-0.04363194171298969,-0.021867287770918883,-0.01039860108815204,116,0.733,0.889,0.143,0.093,1
54,PL812,-0.03135955977684243,-0.04101875278624102,-0.02350003102831314,-0.01093342451652057,116,0.733,0.768,0.337,0.19,1
55,PL814,-0.029381323596928504,-0.042925236002834634,-0.022473322548577042,-0.010479581834525941,114,0.719,0.944,0.267,0.181,1
