NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
SI031,-0.17510536976828187,-0.27462127110454737,-0.17607706220811617,-0.06126921963881337,63,0.857,0.755,0.01,0.006,1
SI032,-0.126791675045278,-0.21410049928773797,-0.11262455228321898,-0.027351973122605254,73,0.726,1.0,0.856,0.621,4
SI033,-0.8830015352859993,-1.2083359684072086,-0.6723713299406437,-0.3999172643363148,18,1.0,0.842,0.823,0.693,4
SI034,-3.2606413134184216,-4.643616085619152,-2.8065683420243657,-1.723631737642535,6,1.0,0.988,0.709,0.7,4
SI035,-0.049975111299296444,-0.0823777733646347,-0.03034894894100069,-0.009628506995287308,85,0.482,0.861,0.778,0.323,2
SI036,-24.891996969971935,-24.891996969971935,-24.891996969971935,-24.891996969971935,1,1.0,0.79,0.183,0.145,1
SI037,-0.1152709991913808,-0.1650206761704776,-0.1272083398360419,-0.08016634820155208,52,0.769,1.0,0.925,0.711,4
SI038,-0.23700011233391008,-0.3512270991164418,-0.3034778298496165,-0.021405773322652623,58,0.724,1.0,0.762,0.552,3
SI041,-0.033133275617902434,-0.05420716549287742,-0.01796800387131413,-0.007226565652719454,91,0.341,1.0,0.611,0.208,2
SI042,-0.0064639354761506125,-0.0064639354761506125,-0.0064639354761506125,-0.0064639354761506125,1,0.0,0.235,0.498,0.0,0
SI043,-0.0166629345562372,-0.02337083953727202,-0.010914444205244286,-0.006529618247824025,26,0.115,1.0,1.0,0.115,1
SI044,-0.037784609722284396,-0.049186871240525266,-0.027448639162285484,-0.010380317610682198,89,0.449,1.0,0.933,0.419,3
