,NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
0,PL213,-0.025399017954717485,-0.0310692828806058,-0.017552703364272258,-0.00954442139066735,117,0.709,1.0,0.192,0.136,1
1,PL214,-0.026666246529742015,-0.03521137752031972,-0.018263404403705424,-0.009123211029231275,117,0.701,1.0,0.56,0.393,2
2,PL217,-0.029603476972760882,-0.04184906841476291,-0.020184547053883218,-0.009385444322568442,113,0.726,0.631,0.77,0.353,2
3,PL218,-0.027388028915299206,-0.03601460566324759,-0.02028507654223402,-0.010483273068925228,114,0.754,1.0,0.802,0.605,4
4,PL219,-0.02892532395997101,-0.036994863370792205,-0.021851048930540663,-0.011779366821433922,111,0.784,0.227,0.863,0.154,1
5,PL21A,-0.026754383387340104,-0.03633044675753092,-0.01837634642711269,-0.008398884580859106,115,0.713,1.0,0.772,0.55,3
6,PL224,-0.028796358858105248,-0.033306523372338026,-0.02435261293520507,-0.011790939877711279,107,0.776,0.925,0.129,0.093,1
7,PL225,-0.02815941740895111,-0.035146936570159985,-0.020164308647939687,-0.009755802325492165,116,0.741,0.746,0.238,0.132,1
8,PL227,-0.027048217361632074,-0.036316159184658414,-0.02220237589208175,-0.011048802543997895,113,0.77,1.0,0.925,0.712,4
9,PL228,-0.025103743897706726,-0.032675687184799976,-0.020569810879525967,-0.009775489445948906,112,0.741,0.962,0.998,0.711,4
10,PL229,-0.02768450676849634,-0.036051379124437746,-0.024009254365806865,-0.011473098272020171,108,0.778,0.871,0.384,0.26,2
11,PL22A,-0.026146225320204997,-0.03264589256816066,-0.022051493284580052,-0.010049811018140568,115,0.713,0.606,0.996,0.43,3
12,PL22B,-0.030315315174202034,-0.03741637410344879,-0.023192401982074562,-0.013632567182453975,105,0.771,1.0,1.0,0.771,4
13,PL22C,-0.030111224623829008,-0.039591763712561776,-0.022994788337986814,-0.012614775756173615,108,0.778,1.0,1.0,0.778,4
14,PL411,-0.026290658195765523,-0.031971794881246254,-0.018497178807191175,-0.010035885722474443,118,0.72,0.927,0.349,0.233,2
15,PL414,-0.026637239767849402,-0.031221294267537593,-0.020097629889221622,-0.01083035496479692,107,0.766,0.69,0.28,0.148,1
16,PL415,-0.02497220173500261,-0.03098787648472818,-0.017371040949957835,-0.00803775415646248,114,0.675,0.678,0.958,0.438,3
17,PL416,-0.024790709381575137,-0.031299596809000796,-0.019036336494586727,-0.009888813029601767,114,0.719,0.725,0.997,0.52,3
18,PL417,-0.025986575742855705,-0.03306926510303254,-0.019108576596084795,-0.007797098370752389,108,0.657,1.0,0.808,0.531,3
19,PL418,-0.025847248455694218,-0.03575270760410209,-0.01818391059965399,-0.008766434743544398,113,0.69,0.737,0.952,0.484,3
20,PL424,-0.027012027347258407,-0.037037897018737456,-0.019891784062224062,-0.010397811844966817,120,0.75,0.717,0.983,0.529,3
21,PL426,-0.02661786577652079,-0.03558047266976408,-0.01888502781770303,-0.009674720111087802,114,0.719,0.346,0.758,0.189,1
22,PL427,-0.026156971265217946,-0.03337172418553884,-0.019448050433995362,-0.008878230808018079,118,0.703,0.776,0.119,0.065,1
23,PL428,-0.024184876503707715,-0.03336758210964622,-0.017682567308661405,-0.010839565783569862,117,0.752,0.913,0.985,0.676,4
24,PL431,-0.02498673498017258,-0.03302780589063455,-0.01775072758114085,-0.007314971370490391,113,0.673,1.0,0.867,0.583,3
25,PL432,-0.023987569445382807,-0.030313170806123394,-0.019210815796521744,-0.007051685889937669,120,0.642,0.828,0.855,0.454,3
26,PL514,-0.029496151896823048,-0.03721301406577794,-0.021234639729670744,-0.010412740275261949,114,0.746,1.0,0.385,0.287,2
27,PL515,-0.02988743222614619,-0.0402015021136726,-0.022363636781558813,-0.00845577023332926,113,0.726,1.0,0.977,0.709,4
28,PL516,-0.030999489640229392,-0.03687471169128423,-0.024475398181965424,-0.011748510632492269,109,0.771,0.585,0.917,0.414,3
29,PL517,-0.024697203741764307,-0.0307076377187223,-0.01982398319257443,-0.008610313072958495,117,0.701,0.832,0.792,0.462,3
30,PL518,-0.028080974116173593,-0.033919734939081715,-0.021519140755153994,-0.011946553546448522,108,0.806,0.805,0.964,0.625,4
31,PL523,-0.02647528317706115,-0.03546395109333274,-0.021557864550046414,-0.01030675743932461,109,0.743,0.849,0.91,0.574,3
32,PL524,-0.02644841453654681,-0.034187506548373915,-0.021277405351386926,-0.009820075751150032,112,0.732,0.427,0.967,0.302,2
33,PL613,-0.0274254997041421,-0.035234099565488626,-0.020489958997296595,-0.009954559757143981,114,0.728,0.889,0.998,0.646,4
34,PL616,-0.030782723219236658,-0.04093619120957408,-0.021488256287398755,-0.01122442017810979,112,0.759,0.749,0.981,0.558,3
35,PL617,-0.02504154329469021,-0.029289582815036547,-0.020213716707779543,-0.009863720002600376,113,0.726,0.527,0.152,0.058,1
36,PL618,-0.029206728910806626,-0.03777345706235908,-0.02108551930432678,-0.00982064110020508,121,0.727,0.799,0.629,0.365,2
37,PL619,-0.026800454750892197,-0.03543198981192546,-0.02122554631701005,-0.010116370436134366,109,0.743,1.0,0.664,0.493,3
38,PL621,-0.02810165418620057,-0.03543579623590787,-0.020664246576085555,-0.010409059748600319,117,0.744,1.0,0.886,0.659,4
39,PL622,-0.027736341546528237,-0.03651985344135956,-0.02025213022157259,-0.010785433769078628,111,0.757,0.655,0.944,0.468,3
40,PL623,-0.027235877656135256,-0.04009336799737678,-0.0230643588824542,-0.010004575654229637,110,0.727,0.871,0.01,0.006,1
41,PL633,-0.02824807067759799,-0.034270302527488035,-0.02167042588855441,-0.009907819164191058,118,0.746,0.61,0.48,0.218,2
42,PL634,-0.02877216896867988,-0.036980939555575076,-0.020981116403007864,-0.01248131672618126,114,0.772,1.0,0.847,0.654,4
43,PL636,-0.025672189397463484,-0.03375830540746089,-0.01927922228264278,-0.009371533027159207,123,0.724,0.354,0.907,0.232,2
44,PL637,-0.02890252471813206,-0.036318707459286184,-0.02074551149448921,-0.009961406243926618,119,0.739,0.82,0.996,0.604,4
45,PL638,-0.031517023105224654,-0.0428406514468429,-0.020757020091305388,-0.011786480289044473,110,0.773,0.936,0.288,0.208,2
46,PL711,-0.030692319742241687,-0.037340738398739644,-0.021836085769474246,-0.013818582484314987,107,0.832,0.898,0.666,0.498,3
47,PL712,-0.029064533032391555,-0.03565202515637753,-0.021697594095825855,-0.012189656742954184,106,0.811,1.0,0.95,0.77,4
