"NUTS_ID","cropland","waterstress","population"
"AL01",0.327423679930085,0.195287135772639,0.0163259793365266
"AL02",0.468771092975297,0.281870167267462,0.0366281021319401
"AL03",0.586304517389648,0.250697220724947,0.0139051029360897
"AT11",0.960908450054775,0.00264288202833581,0.012564777578611
"AT12",0.824099498881518,0.0207794815695284,0.0173784178784944
"AT13",0.298357108969899,0.00576979200238087,0.161450568713028
"AT21",0.147604371691527,0.0108418706763319,0.00662733670185931
"AT22",0.238812861862996,0.00814608062790716,0.00783624951886944
"AT31",0.593416932423525,0.00680554591295036,0.0119987465688842
"AT32",0.0219962520068999,0.00682686181018827,0.00787737072578047
"AT33",0.0255279635366437,0.0122858009986955,0.00590809712063111
"AT34",0.0780574548770732,0.016804137613112,0.0176206057908445
"BE10",0.117387608193711,0.362111488229568,0.2795327742179
"BE21",0.694027422716788,0.300527492796757,0.0752838501335175
"BE22",0.779957960680278,0.286082796824277,0.0723557718360976
"BE23",1,0.380194476531077,0.071403438024625
"BE24",1,0.362111500580093,0.113857074985589
"BE25",1,0.354193892064609,0.0637119852916264
"BE31",1,0.34384421694164,0.121990044543515
"BE32",1,0.317401818821788,0.0799264256891608
"BE33",0.330226477364222,0.153758686330668,0.0455481726389375
"BE34",0.139687638345378,0.133625477026509,0.00838416029456568
"BE35",0.720756200199436,0.161225389665738,0.0236759838861424
"BG31",1,0.0101063265667011,0.00677209670791882
"BG32",0.951860581711237,0.00800527304689211,0.00972430915090999
"BG33",1,0.00517030227835841,0.00853477172951856
"BG34",0.823080404944616,0.0379144641570057,0.00704449534823078
"BG41",0.347102982813727,0.0959827272364386,0.0124286355318164
"BG42",0.616526644730729,0.130878112713648,0.00882684255980682
"CH01",0.285907683553032,0.0200151900955885,0.0188743280458458
"CH02",0.366919185348145,0.0123707374247189,0.0240436992922648
"CH03",0.747368076018795,0.0116967513524104,0.0692747367442765
"CH04",0.67940639979794,0.0114651112521216,0.0750730068499154
"CH05",0.112127250678006,0.0134369840168221,0.0153787152249059
"CH06",0.157942922864908,0.00734507359985451,0.0354987871101368
"CH07",0.0820155727755646,0.0173943919788016,0.0262441971287817
"CY00",0.424207517599545,0.860358715656307,0.0151499909117668
"CZ01",0.736610298441221,0.0133473481181049,0.0837270310414557
"CZ02",1,0.0276323175261977,0.0214899885445603
"CZ03",0.745723493088012,0.0312864927902146,0.00722399879439357
"CZ04",0.609277686057379,0.0346408317932835,0.0172384205463479
"CZ05",0.876001859117364,0.0406599373744169,0.0143834662647733
"CZ06",1,0.0650419419732568,0.0118801243249275
"CZ07",0.77498855478348,0.0623234289413095,0.015044133752931
"CZ08",0.560653512820359,0.0526435067945431,0.0289292389827614
"DE11",0.697005484525514,0.0789976306476248,0.0312268392230789
"DE12",0.413967159407142,0.0484990811553169,0.0357950720392509
"DE13",0.367598422923932,0.0232955758727861,0.0252280541992081
"DE14",0.609289323317345,0.0500741380361227,0.0192618850602591
"DE21",0.546005883724154,0.0141005152929633,0.0201420642960936
"DE22",0.847789611344431,0.00852635709286256,0.0099537091311444
"DE23",0.615358096193266,0.0359978762076946,0.0117651862872726
