NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
DEE01,-0.035540478904872164,-0.050935071450902245,-0.025552085430057724,-0.0123813498088366,110,0.745
DEE02,-0.033008903300356114,-0.047307874591449674,-0.0270143551686721,-0.015739554535435574,122,0.779
DEE03,-0.03300004951699663,-0.038408464185735805,-0.0253963432722586,-0.011714233460348828,117,0.718
DEE04,-0.03346315660061802,-0.05046369893459532,-0.024166914404154662,-0.011896902287687174,123,0.732
DEE05,-0.03398548100598757,-0.04819865055080666,-0.028745273634806206,-0.014018031782876162,114,0.772
DEE06,-0.03153827120546237,-0.04248147181886682,-0.02425060707732194,-0.011391187151164868,118,0.712
DEE07,-0.03157274283620235,-0.041768741484192025,-0.024517820447752463,-0.014521024953497063,117,0.786
DEE08,-0.030332906030854017,-0.04192172314090149,-0.02438506290091736,-0.010663180930605469,126,0.714
DEE09,-0.030127977966087443,-0.03735750633171818,-0.022959789814122614,-0.01178299921244665,123,0.74
DEE0A,-0.028118887829031436,-0.035998102790755354,-0.0232588607598025,-0.012756689855689143,126,0.754
DEE0B,-0.032427424605497496,-0.03980759979417485,-0.02625257292158447,-0.015294627776811993,120,0.808
DEE0C,-0.033040645970727284,-0.042871402027912245,-0.026472105437232715,-0.01615053276628111,117,0.812
DEE0D,-0.03339547195346599,-0.045868132210966375,-0.025536410503667693,-0.014403170686180834,110,0.791
DEE0E,-0.034055070306174155,-0.050876730655632425,-0.025825253738828217,-0.011656285547776514,114,0.737
EE001,-0.030755084464404968,-0.03966273544460936,-0.019071941905577115,-0.008953278102253456,122,0.664
EE004,-0.02943937727486399,-0.03455527042005664,-0.01853829350674799,-0.011254568659456394,117,0.718
EE008,-0.03356913209500802,-0.04757580027577192,-0.02557020002930661,-0.01138836116034722,117,0.718
EE009,-0.029325037030011596,-0.03865267790774239,-0.02101890261673057,-0.009962264471170618,122,0.697
EE00A,-0.034866813987156034,-0.04701356910900165,-0.02653833815027032,-0.013702477150367254,114,0.754
