NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
UKF11,-0.07125621395515808,-0.09304375196726472,-0.05602769908718916,-0.02675480012590493,121,0.744
UKF12,-0.07359843204183657,-0.09279120282378497,-0.058783600325821354,-0.027151778441487924,119,0.731
UKF13,-0.06519124051584646,-0.08570323214582301,-0.05313579176251518,-0.025074598563424446,125,0.744
UKF14,-0.08061093743511867,-0.10553930844658523,-0.06614484775503182,-0.03161018407018751,116,0.776
UKF15,-0.08013363001774751,-0.10231043208278302,-0.06516108187140865,-0.029793673345503043,115,0.791
UKF16,-0.07981836489530468,-0.10567565455493146,-0.06258947992956168,-0.030893004955111127,113,0.77
UKF21,-0.0793936595875654,-0.10429362880886427,-0.060595567867036015,-0.03670360110803324,117,0.786
UKF22,-0.07896169875780229,-0.09826778950598838,-0.05879090852803329,-0.02821332331903874,116,0.75
UKF24,-0.08008484236891354,-0.10630996287436326,-0.057035861952283474,-0.027834198319099078,113,0.752
UKF25,-0.07904210944748565,-0.10549011713330828,-0.059299932866281845,-0.03234442421222636,115,0.765
UKF30,-0.0805267062070901,-0.10229099986572997,-0.0613107635783475,-0.026752839532442944,116,0.741
UKG11,-0.07172697955707884,-0.09399466480974929,-0.05605282102637203,-0.0298074884560295,123,0.789
UKG12,-0.08145332088188591,-0.10532860273064565,-0.06025188963256889,-0.032621767370349566,115,0.791
UKG13,-0.0734434531850503,-0.09290863577666714,-0.05609286300913911,-0.02469435076577254,118,0.712
UKG21,-0.0713721408378309,-0.09475713184271395,-0.057363145720894376,-0.02725520431765611,120,0.733
UKG22,-0.0737910991306487,-0.10104390303452934,-0.05655660425000099,-0.029502051402080516,118,0.763
UKG23,-0.06933663489661662,-0.09910860097985849,-0.05511703864997279,-0.02589139902014154,118,0.729
UKG24,-0.06361665418584092,-0.086213390765492,-0.05210551326734173,-0.02093806130630471,125,0.672
UKG31,-0.07276798946679316,-0.0944345635553939,-0.05880691604009927,-0.02875210279275538,122,0.754
UKG32,-0.07764080761406415,-0.10080230405266406,-0.06017280394980455,-0.02941781526434891,117,0.786
UKG33,-0.08261858383785206,-0.0975267175572519,-0.06015267175572518,-0.03045801526717557,116,0.75
UKG36,-0.08150228101027093,-0.10587583148558757,-0.06252771618625277,-0.0320029563932003,116,0.784
UKG37,-0.08150228101027093,-0.10587583148558757,-0.06252771618625277,-0.0320029563932003,116,0.784
UKG38,-0.06494436651231075,-0.08783240568954855,-0.046103896103896105,-0.02133580705009276,123,0.707
UKG39,-0.06494436651231075,-0.08783240568954855,-0.046103896103896105,-0.02133580705009276,123,0.707
UKH11,-0.09142282024735576,-0.12032185628742514,-0.06680389221556886,-0.03171781437125749,107,0.766
UKH12,-0.08616163754414564,-0.10907513464563687,-0.06287385593331399,-0.030239305239746533,111,0.757
UKH14,-0.07808914514594431,-0.10385817851833337,-0.05811798765093772,-0.03490677973757992,116,0.776
UKH15,-0.07921368989205103,-0.10969700686947988,-0.058635917566241424,-0.029961972522080466,114,0.781
UKH16,-0.07955031859647936,-0.10321859938802952,-0.06179179193300843,-0.03663618199327738,115,0.817
UKH17,-0.0758155198242095,-0.10197224700997853,-0.057364863676320335,-0.02881602424250492,120,0.758
UKH21,-0.08952284338697569,-0.11771080257365393,-0.06264815441923469,-0.03352522858110397,115,0.826
UKH23,-0.08391341087221538,-0.11476796292022462,-0.05753134856527424,-0.037310562350950066,111,0.811
UKH24,-0.08349829530287516,-0.10729285987017947,-0.0637647957235586,-0.02978235967926689,113,0.788
UKC11,-0.08686207015468314,-0.11666149013409269,-0.061089362840594075,-0.035019627258903,112,0.821
UKC12,-0.09481140626089381,-0.12792825768667637,-0.0677159590043924,-0.03312591508052708,105,0.781
UKC13,-0.08339251570609124,-0.11800054629882546,-0.060366020213056544,-0.03414367659109533,116,0.81
