NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
ES111,-0.08144798707773969,-0.10926399528984408,-0.07876521287829932,-0.037920446142524544,90,0.856
ES112,-0.06202937812973014,-0.09252003834539964,-0.05204837712047883,-0.025541062616721767,113,0.708
ES113,-0.07363170285823058,-0.11569653412130498,-0.05088490835568133,-0.030874315811565467,101,0.782
ES114,-0.08005752854304254,-0.12124344880147189,-0.06553867774986963,-0.03003067194368815,91,0.813
ES120,-0.07652205338596228,-0.11964012266004707,-0.07045875039554972,-0.03395609855921591,77,0.792
ES130,-0.0902808058226724,-0.1353665471862704,-0.08164824979839314,-0.03305459224679415,74,0.77
ES211,-0.060386637225904115,-0.081893259335973,-0.0623462372469628,-0.027460714267112305,115,0.739
ES212,-0.07698234721574396,-0.10730535497805854,-0.06562626611586758,-0.03072670479926117,101,0.752
ES213,-0.07363792458343951,-0.09894729415334308,-0.06273074519904218,-0.03398741862017995,100,0.77
ES220,-0.07072880336305104,-0.109613420247224,-0.049202553423741024,-0.02979134803970571,93,0.763
ES230,-0.11019595260291863,-0.15617811762569483,-0.08650120592126875,-0.04672406257019311,80,0.875
ES241,-0.0812422590110772,-0.12276211285403814,-0.06652553919332323,-0.029592868210790838,92,0.761
ES242,-0.12085954052994856,-0.15479473259146054,-0.09480999120424402,-0.04254384050062717,82,0.854
ES243,-0.0841297296804877,-0.10730312438708763,-0.06392082862364058,-0.02972746308770618,91,0.758
ES300,-0.08746866462621163,-0.10438832587043925,-0.0704059483547814,-0.036584360121513955,97,0.814
ES411,-0.1193538816745495,-0.17477498878241068,-0.09485980347910705,-0.04655177754808833,81,0.84
ES412,-0.07754959974437574,-0.10543743574115372,-0.06976624697114388,-0.03823144733584176,98,0.786
ES413,-0.08603683552797707,-0.1298190180620839,-0.05733565395862526,-0.0319452720028951,89,0.764
ES414,-0.11973833769593582,-0.1804274145893871,-0.0865683184352916,-0.047526638435595805,73,0.877
ES415,-0.14740375031596822,-0.22418589927310695,-0.11737601791635902,-0.04977194739083858,67,0.896
ES416,-0.0840819381068598,-0.11296190749198066,-0.05754604068769545,-0.03424682278798954,92,0.804
ES417,-0.10435345386189554,-0.1396066063525968,-0.07856610274975,-0.038522997250877926,82,0.841
ES418,-0.08650186578150303,-0.11107140729147577,-0.06352143842037326,-0.03150422567594576,93,0.785
ES419,-0.09871771116628811,-0.14219153104486779,-0.06581029685906582,-0.029985079846698116,85,0.765
ES421,,,,,0,0.0
ES422,-0.03703042314276251,-0.05369237835495262,-0.035283428948400294,-0.019618705153147904,45,0.578
ES423,-0.019522772754532822,-0.025366294198519483,-0.015378080752130067,-0.01055305356189606,7,0.143
ES424,-0.02494138274541942,-0.033194096545226204,-0.021186389134959717,-0.010599721098643024,49,0.327
ES425,-0.07008403465838174,-0.11143403178166503,-0.04067498493489968,-0.008526995245037937,88,0.591
ES431,-0.04973141169820691,-0.07118138060873014,-0.030321733107656925,-0.015578511279372587,107,0.533
ES432,-0.029270334805289268,-0.042001643236971115,-0.02779906223009783,-0.010444978970468685,89,0.472
ES511,-0.4636167320173774,-0.5383402057068228,-0.5108323194089015,-0.47734537677021077,44,0.932
ES512,-0.21579752364593754,-0.39870959249078675,-0.3271539647824504,-0.014658108836891618,75,0.587
ES513,-0.3146574745497792,-0.37950048108416135,-0.3591314340751087,-0.3001390805196835,45,0.933
ES514,-0.8827865387190617,-0.7476192342499188,-0.7148205245303272,-0.6735880673011713,32,0.906
ES521,-0.5324925390237579,-0.8007704544630005,-0.41619342655980784,-0.20643658855960517,34,0.971
ES522,-0.2847384348929919,-0.3903617460481963,-0.279679239212976,-0.07219478235652865,59,0.966
ES523,-0.5921166661618807,-0.6183814040984585,-0.5945912749072568,-0.5545861170308793,40,1.0
ES531,-37.284922205201205,-37.284922205201205,-37.284922205201205,-37.284922205201205,1,1.0
ES532,-6.5253357843337945,-9.525591316725453,-4.54093350780853,-1.5406779754168722,4,1.0
ES533,-35.30439409851265,-35.30439409851265,-35.30439409851265,-35.30439409851265,1,1.0
ES611,-32.18172474942427,-32.18172474942427,-32.18172474942427,-32.18172474942427,1,1.0
ES612,-26.793013992808035,-26.793013992808035,-26.793013992808035,-26.793013992808035,1,1.0
ES613,-0.1553749777456966,-0.23559824832617896,-0.19248041970947855,-0.029961159777053124,60,0.767
ES614,-0.22590107659017253,-0.3462557035016708,-0.2982826994365405,-0.03340091254897604,63,0.794
ES615,-0.2567754594143444,-0.4138276223491727,-0.3392052892749208,-0.04087847354976558,68,0.838
ES616,-0.11430135396256966,-0.17202871594423372,-0.12302194798106394,-0.044447713077991766,64,0.859
ES617,-0.1570396143644509,-0.2520779609664272,-0.2086398954426833,-0.035572480291552314,69,0.797
ES618,-0.18975468097375728,-0.26629998488704215,-0.2240301209248421,-0.11116932667497402,54,0.852
ES620,-0.6533403972659709,-0.9756801753224453,-0.4764850609978485,-0.41281198364623223,29,0.966
