NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
PL213,-0.12472223489604724,-0.17390699718057745,-0.09873135359159187,-0.04606233980198417,96,0.875
PL214,-0.10575024357542645,-0.13833520903859403,-0.0811180400930877,-0.04322752140145272,103,0.845
PL217,-0.0829646823763713,-0.10857448314170708,-0.05734711114831189,-0.034309726904024535,118,0.797
PL218,-0.07962017136651017,-0.10198487561552726,-0.057248033510264106,-0.035200166272302866,117,0.812
PL219,-0.09408586209981759,-0.12843145870510947,-0.07937032299779727,-0.043402227641796645,108,0.843
PL225,-0.08332682817483389,-0.11252420270399563,-0.07287886663779933,-0.03765782924801224,127,0.787
PL227,-0.101637203100591,-0.13187244978701715,-0.08747369681521609,-0.04149178847214976,113,0.85
PL228,-0.08668491579162625,-0.1184891927737403,-0.06983228109991217,-0.04237964967312703,116,0.819
PL229,-0.09024496834969643,-0.11373431304148156,-0.07581993152640765,-0.042248809954871,119,0.84
PL22A,-0.10348648881159431,-0.14274093137452637,-0.08202033566486219,-0.046266192293315474,107,0.86
PL22B,-0.1139887770942681,-0.1536476887334099,-0.08697252116324405,-0.04747856971185944,106,0.877
PL22C,-0.09799268600647917,-0.13695403920658492,-0.079098348766124,-0.040896323822233245,118,0.856
PL411,-0.07872245247724645,-0.09972303931449393,-0.04821328090090901,-0.021345756899964527,114,0.675
PL414,-0.11315687262044868,-0.14232325846912627,-0.0671149288980655,-0.03251932804809288,102,0.784
PL415,-0.0822513977040699,-0.1137440758293839,-0.05839686791675252,-0.030702658149598185,121,0.818
PL515,-0.08643600342030312,-0.10292403753972777,-0.05802492359860502,-0.036567936090675685,120,0.833
PL516,-0.08873090708510276,-0.11671424539897332,-0.05525255210920718,-0.032445080382402396,117,0.803
PL517,-0.09052120941084778,-0.13011569015771035,-0.0671716522523199,-0.03335367608500048,112,0.786
PL518,-0.08389274113293484,-0.10804462111323065,-0.05845788017117073,-0.03699122571472475,119,0.815
PL523,-0.0839754805331584,-0.10929103500872137,-0.06787674835955612,-0.03718622656373885,115,0.835
PL524,-0.09458335438619428,-0.12040515999749518,-0.07179920173548543,-0.04358977991926398,112,0.83
PL613,-0.12459333402295555,-0.17172850149451874,-0.08525865191778022,-0.0335060074189651,104,0.808
PL616,-0.07909079151264277,-0.1032850202148682,-0.056914686284800536,-0.023856657489848717,117,0.701
PL617,-0.09610717864454286,-0.13726047959249352,-0.06229082190899144,-0.027107526733419773,109,0.734
PL618,-0.07639306731754227,-0.10517642120137236,-0.04906229312188995,-0.02086830593386741,119,0.672
PL619,-0.11734169290094133,-0.15040284261409476,-0.07501700386828108,-0.035533731506149614,101,0.812
PL621,-0.06826159783409926,-0.09162070312546762,-0.051324280680389425,-0.027464803625317374,122,0.73
PL622,-0.06470743124216861,-0.08219726342155378,-0.05069467938771462,-0.022184286254501848,126,0.698
PL623,-0.06928627215638392,-0.09190011635588252,-0.04813051340040768,-0.02044352489254348,119,0.655
PL633,-0.06721854299181813,-0.08961444962544893,-0.041178923258769005,-0.024984458558829654,126,0.667
PL634,-0.06783423530504425,-0.09387029612773859,-0.04694378374620835,-0.023900457723346633,122,0.689
PL636,-0.0774520998184526,-0.10754643973487357,-0.06070395682761011,-0.02921366539198516,113,0.752
PL637,-0.07541844854902251,-0.10546406967800945,-0.05284553183528386,-0.021391065749267264,115,0.696
PL638,-0.06723140751085944,-0.08702544320968855,-0.04597141664230696,-0.02944545272721775,124,0.758
PL711,-0.11726879668049793,-0.1755186721991701,-0.09394190871369296,-0.03941908713692946,100,0.8
PL712,-0.10477469232893787,-0.14933713363549544,-0.07407579820687055,-0.04115912507470589,108,0.87
PL713,-0.09807280879510717,-0.13896836368168783,-0.06704701256614505,-0.045409929407498884,111,0.892
PL714,-0.0996844640002686,-0.12024918443135889,-0.06760356182933586,-0.04865528632101602,110,0.873
PL715,-0.10407268576378714,-0.1258572690008232,-0.07108177216150839,-0.039909329916334904,107,0.832
PL721,-0.09186636359308606,-0.1384299646309407,-0.06242214728596063,-0.04280715726463426,112,0.857
PL722,-0.09930551406769425,-0.1346807458638083,-0.07368492413132055,-0.042601550641633526,106,0.868
