NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
SK010,-24.22115160282253,-24.22115160282253,-24.22115160282253,-24.22115160282253,1,1.0,1.0,0.547,0.547,3
SK021,-24.66336785832797,-24.66336785832797,-24.66336785832797,-24.66336785832797,1,1.0,1.0,0.351,0.351,2
SK022,-0.10912323018106988,-0.18651086275757917,-0.0705473655094803,-0.022910024050315628,80,0.612,0.989,0.61,0.369,2
SK023,-0.021787891420200413,-0.025823807594138968,-0.01906429966813647,-0.009574891831613887,25,0.16,0.978,0.31,0.049,1
SK031,-0.016098292644367587,-0.018330890073740308,-0.016098292644367587,-0.013865695214994865,2,0.05,0.75,0.396,0.015,1
SK032,-0.02421541878341803,-0.037529529785078834,-0.01822873213277446,-0.006464790350793294,85,0.212,0.445,0.01,0.001,1
SK041,-0.013175147406134787,-0.014488603006181343,-0.012076230166734342,-0.00813976900011987,8,0.05,1.0,1.0,0.05,1
SK042,-9.518782789761275,-9.697099677062322,-9.518782789761275,-9.340465902460227,2,1.0,0.598,0.401,0.24,2
