NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
ITC11,-0.07981595348994644,-0.12163980306512133,-0.06775198148626177,-0.031615172175539843,64,0.688,1.0,0.619,0.426,3
ITC12,-2.13626592054131,-3.671128999855167,-1.0630393182159892,-0.8862527517727763,8,1.0,0.523,0.01,0.005,1
ITC13,-0.06965989459234714,-0.10100764964745448,-0.05153221366073189,-0.023186810684356043,100,0.66,0.453,0.613,0.183,1
ITC14,-0.005034804312248199,-0.006448268357370946,-0.0015315494095569037,-0.000588255692605982,5,0.05,1.0,0.607,0.03,1
ITC15,-0.02857822058678587,-0.041926566881761385,-0.022074717086552387,-0.0101930731780163,76,0.382,1.0,0.465,0.178,1
ITC16,-0.025549748660412774,-0.03708299723755633,-0.020181308504735793,-0.010981148640534148,90,0.278,0.542,0.444,0.067,1
ITC17,-0.1606804803433764,-0.22241627670419373,-0.12687323317348378,-0.05130285399219239,64,0.891,1.0,0.253,0.225,2
ITC18,-0.026180930595400123,-0.03660996659871191,-0.019817339035775195,-0.01087019812922158,76,0.289,0.569,0.625,0.103,1
ITC20,-0.025551066441420894,-0.04264818482632987,-0.01934161990436164,-0.0070963355547622505,60,0.333,1.0,0.627,0.209,2
ITC31,-0.6298199012646499,-0.7919274686844429,-0.5168013027733893,-0.2906061400046343,25,1.0,0.674,0.493,0.332,2
ITC32,-0.08270324035191104,-0.1193957582107416,-0.0735355912133305,-0.04428783899641847,98,0.816,1.0,0.515,0.42,3
ITC33,-0.023192692226411935,-0.028234795610330314,-0.016900295028644544,-0.010049501923371165,91,0.209,0.082,0.686,0.012,1
ITC34,-0.15021370464498215,-0.19626055777107257,-0.12396125575573386,-0.08245384430790664,74,0.932,0.664,0.738,0.457,3
ITC41,-0.09088059029926707,-0.13761817771553533,-0.09090567279453521,-0.033755704614616244,56,0.732,1.0,0.888,0.65,4
ITC42,-0.1709630424935328,-0.26393605975011936,-0.2242451431523404,-0.02010447629483363,60,0.717,0.563,0.411,0.166,1
