NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
DEE01,-0.04448849448406132,-0.0612235028964804,-0.03663937543088198,-0.01771222814854326,114,0.588,0.51,0.702,0.211,2
DEE02,-0.04688117187860213,-0.06871429943265725,-0.03810884549897367,-0.01536336489251135,105,0.581,0.382,0.641,0.142,1
DEE03,-0.04487915278513025,-0.06771338263554776,-0.035916705595497506,-0.015690046381545912,109,0.587,0.325,0.995,0.19,1
DEE04,-0.042615004116625235,-0.061046454977871034,-0.03757339610916051,-0.014066739948053863,100,0.58,0.167,0.962,0.093,1
DEE05,-0.039796479239019536,-0.064177221761981,-0.02959852842287595,-0.014105392389393673,106,0.481,0.599,0.874,0.252,2
DEE06,-0.0419848688761703,-0.061918493625260876,-0.03494366801888467,-0.0160497371895112,102,0.559,0.707,0.916,0.362,2
DEE07,-0.04351328200285016,-0.06291119291821717,-0.03033599639071528,-0.0178507163743842,101,0.485,1.0,1.0,0.485,3
DEE08,-0.034571180753112545,-0.0501187423998431,-0.027465829453981183,-0.01023463012704459,109,0.422,1.0,0.861,0.363,2
DEE09,-22.52023130478048,-22.52023130478048,-22.52023130478048,-22.52023130478048,1,1.0,1.0,0.01,0.01,1
DEE0A,-29.635169698459812,-29.635169698459812,-29.635169698459812,-29.635169698459812,1,1.0,1.0,0.844,0.844,5
DEE0B,-29.426816349531066,-29.426816349531066,-29.426816349531066,-29.426816349531066,1,1.0,1.0,0.629,0.629,4
DEE0C,-26.169033654626155,-26.169033654626155,-26.169033654626155,-26.169033654626155,1,1.0,1.0,0.642,0.642,4
DEE0D,-27.060684241857572,-27.060684241857572,-27.060684241857572,-27.060684241857572,1,1.0,1.0,0.989,0.989,5
DEE0E,-0.47547318622841445,-0.6954365842666093,-0.31867724404723285,-0.24574034551043755,26,0.923,1.0,0.657,0.606,4
EE001,-0.020596425023886,-0.027792591705660768,-0.01901499302168417,-0.013376588674250359,32,0.156,1.0,0.724,0.113,1
EE004,0.0,0.0,0.0,0.0,0,0.05,1.0,0.977,0.049,1
EE008,0.0,0.0,0.0,0.0,0,0.05,1.0,0.901,0.045,1
EE009,-0.0031155861726444157,-0.0031155861726444157,-0.0031155861726444157,-0.0031155861726444157,1,0.05,1.0,0.405,0.02,1
EE00A,-0.01695432756310044,-0.020361146303408018,-0.013426875947938188,-0.00902339951470254,9,0.111,0.927,0.388,0.04,1
