NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
TR100,-0.07214418200450655,-0.10746499081575481,-0.04457846826153216,-0.027340964483000142,101,0.634,0.442,0.669,0.187,1
TR211,-0.07298736637893823,-0.10745858506681538,-0.06260654207210281,-0.025169028426990803,99,0.677,0.109,0.178,0.013,1
TR212,-0.08806269411818099,-0.11267681948303103,-0.06464219330474055,-0.030569632277305303,94,0.681,0.356,0.59,0.143,1
TR213,-0.04904513806425085,-0.06734513955155222,-0.03857743988031806,-0.01956371659247897,123,0.569,0.551,1.0,0.314,2
TR221,-0.0709315796241148,-0.09270094494557778,-0.056338179521889784,-0.03200503884201046,96,0.719,0.777,0.984,0.55,3
TR222,-0.07830807031778242,-0.10329013930342032,-0.06422696145322099,-0.029106936338727935,91,0.692,0.961,0.977,0.65,4
TR310,-0.07331578260105015,-0.09257435322726856,-0.07822231671826121,-0.044180937102593215,47,0.809,0.739,0.941,0.563,3
TR321,-0.14950917298087313,-0.19239834100495548,-0.1541205136473647,-0.12154132692533037,47,0.894,0.125,0.984,0.11,1
TR322,-0.02129223890431213,-0.02821314621484794,-0.01129072065943897,-0.005264314729235338,74,0.203,1.0,0.835,0.17,1
TR323,-0.09922350529445587,-0.13658881108537285,-0.08880806907556808,-0.05558232218367441,47,0.915,0.565,0.777,0.402,3
TR331,-0.041624044964920885,-0.06051591585296627,-0.028721196701887056,-0.01413410077559576,56,0.429,0.16,0.355,0.024,1
TR332,-0.05619648948904329,-0.08362680379215112,-0.03845645228536002,-0.023233235557888067,112,0.589,0.503,0.957,0.284,2
TR333,-1.5974564868300782,-1.6264131792047591,-1.030289438184323,-0.6266994328292929,13,1.0,0.299,0.944,0.282,2
TR334,-0.4187589241784367,-0.4936495277539869,-0.46530376952721947,-0.4106812014573657,45,0.956,0.515,0.993,0.489,3
TR411,-0.06848836306136437,-0.10715793708134294,-0.051788092874789485,-0.016599281256465117,94,0.628,0.088,0.888,0.049,1
TR412,-0.07390981185277369,-0.10894111252252463,-0.056751027690991315,-0.032970953945795925,79,0.734,0.122,0.93,0.083,1
TR413,-2.347609183966969,-3.538470912379673,-2.0039164527756466,-1.1825164912827621,10,0.9,0.314,0.464,0.131,1
TR421,-0.37642282009059735,-0.49992192030178717,-0.47763718213567996,-0.28348719446335446,52,0.788,0.266,0.927,0.194,1
TR422,-0.2523728946310052,-0.34361624050066064,-0.3127020609023386,-0.21459865780944706,53,0.887,0.141,0.937,0.117,1
TR423,-0.32685880270026496,-0.4245150560442117,-0.4061913614053362,-0.2975897984982949,51,0.882,0.768,0.966,0.654,4
TR424,-0.1793285606699295,-0.25131322131015904,-0.21684302796745328,-0.10001282733787774,53,0.906,0.309,0.771,0.216,2
TR425,-0.22228095504988013,-0.35970057218321594,-0.3024000613768546,-0.03812364667181149,69,0.754,0.606,1.0,0.457,3
TR510,0.0,0.0,0.0,0.0,0,0.05,0.767,0.697,0.027,1
TR521,-0.07380566610684418,-0.09944122761684204,-0.06350467430846611,-0.05574396727556076,40,0.85,0.527,0.959,0.43,3
TR522,-0.1497733303714451,-0.23880403456362936,-0.13224876297827093,-0.04328852694432383,77,0.792,0.532,0.811,0.342,2
TR611,-0.012278482166308268,-0.01947798644209044,-0.008216641026989744,-0.0014885919721082564,15,0.067,0.676,0.998,0.045,1
TR612,-0.006735787508802239,-0.006735787508802239,-0.006735787508802239,-0.006735787508802239,1,0.05,1.0,0.979,0.049,1
TR613,-0.07821092963450466,-0.10455441844016365,-0.07132095978301514,-0.03214928133341562,96,0.698,1.0,0.994,0.694,4
TR621,-0.05911469947226987,-0.07828625421198442,-0.043709993784079706,-0.02808648655658743,84,0.631,0.877,0.962,0.532,3
TR622,-0.04791607026947457,-0.0711716129589567,-0.03829251852033985,-0.016670784409454676,61,0.574,0.678,0.679,0.264,2
TR631,-0.11354673106315306,-0.16556635404282308,-0.0955397552467297,-0.04690761123945888,81,0.802,0.07,0.967,0.054,1
TR632,-0.02315808994716602,-0.0350750947336393,-0.00988409613015775,-0.003292975479545403,113,0.257,0.277,0.915,0.065,1
TR633,-0.5331209422078192,-0.5700070923720071,-0.4692404703304305,-0.39796692530635636,37,0.838,0.373,0.891,0.279,2
TR711,-1.132890705719905,-1.4431361243121847,-0.7241288441675447,-0.6905920922882721,25,0.88,0.44,0.859,0.333,2
TR712,-0.43411740870490717,-0.5653822593381894,-0.5357075802612191,-0.20493719444134834,51,0.765,0.427,0.97,0.317,2
TR713,-2.338081458272023,-3.070132618701974,-2.0963390903531045,-0.18845451433480828,9,0.778,0.125,0.977,0.095,1
TR714,-0.7707570701968295,-0.7681646324943499,-0.7526805188099759,-0.738819504584465,39,0.923,0.077,0.842,0.06,1
TR715,-2.855597942239822,-3.921194108450933,-3.816801246127003,-0.613629157804101,9,0.889,0.89,0.977,0.773,4
TR721,-0.09799646760800564,-0.14988208098245928,-0.08824800863605059,-0.028876382767485873,86,0.709,0.804,1.0,0.57,3
TR722,-0.04534330516179962,-0.06095765398047429,-0.045242673760204404,-0.022815246962710884,50,0.68,1.0,0.998,0.679,4
TR723,-0.03135700217347309,-0.04216360325530914,-0.029264509054692755,-0.017110690336341994,75,0.387,0.551,0.994,0.212,2
TR811,-0.4359002623040763,-0.5490965801112514,-0.3819871889224369,-0.20631130289065472,36,0.778,0.885,0.934,0.643,4
TR812,-0.5747825627419121,-0.7542682240353226,-0.480722055697017,-0.19435331029189418,26,0.923,0.462,0.97,0.414,3
TR813,-0.03625450787832132,-0.0565287900398982,-0.02722628331826568,-0.012848795558892987,114,0.421,0.927,1.0,0.39,2
TR821,-0.009422151535194573,-0.014374894533218729,-0.00633299129876818,-0.003274658762153413,14,0.05,0.343,0.984,0.017,1
TR822,-0.6884880865808967,-0.9107759352500174,-0.43445413545280204,-0.39510889361540424,24,0.958,0.137,0.097,0.013,1
TR823,-0.018914859259365036,-0.03132046257163101,-0.013633041579284093,-0.0064451685432478445,55,0.218,0.07,0.303,0.005,1
TR831,-0.015489370842779267,-0.020799252956198482,-0.010754704386676833,-0.006201820189920908,46,0.13,1.0,0.965,0.125,1
TR832,-0.03400862577163589,-0.04721646357064693,-0.028145634944062446,-0.013380753360532065,68,0.397,0.592,0.965,0.227,2
TR833,-6.002356059368513,-7.6470848839016075,-4.072171636904909,-3.3925350236036147,3,1.0,1.0,0.974,0.974,5
TR834,-29.928799595960562,-29.928799595960562,-29.928799595960562,-29.928799595960562,1,1.0,1.0,0.725,0.725,4
TR901,-0.22142309571427754,-0.27371383486092227,-0.25558011174933815,-0.22635188232703143,48,0.875,0.64,0.954,0.534,3
TR902,-0.6170891626533659,-0.6955733369343404,-0.6794185625831743,-0.6669475498897943,44,0.932,0.547,0.886,0.452,3
TR903,-0.174418917460628,-0.3154036375704165,-0.2650129606188679,-0.008200282248588073,72,0.569,0.382,0.46,0.1,1
TR904,-0.11300333294298014,-0.17189213948732882,-0.14420811652730953,-0.02282633535265788,60,0.667,0.432,0.503,0.145,1
TR905,-0.33184844514285133,-0.3876770276297073,-0.3662261692029075,-0.3281802734316223,44,0.932,1.0,1.0,0.932,5
TR906,-0.33131166424836733,-0.39522744938074655,-0.3796916840377938,-0.3541621805492866,46,0.891,0.635,0.873,0.494,3
TRA11,-0.01981029989925937,-0.023633892452396332,-0.012796064544757743,-0.006801116724286356,27,0.185,0.449,0.203,0.017,1
TRA12,-0.07740254286742283,-0.14522897576247806,-0.03177634943237454,-0.006847190177547624,90,0.478,0.366,0.856,0.15,1
TRA13,-0.23616380104931786,-0.35187972878743323,-0.3236636833777486,-0.016903519622884337,58,0.707,0.296,0.01,0.002,1
