NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
HR021,-0.8527412043027967,-1.4200271295360873,-0.4233243001911916,-0.24047129821657237,20,0.95,1.0,0.97,0.922,5
HR022,-26.56794367801379,-26.56794367801379,-26.56794367801379,-26.56794367801379,1,1.0,0.67,0.675,0.452,3
HR023,-30.819693828236744,-30.819693828236744,-30.819693828236744,-30.819693828236744,1,1.0,0.722,0.01,0.007,1
HR024,-0.7861424026514332,-0.9276595132299063,-0.6908989674973929,-0.42955470877143875,23,0.957,0.551,0.51,0.269,2
HR025,-0.5445597812805983,-0.8056307445557245,-0.4314839947584722,-0.35984263463556937,32,0.875,0.38,0.608,0.202,2
HR026,-29.397229875548554,-29.397229875548554,-29.397229875548554,-29.397229875548554,1,1.0,0.593,0.649,0.385,2
HR027,-0.010553490999594904,-0.014289996907486611,-0.009469093535509482,-0.004218620603477135,28,0.05,0.776,0.787,0.031,1
HR028,-0.5259084689770331,-0.5117414561931288,-0.444312536277508,-0.40284783576290023,35,0.886,0.953,1.0,0.844,5
HR031,0.0,0.0,0.0,0.0,0,0.05,0.942,0.871,0.041,1
HR032,-0.09912876480024196,-0.12845225496262733,-0.10169980011110799,-0.06924476894262309,44,0.886,0.591,0.498,0.261,2
HR033,-0.15603101485633694,-0.21602333879779834,-0.18518988513579315,-0.12258310164200312,51,0.784,0.571,0.623,0.279,2
HR034,-0.1484044651979484,-0.18650548809315318,-0.15687260536843417,-0.12094253160106597,44,0.909,1.0,0.686,0.624,4
HR035,-0.20774549493292022,-0.25432660943864355,-0.22064297863672355,-0.1842148987466033,43,0.93,0.59,0.385,0.211,2
HR036,-0.05304392119118711,-0.07570299359292247,-0.04063286219820815,-0.025199060918334612,45,0.489,0.838,0.78,0.32,2
HR037,-0.09540852433896257,-0.12427313294759923,-0.09850795481348866,-0.0647208828604729,44,0.818,0.534,0.808,0.353,2
HR050,-7.261144354156701,-10.371532660204922,-6.675458880484882,-3.85791331127257,3,1.0,0.59,0.771,0.455,3
HR061,-26.151160678276586,-26.151160678276586,-26.151160678276586,-26.151160678276586,1,1.0,0.802,0.809,0.649,4
HR062,-0.9325627776973064,-1.1785729880674984,-0.4479462314085009,-0.2712814507191494,18,0.944,0.97,0.934,0.855,5
HR063,-0.027396599465593068,-0.03580300739716989,-0.01747882983029463,-0.007179243445517057,67,0.224,0.783,0.517,0.091,1
HR064,-25.033854776854827,-25.033854776854827,-25.033854776854827,-25.033854776854827,1,1.0,0.622,0.408,0.254,2
HR065,-0.10842233895761481,-0.18212880576717322,-0.07419205453781025,-0.020000452733780788,76,0.566,0.953,0.85,0.458,3
