NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
HU110,-25.737012978139866,-25.737012978139866,-25.737012978139866,-25.737012978139866,1,1.0,1.0,1.0,1.0,5
HU120,-0.041074193458730875,-0.0580868207606788,-0.027002771251797272,-0.011438758824604591,89,0.551,1.0,0.604,0.333,2
HU211,-0.04717757205695777,-0.07185291493914037,-0.025089773184858097,-0.009595766489286214,95,0.505,1.0,0.592,0.299,2
HU212,-3.396193332589055,-5.429732342308067,-3.2885337171773275,-1.5422586596190007,6,1.0,1.0,0.12,0.12,1
HU213,-0.041562469138269165,-0.07211719496124776,-0.022787449594096326,-0.009415764100731232,81,0.481,0.902,0.205,0.089,1
HU221,-0.026859650649340008,-0.03545507758333593,-0.01908025792042245,-0.00963756943784375,106,0.415,1.0,0.915,0.38,2
HU222,-0.0478626675589019,-0.06659287862544357,-0.036808423223991076,-0.01965756886537537,105,0.619,0.575,0.282,0.1,1
HU223,-0.0876022978283114,-0.16297773256053225,-0.04308365738081475,-0.014903745934156326,92,0.63,1.0,0.232,0.146,1
HU231,-0.10648626006267209,-0.1976253958405197,-0.03597948302681138,-0.011132041230216222,86,0.547,1.0,0.303,0.166,1
HU232,-0.04129773522884826,-0.06150790005582833,-0.026350441997333145,-0.010554551387185406,71,0.535,1.0,0.182,0.097,1
HU233,-0.5661498070401504,-0.7520417216634853,-0.44271755303772653,-0.3104626490187561,26,0.923,0.939,0.798,0.692,4
HU311,-0.05623181001434169,-0.09078995713466786,-0.031909036206134764,-0.014176816657423279,100,0.57,1.0,0.371,0.211,2
HU312,-0.039965649649025534,-0.06248589316650594,-0.02842878901835557,-0.012995667745336382,80,0.575,0.99,0.349,0.199,1
HU313,-0.48312120676626374,-0.6702455814178294,-0.4001872061481511,-0.3062682177030867,30,0.933,1.0,0.062,0.058,1
HU321,-0.03143250528750032,-0.04315989935996299,-0.02537724986615592,-0.01219697956432583,72,0.5,1.0,0.138,0.069,1
HU322,-0.07285798964222041,-0.11915397760610609,-0.03913793372995156,-0.017041300649343172,99,0.616,1.0,0.022,0.014,1
HU323,-0.0605194806128929,-0.10375977862820303,-0.03081712413642524,-0.010153759821099092,101,0.554,1.0,0.428,0.237,2
HU331,-0.1049074840649662,-0.18702330125913297,-0.07205472163564185,-0.018306094527606932,83,0.723,1.0,0.392,0.283,2
HU332,-0.09384716358982298,-0.16851491939891214,-0.051816783742978066,-0.015469099642136878,87,0.667,1.0,0.01,0.007,1
HU333,-0.11203416347214479,-0.2017948639291649,-0.05325815520408275,-0.019224086310932885,82,0.683,1.0,0.429,0.293,2
