NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
PT111,-0.024610058784137637,-0.03587866104336988,-0.017299477755778656,-0.007930137433629008,99,0.283,0.493,0.71,0.099,1
PT112,-0.47737459839269863,-0.6276015564233658,-0.4155575387242958,-0.21095289260518946,30,1.0,0.532,0.717,0.381,2
PT119,-2.7318745102405466,-4.134145651174186,-2.094755358711458,-0.545818530988857,8,1.0,0.798,0.901,0.719,4
PT11A,-0.06179410107895936,-0.07558054370452782,-0.04943054479111113,-0.027780745735101586,102,0.696,0.275,0.131,0.025,1
PT11B,-0.14034323310197183,-0.17838572357751944,-0.10701697190218586,-0.05784182447434922,75,0.88,0.215,0.046,0.009,1
PT11C,-0.020737705340090305,-0.027090582210231084,-0.014222259056516456,-0.007139767650168011,80,0.188,0.413,0.576,0.045,1
PT11D,-0.02844975136456273,-0.03375206677070339,-0.01989033868692747,-0.005355671046089737,82,0.268,0.872,0.711,0.166,1
PT11E,-0.48402827582401997,-0.5587078104689488,-0.44653178832854246,-0.3887338191986733,37,1.0,0.705,0.434,0.306,2
PT150,-2.6780864518999303,-3.6088771799254875,-2.075993459924457,-1.46490417368966,8,1.0,0.869,0.095,0.083,1
PT16B,-27.71855373663578,-27.71855373663578,-27.71855373663578,-27.71855373663578,1,1.0,0.222,0.079,0.018,1
PT16D,-2.523587780817396,-3.1943122349471507,-2.6531201534639823,-1.8402495419886147,10,1.0,1.0,1.0,1.0,5
PT16E,-0.16411231027566944,-0.2356975571517264,-0.1251172837272037,-0.06781903876268396,65,0.908,0.342,0.01,0.003,1
PT16F,-1.8139922426300232,-2.813730717329345,-1.0139506504472278,-0.5244212805186643,11,1.0,0.126,0.04,0.005,1
PT16G,-0.04257691006654429,-0.06023798813710751,-0.03753913380065303,-0.019072476097310716,95,0.537,0.652,0.708,0.248,2
PT16H,-0.051362817448349626,-0.06645291993896948,-0.04791007487968332,-0.015050507597432941,86,0.605,0.1,0.019,0.001,1
PT16I,-27.35810814390108,-27.35810814390108,-27.35810814390108,-27.35810814390108,1,1.0,1.0,0.172,0.172,1
PT16J,-0.09348831465531704,-0.1406764896062049,-0.07090639734191093,-0.03086023774842807,84,0.738,0.276,0.444,0.09,1
PT170,-30.332407209840106,-30.332407209840106,-30.332407209840106,-30.332407209840106,1,1.0,1.0,0.029,0.029,1
PT181,-0.8977971330464152,-1.022748008209603,-0.7923388739779367,-0.4379412606445985,21,0.952,0.619,0.617,0.364,2
PT184,-0.03164301434667844,-0.0358601557745786,-0.022486356494562335,-0.007945609411498078,106,0.33,0.34,0.19,0.021,1
PT185,-0.0358408981976535,-0.04661470466837715,-0.03185881614353655,-0.018154810635179777,87,0.529,0.32,0.187,0.032,1
PT186,-0.08006603626043528,-0.1302788238867733,-0.0528129491356467,-0.03180541863287977,86,0.756,0.336,0.262,0.067,1
PT187,-0.30318911325846515,-0.37305389240130915,-0.3021422289775844,-0.16608615598651638,45,0.933,1.0,0.204,0.19,1
