NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
NL111,-0.010700253964358641,-0.011278678728556708,-0.00988969101318534,-0.006437800076177869,9,0.05,0.491,0.997,0.024,1
NL112,-27.14635670105615,-27.14635670105615,-27.14635670105615,-27.14635670105615,1,1.0,0.542,0.955,0.518,3
NL113,-0.04040469403960275,-0.061854444879679345,-0.032098537903908785,-0.014453927462157318,111,0.459,1.0,0.615,0.282,2
NL124,-0.029370968261219012,-0.029370968261219012,-0.029370968261219012,-0.029370968261219012,1,0.05,0.68,0.739,0.025,1
NL125,-0.7117325814765095,-0.9886476797238899,-0.36129229190055695,-0.21283463737406444,19,1.0,0.585,0.977,0.572,3
NL126,-0.012882450586421667,-0.01959913667467028,-0.008319319865294513,-0.0045443907010556525,45,0.067,0.507,0.961,0.033,1
NL131,-0.44537217230317483,-0.646695662359248,-0.37600387473955277,-0.21260832113131733,31,1.0,0.276,0.983,0.271,2
NL132,-5.862193128478286,-8.114263015580537,-6.671936746558197,-4.0149950504159895,3,1.0,0.357,0.99,0.353,2
NL133,-28.227777001491184,-28.227777001491184,-28.227777001491184,-28.227777001491184,1,1.0,1.0,1.0,1.0,5
NL211,-0.019310460151931774,-0.026891665937865357,-0.015254791341713387,-0.007593881958285412,88,0.205,0.472,0.992,0.096,1
NL212,-21.789497333174733,-21.789497333174733,-21.789497333174733,-21.789497333174733,1,1.0,0.329,0.978,0.322,2
NL213,-2.118431990942476,-3.1302739388757153,-1.6773704087964845,-1.122309274322371,8,1.0,0.182,0.955,0.174,1
NL221,-0.005727845307954198,-0.005727845307954198,-0.005727845307954198,-0.005727845307954198,1,0.05,0.494,0.88,0.022,1
NL224,-0.017719271083764837,-0.02452245342838389,-0.012202347355035476,-0.004876636034652571,56,0.143,0.283,0.952,0.039,1
NL225,0.0,0.0,0.0,0.0,0,0.05,0.643,0.88,0.028,1
NL226,0.0,0.0,0.0,0.0,0,0.05,0.444,0.932,0.021,1
NL230,-0.02615768567360975,-0.04259940573319475,-0.019061329481307596,-0.005217788114847149,85,0.294,0.358,0.969,0.102,1
NL310,-0.009046539233069471,-0.011064584147275893,-0.008287866102907396,-0.00664915775378201,3,0.05,0.633,0.694,0.022,1
NL321,-0.01731374342273005,-0.022296057003967792,-0.01494509428242634,-0.00837695336670984,6,0.167,0.176,0.646,0.019,1
NL323,-0.017092783708531,-0.025570015041457388,-0.011073249625190231,-0.004471924961232972,38,0.132,0.034,0.605,0.003,1
NL324,-0.2827131028985196,-0.38933516751490005,-0.26915865976050324,-0.11099760212674224,39,0.872,0.144,0.44,0.055,1
NL325,-0.7169244816136304,-1.1058720643255509,-0.31938114063892814,-0.05648748938430303,19,0.737,1.0,0.01,0.007,1
NL327,-23.399489524189413,-23.399489524189413,-23.399489524189413,-23.399489524189413,1,1.0,0.186,0.126,0.023,1
NL328,-25.397789617757695,-25.397789617757695,-25.397789617757695,-25.397789617757695,1,1.0,0.225,0.431,0.097,1
NL329,-0.08467914326281406,-0.13530499584240868,-0.06576881698037557,-0.017359424052924448,79,0.646,0.103,0.697,0.046,1
NL332,-19.58507618877888,-19.58507618877888,-19.58507618877888,-19.58507618877888,1,1.0,0.276,0.888,0.245,2
NL333,-20.009126721985805,-20.009126721985805,-20.009126721985805,-20.009126721985805,1,1.0,0.101,0.849,0.086,1
NL337,-0.30192189991384016,-0.3524358751620918,-0.2610719838878487,-0.11204420309216898,40,0.95,0.657,0.966,0.603,4
NL33A,-1.2629302572206784,-1.6770513868723538,-0.7880266190340636,-0.3529888496176087,13,1.0,0.417,0.995,0.415,3
NL33B,-0.12739233199350344,-0.20158981847262003,-0.09165703791646482,-0.026330431620194564,74,0.676,0.462,0.989,0.309,2
NL33C,-0.015956608423475818,-0.01977502051913635,-0.010228133072320518,-0.005712442026307235,18,0.111,0.387,0.968,0.042,1
NL341,-0.018583251323755025,-0.028006525352041692,-0.014774261082505081,-0.005008729926578742,47,0.17,0.614,1.0,0.104,1
NL342,-0.01525869416934098,-0.020011042551228295,-0.013317486179768153,-0.0068664601363728275,24,0.083,0.336,0.967,0.027,1
NL411,-0.005464708832041281,-0.006947001362041126,-0.006251593624136613,-0.0009168270219386851,5,0.05,0.527,0.993,0.026,1
NL412,-0.006980125319263617,-0.012622154987372,-0.00412420107295316,-0.002231010245949036,6,0.05,0.591,0.955,0.028,1
NL413,-19.464623099771767,-19.464623099771767,-19.464623099771767,-19.464623099771767,1,1.0,1.0,0.941,0.941,5
NL414,-0.03254974205871597,-0.043988955257132714,-0.024264449441725875,-0.007904125697049257,89,0.348,1.0,0.921,0.321,2
NL421,-0.06213349600296798,-0.1033889759398058,-0.04854271687653383,-0.020000768006304022,88,0.58,1.0,0.964,0.559,3
NL422,-0.3837433771887255,-0.6154891580063517,-0.29355931007922365,-0.1970262439808143,30,0.9,0.549,0.974,0.481,3
NL423,-0.5335570556900981,-0.719802597342201,-0.368710907063808,-0.31475067993153305,27,1.0,0.569,0.508,0.289,2
