NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
RO111,-0.07161733304422199,-0.1296708895954286,-0.07088762437458458,-0.011035626448317236,73,0.575,0.415,0.604,0.144,1
RO112,-0.03127188943363153,-0.043783352758815106,-0.02135853189448421,-0.01075944784050911,110,0.4,1.0,0.41,0.164,1
RO113,-0.03328740796844266,-0.04923510829023664,-0.02700523846578412,-0.009774722669022812,75,0.427,1.0,0.243,0.104,1
RO114,-0.020265850458250606,-0.026999450294884153,-0.013145323657622972,-0.005603756951438256,62,0.226,1.0,0.599,0.135,1
RO115,-0.08623710614118732,-0.16673176071675153,-0.04889852472426169,-0.012376907219961195,84,0.583,0.44,0.636,0.163,1
RO116,-0.170061411203759,-0.28476621293589544,-0.21913347396386906,-0.02780359026461976,64,0.734,1.0,1.0,0.734,4
RO121,-0.02655001787349041,-0.03777340370674774,-0.019191607091002892,-0.009083782535210019,62,0.323,0.473,0.609,0.093,1
RO122,-0.009678970517644585,-0.012495501863310658,-0.004862235306221196,-0.0015924620202198403,20,0.05,1.0,0.127,0.006,1
RO123,-0.32191983860006806,-0.43937826455899326,-0.25528084766897174,-0.0721658069819428,38,0.895,1.0,0.855,0.765,4
RO124,-0.09706802524274127,-0.16247958363403842,-0.0686601255455025,-0.021963206996917027,83,0.627,1.0,0.186,0.117,1
RO125,-0.017179165545521763,-0.030089972831183157,-0.009394578982929317,-0.003617924638339274,34,0.235,0.812,0.561,0.107,1
RO126,-0.0169999374417939,-0.025299895300137883,-0.014655856221165494,-0.004400158616739569,35,0.229,0.433,0.267,0.026,1
RO211,-0.04743406431977336,-0.06591306720696172,-0.03811908018492123,-0.017456921311546855,111,0.595,0.612,0.187,0.068,1
RO212,-0.08098148811923289,-0.09933017197969604,-0.05693915984207028,-0.03342420897454135,97,0.753,0.716,0.633,0.341,2
RO213,-0.06814617853482532,-0.10056302069662348,-0.050448306657495556,-0.023428504980628373,92,0.696,1.0,0.939,0.654,4
RO214,-0.10625051282121475,-0.15410491516116598,-0.06903532976492051,-0.031727505305598806,83,0.771,1.0,0.32,0.247,2
RO215,-0.03855545190355404,-0.052688767918109364,-0.03759618934975659,-0.023032805779744998,66,0.697,1.0,0.425,0.296,2
RO216,-0.8292927166372612,-0.9997535794470589,-0.572173736541528,-0.15601527127277867,20,0.9,0.58,0.48,0.251,2
RO221,-0.43078843269242784,-0.41693214071792717,-0.3541434831200243,-0.08145205703038678,38,0.868,0.878,0.171,0.13,1
RO222,-0.08855431287633067,-0.12860208117893318,-0.06275811691791093,-0.032975800438014194,95,0.779,1.0,0.381,0.297,2
RO223,-0.02782106421585442,-0.02782106421585442,-0.02782106421585442,-0.02782106421585442,1,0.05,0.52,0.329,0.009,1
RO224,-0.03742388828840735,-0.051201254197222955,-0.02515226485236164,-0.014057468520463955,98,0.449,0.803,0.439,0.158,1
RO225,-0.6781892530548982,-0.7924748824179032,-0.44573325086524795,-0.1251449752068665,27,0.926,1.0,0.974,0.902,5
RO226,-0.09757080437965335,-0.15789789398932547,-0.06294574722706842,-0.024842990720920652,90,0.711,1.0,0.437,0.311,2
RO311,-0.6426742114270322,-0.6914840399906108,-0.4180084214502332,-0.1737914555742377,23,0.957,0.446,0.3,0.128,1
RO312,-0.12396184707009592,-0.19595415545124184,-0.08017214098024444,-0.0353450545775095,80,0.812,0.464,0.049,0.018,1
RO313,-0.10889291828426145,-0.1669240985598739,-0.08142706528878209,-0.03621592440974852,82,0.793,0.38,0.51,0.154,1
RO314,-26.08172434164538,-26.08172434164538,-26.08172434164538,-26.08172434164538,1,1.0,0.197,0.43,0.085,1
RO315,-0.6108617581819162,-0.8046668445266492,-0.3855657297213294,-0.17593024927150178,28,0.929,0.236,0.239,0.052,1
RO316,-1.350325971036353,-1.7759770156963977,-0.8297091976569957,-0.45954767334536456,14,1.0,1.0,0.268,0.268,2
RO317,-1.761279595387771,-2.0538549321925936,-1.3791780081964378,-0.5079605371673113,11,1.0,0.884,0.213,0.188,1
RO321,-36.7011785840414,-36.7011785840414,-36.7011785840414,-36.7011785840414,1,1.0,1.0,0.548,0.548,3
RO322,-6.7572210578909475,-9.24713378985712,-6.622111645789209,-4.132198913823037,4,1.0,0.958,0.274,0.262,2
RO411,-0.721693464014267,-0.8757155878317412,-0.4620622549043139,-0.38166468005527526,25,1.0,0.048,0.24,0.012,1
RO412,-0.24711170055584486,-0.3374808298283264,-0.25652599224562767,-0.04557309426532351,54,0.778,0.149,0.544,0.063,1
RO413,-0.06624135017115317,-0.12193814589505257,-0.04162550540236594,-0.016486169265805404,92,0.598,1.0,0.01,0.006,1
RO414,-0.147452521635613,-0.2377283147110909,-0.11475805373017178,-0.03235774038606541,76,0.776,1.0,0.37,0.287,2
RO415,-0.1303024419952194,-0.2252157320878117,-0.07328008511749565,-0.03018012946790714,76,0.75,0.464,0.596,0.207,2
RO421,-0.06416286711518814,-0.12506962671199612,-0.023533711859793485,-0.00969589830060908,94,0.468,0.403,0.262,0.049,1
RO422,-0.02058320373423793,-0.028783697432437007,-0.017724121511950637,-0.011030994751845689,25,0.24,0.741,0.411,0.073,1
RO423,-0.09275912701650742,-0.17601155571093563,-0.06993749819752393,-0.008187759051070987,76,0.539,0.536,0.522,0.151,1
RO424,-0.06940855038157756,-0.13698566648767552,-0.025976204228767952,-0.009117991573222626,82,0.463,0.683,0.314,0.099,1
