NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
ES111,-0.24429403362771343,-0.295974627355335,-0.22233482645623937,-0.1012169421973228,44,0.909,0.332,0.937,0.283,2
ES112,-0.17399606113600494,-0.23715271672958793,-0.11358008539275666,-0.061871137336942175,60,0.817,1.0,1.0,0.817,5
ES113,-0.18598656498630992,-0.26284135337972425,-0.13884279173907377,-0.06616497217250562,57,0.86,1.0,0.953,0.82,5
ES114,-0.17086701646942504,-0.2502140082857561,-0.14728628286928197,-0.07990938718872134,63,0.889,0.652,0.996,0.577,3
ES120,-0.157242846736047,-0.22306784914641917,-0.16687749783561612,-0.06613637182927867,57,0.825,0.763,0.307,0.193,1
ES130,-0.16400892640077006,-0.24873778924380857,-0.15312751915625397,-0.05068367463125349,59,0.78,0.713,0.95,0.528,3
ES211,-0.11528185366181967,-0.13806772934105851,-0.06957130831766412,-0.04208722747048613,89,0.843,0.645,0.771,0.419,3
ES212,-0.14942959251822485,-0.21625791068284717,-0.12077762280319085,-0.052561702709038975,72,0.889,0.423,0.872,0.328,2
ES213,-0.15644030688919647,-0.2255427510539692,-0.11969464688527981,-0.05001155616630113,69,0.899,1.0,0.994,0.894,5
ES220,-0.16932504107992055,-0.27114108935230374,-0.11055334623812432,-0.04657148487796028,60,0.833,0.481,0.134,0.054,1
ES230,-0.28781233433676545,-0.36257699828757467,-0.16679615179888418,-0.09834597817872008,46,0.826,0.988,0.743,0.606,4
ES241,-0.19125234782120273,-0.2629797219651347,-0.10397652204036967,-0.04682707079659664,58,0.845,0.562,0.946,0.449,3
ES242,-0.25585082756331495,-0.31887916852937115,-0.17139116675700344,-0.05151133418744734,54,0.852,0.247,0.902,0.19,1
ES243,-0.22582864476974526,-0.2705936135289253,-0.1339844027321801,-0.06677994096181689,52,0.808,1.0,0.95,0.768,4
ES300,-0.21275372294402722,-0.2576974503199595,-0.14041983874466168,-0.06768716048482111,61,0.869,0.489,0.729,0.31,2
ES411,-0.2775119296128394,-0.3526584430828079,-0.21910840966563688,-0.09792253502005152,51,0.882,0.802,0.908,0.642,4
ES412,-0.17347792661973138,-0.208535017919841,-0.11754045105463326,-0.0749433400787183,66,0.879,0.702,0.407,0.251,2
ES413,-0.2456738823482365,-0.35728919388648295,-0.15830620881100715,-0.07865636329002362,45,0.911,0.174,0.874,0.139,1
ES414,-0.33425139923493263,-0.4063723548352953,-0.2597758616705458,-0.09696679854133555,38,0.895,0.812,0.737,0.536,3
ES415,-0.4833540929593989,-0.6828783591125522,-0.35932452133408443,-0.11565867614960876,30,0.933,0.375,0.986,0.345,2
ES416,-0.18913476853481473,-0.2509543282260696,-0.1250492572242718,-0.047685213432386894,63,0.889,0.162,0.702,0.101,1
ES417,-0.25979886482689185,-0.3232934815921965,-0.19319142780884013,-0.08803046246598713,49,0.857,0.629,0.01,0.005,1
ES418,-0.2528719522899135,-0.34347044581406155,-0.16770885247429257,-0.07520770960863975,51,0.824,0.274,0.977,0.221,2
ES419,-0.2994715096201534,-0.36014023945190543,-0.23913302463259023,-0.11629255722430196,42,0.929,0.758,0.313,0.22,2
ES421,-0.021258984571662233,-0.028904562281123713,-0.021258984571662233,-0.013613406862200753,2,0.5,0.282,0.469,0.066,1
ES422,-0.05393006741839324,-0.0814404330859088,-0.04547330754115507,-0.020208447973166718,59,0.576,0.742,0.715,0.306,2
ES423,-0.0282609515750447,-0.04841785228893554,-0.028976543928473215,-0.006922557787549369,22,0.455,0.267,0.614,0.075,1
ES424,-0.03427258720425075,-0.04783645554604243,-0.028847328138510084,-0.009924660508427018,80,0.438,1.0,1.0,0.438,3
ES425,-0.09961947246987914,-0.19816984873684865,-0.026837480040396707,-0.008569789162118088,99,0.495,0.609,0.748,0.225,2
