NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
BE100,-0.07372747441674063,-0.13672477660653237,-0.042970971020005466,-0.015221225672961322,94,0.574,0.505,0.916,0.266,2
BE211,-0.07332242734480282,-0.13541708617973575,-0.03579179516188638,-0.009089359026084771,96,0.552,0.513,0.977,0.277,2
BE212,-0.08015215722811161,-0.14420163653248627,-0.04175045131453589,-0.013836829401758212,86,0.547,0.236,0.966,0.125,1
BE213,-0.08339500690365696,-0.15640658429973958,-0.03720071287548647,-0.011605318273575908,88,0.545,0.143,0.859,0.067,1
BE223,-24.337069166243943,-24.337069166243943,-24.337069166243943,-24.337069166243943,1,1.0,1.0,0.954,0.954,5
BE224,-0.05614893609043899,-0.08482164056576258,-0.04406859412433525,-0.01796561164047871,66,0.606,0.395,0.992,0.237,2
BE225,-0.01649153224733602,-0.022946263205158603,-0.014515615974731243,-0.004380016198258247,30,0.167,1.0,1.0,0.167,1
BE231,-0.07545402885598934,-0.13360513135110122,-0.04609593859599255,-0.014195013416115553,89,0.607,1.0,0.98,0.595,3
BE232,-0.07734527264896789,-0.14071005368173622,-0.040391434457984945,-0.009547655791127095,86,0.547,0.949,0.973,0.505,3
BE233,-0.06645518001128446,-0.12151849661074789,-0.03477298276957787,-0.01337443537060947,89,0.528,0.896,0.982,0.465,3
BE234,-0.07799675226086829,-0.1472672647575501,-0.042439540863686134,-0.013241588707582365,84,0.583,0.604,0.957,0.337,2
BE235,-0.07147493922249684,-0.13172367486078618,-0.05142996510214649,-0.011764829158925395,87,0.586,0.637,0.994,0.371,2
BE236,-0.08533780384310827,-0.15336454133804145,-0.061675217470928294,-0.011594725386440238,79,0.57,1.0,0.993,0.566,3
BE241,-0.07446381604885405,-0.13418514315442506,-0.04362509099313298,-0.009511043400081935,88,0.557,1.0,0.998,0.556,3
BE242,-0.08237251540730002,-0.1541480719003412,-0.0417589639035093,-0.011052155971705734,87,0.552,1.0,0.966,0.533,3
BE251,-0.06133700511396802,-0.10730797448068755,-0.031440536600576344,-0.008817547406603742,95,0.516,1.0,0.995,0.513,3
BE252,-0.06015483609228715,-0.11234628320074672,-0.030268425793968434,-0.010707240595273268,94,0.511,1.0,0.992,0.507,3
BE253,-0.056617278801402784,-0.0924923660513937,-0.03624991603796,-0.01455887759950677,99,0.556,1.0,0.985,0.548,3
BE254,-0.06257728889507844,-0.11438575682701384,-0.036306114325606376,-0.014005389224775793,92,0.543,0.06,0.01,0.0,0
BE255,-0.07731750116974431,-0.13083502457972668,-0.049115301916333426,-0.0227370299892155,94,0.691,1.0,0.916,0.633,4
BE256,-0.06325702769051747,-0.11396215207648777,-0.03979708581954401,-0.009527235569510746,90,0.533,1.0,0.936,0.499,3
