NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
AT111,-0.0758502294426415,-0.10093502717661963,-0.06270831086793141,-0.033639658520403244,119,0.84,0.461,0.4,0.155,1
AT112,-0.08312561842697201,-0.12013640488934024,-0.0674078806817899,-0.032903690742618834,114,0.833,0.219,0.135,0.025,1
AT113,-0.07547243789837632,-0.1117320833762577,-0.05916146111366055,-0.024478586212386574,113,0.735,1.0,0.637,0.468,3
AT121,-0.07766433421047574,-0.10367270643255622,-0.06259173907050637,-0.034861624059204926,115,0.843,0.624,0.631,0.332,2
AT122,-0.07215993400028983,-0.09094643759863069,-0.05680600734931339,-0.03165814481441951,111,0.811,0.125,0.092,0.009,1
AT123,-0.07951002107943117,-0.10598522653569492,-0.06353774833789011,-0.030885695661416163,111,0.802,0.268,0.115,0.025,1
AT124,-0.08172141295383147,-0.10924138556292877,-0.061866364525229214,-0.03593101337596973,110,0.818,0.49,0.381,0.153,1
AT125,-0.09261113651377816,-0.12964170368910252,-0.06593076678139832,-0.0370493244984913,109,0.844,0.247,0.342,0.071,1
AT126,-0.09635546483895147,-0.1303332419813063,-0.07557819875364061,-0.04165567321620983,109,0.862,0.525,0.264,0.119,1
AT127,-0.08082617336125368,-0.10433154371868734,-0.06836012166249723,-0.032889199267610546,113,0.823,0.23,0.274,0.052,1
AT130,-0.09747493962763887,-0.1361739502999143,-0.07754927163667524,-0.04323050556983719,110,0.873,0.106,0.295,0.027,1
AT211,-0.07428548958564651,-0.11789960611315724,-0.05087330817428774,-0.022282047626731256,122,0.713,0.201,0.284,0.041,1
AT212,-0.06172173870937545,-0.09009205306498902,-0.0466841147990695,-0.018623322900821797,119,0.647,0.231,0.579,0.087,1
AT213,-0.06199541702155923,-0.09011818234196231,-0.04105426540656716,-0.01921506253066299,121,0.686,0.695,0.651,0.31,2
AT221,-0.0643926717569648,-0.09228729644599375,-0.04374783057791142,-0.022078495427811644,114,0.702,0.3,0.568,0.12,1
AT222,-0.06081030555958601,-0.08139916680414452,-0.04987883262885946,-0.029619135635379913,117,0.812,0.709,0.297,0.171,1
AT223,-0.06330573673117529,-0.08501760746429911,-0.05526417455644038,-0.026671126922920448,117,0.761,0.757,0.566,0.326,2
AT224,-0.06463438645941064,-0.08817541967991466,-0.048713031195844525,-0.023159085758239654,116,0.707,0.19,0.663,0.089,1
AT225,-0.06106916237875672,-0.08499131822521316,-0.049347696428971285,-0.023624503571435848,117,0.744,0.607,0.661,0.299,2
AT226,-0.048981748671976806,-0.069106031335019,-0.036855546671753434,-0.016198423779007088,126,0.619,0.93,0.372,0.214,2
AT311,-0.0658671041901741,-0.08311696435585372,-0.048347264935132944,-0.034263375646997545,122,0.844,0.176,0.263,0.039,1
AT312,-0.07481421138384042,-0.09988801580390202,-0.057951016004580636,-0.03419062075974351,111,0.847,0.438,0.227,0.084,1
AT313,-0.09023355809509843,-0.12120943460232321,-0.07244392044397555,-0.038846949937645474,116,0.871,0.629,0.251,0.138,1
AT314,-0.08066488564838081,-0.11008567018443291,-0.058394360204106245,-0.036746079120455064,106,0.849,0.68,1.0,0.577,3
AT315,-0.06473892157172305,-0.09173197289682206,-0.048534278484415216,-0.030884223489471792,113,0.796,0.735,0.833,0.487,3
AT321,-0.050942336149401926,-0.07599101765418256,-0.03580346253404987,-0.01586887454049663,131,0.595,0.76,0.872,0.394,2
AT322,-0.049563936606564225,-0.06988239197216546,-0.03872042913666622,-0.016320099892981804,133,0.647,0.69,0.631,0.282,2
AT323,-0.06891837381266201,-0.09261610952021916,-0.05588129668870935,-0.03250145248539524,112,0.821,0.457,0.657,0.247,2
AT331,-0.07555560729977417,-0.10188236533658226,-0.054302698661832335,-0.03068846690620953,117,0.812,0.657,0.582,0.31,2
AT332,-0.0706786221981477,-0.09361144695600584,-0.05483671809145486,-0.02933938276361827,115,0.8,0.087,0.566,0.039,1
AT333,-0.05557854784030059,-0.08379036819490662,-0.04049977763149081,-0.01669249633457117,129,0.674,1.0,0.01,0.007,1
AT334,-0.07622057788565761,-0.09159171096386501,-0.05365797993809815,-0.031230552867415457,113,0.832,0.117,0.558,0.054,1
AT335,-0.054214166432949205,-0.07297918634543518,-0.04152910287011459,-0.023917255049194223,124,0.718,0.788,0.261,0.148,1
AT341,-0.07897507962968858,-0.09961135866086857,-0.05996223934611669,-0.030680206727247007,113,0.814,1.0,0.656,0.534,3
AT342,-0.08084885274156263,-0.11127536801692936,-0.06586398695606924,-0.035025266833955855,109,0.881,0.205,0.647,0.117,1
