NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
MK001,-0.08365303343620856,-0.10463416518254776,-0.061295317419758515,-0.028637063826455394,97,0.856,1.0,1.0,0.856,5
MK002,-0.07174509568202996,-0.10398472981768707,-0.05321060268653754,-0.0283357159666064,101,0.832,0.359,0.81,0.242,2
MK003,-0.048346889550424425,-0.07073913582274244,-0.033998136283855104,-0.01606302247325844,111,0.694,1.0,0.01,0.007,1
MK004,-0.08044767682429474,-0.10397097110094956,-0.06825205069762277,-0.02791226750102672,101,0.832,0.949,0.55,0.434,3
MK005,-0.05574343695072996,-0.07691533279482624,-0.044324652801532166,-0.0218977162235516,111,0.811,0.871,0.98,0.692,4
MK006,-0.05496218819818182,-0.07748220203676082,-0.04217898057363576,-0.016708246644775174,112,0.723,1.0,0.902,0.652,4
MK007,-0.05954621710667351,-0.08110448370231887,-0.04563750761765223,-0.023347937770669458,106,0.821,0.811,0.676,0.45,3
MK008,-0.06186288734938626,-0.08122051304696837,-0.05276617322691741,-0.027367102515925834,112,0.777,0.891,0.01,0.007,1
