NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw,exposure_raw,vulnerability_raw,risk_raw,risk_cat
FR101,-0.0460552572483992,-0.062305694910717434,-0.03641450059820639,-0.018876698882568738,117,0.701,0.984,0.994,0.686,4
FR102,-0.04191284903099915,-0.0560560933620651,-0.031141763869153176,-0.014469653663825653,113,0.646,1.0,0.995,0.643,4
FR103,-0.04433736259937979,-0.06614882784719525,-0.032644168809791256,-0.01835092751704821,121,0.678,1.0,1.0,0.678,4
FR104,-0.041142653334103066,-0.056542023788589774,-0.0358194806249897,-0.015054929583104905,121,0.62,0.984,0.77,0.47,3
FR105,-0.0460552572483992,-0.062305694910717434,-0.03641450059820639,-0.018876698882568738,117,0.701,0.859,1.0,0.602,4
FR106,-0.0460552572483992,-0.062305694910717434,-0.03641450059820639,-0.018876698882568738,117,0.701,1.0,0.955,0.669,4
FR107,-0.0460552572483992,-0.062305694910717434,-0.03641450059820639,-0.018876698882568738,117,0.701,1.0,0.75,0.526,3
FR108,-0.04629121442114425,-0.06136699956501618,-0.04045313697071077,-0.02406116741555355,119,0.773,0.541,0.483,0.202,2
FRB01,-0.044724655087320486,-0.05615117483388381,-0.03163505327009542,-0.01617425418699885,113,0.655,0.9,0.761,0.449,3
FRB02,-0.05610591365850315,-0.06945806820347131,-0.04121981603734806,-0.021317824840146358,106,0.745,0.737,0.733,0.402,3
FRB03,-0.061560407917404525,-0.07780655301587888,-0.05045438682809164,-0.0249760747161222,97,0.804,0.338,0.925,0.251,2
FRB04,-0.06188891003988241,-0.07376784011903928,-0.04447952341121769,-0.027744773501999435,102,0.824,0.603,0.642,0.319,2
FRB05,-0.055318335363873976,-0.06368377541630296,-0.04437381850460704,-0.02547925278872633,105,0.829,0.324,0.935,0.251,2
FRB06,-0.045290401986837925,-0.05814844743414384,-0.03403284126270546,-0.01980074919999362,115,0.704,0.3,0.726,0.153,1
FRC11,-0.04291526577368319,-0.05686750438364492,-0.029101172316693274,-0.015260533693378065,110,0.636,1.0,0.606,0.385,2
FRC12,-0.045051504096301306,-0.059444228323402334,-0.03289697384346016,-0.015403427366633611,108,0.657,0.736,0.434,0.21,2
FRC13,-0.03885358655050823,-0.048912292256712675,-0.024412689617903674,-0.012867951664330426,111,0.55,0.713,0.805,0.316,2
FRC14,-0.04716843885983223,-0.06559496537375029,-0.0344818635233526,-0.015682997705503344,108,0.63,1.0,0.52,0.328,2
FRC21,-0.03669238590572642,-0.05408976187466506,-0.02613684797686796,-0.013280008490935597,109,0.569,1.0,0.885,0.504,3
FRC22,-0.046824418693782975,-0.06644386977304184,-0.03202243738225783,-0.01606539252248106,101,0.634,0.653,0.932,0.386,2
FRC23,-0.04528907885863462,-0.06544575103390302,-0.030213183888080954,-0.013912292453421892,105,0.59,1.0,0.522,0.308,2
FRC24,-0.046074786050295184,-0.06521388058927757,-0.03791676913702289,-0.017222654067002578,110,0.664,0.382,0.01,0.003,1
FRD11,-0.05356488879008299,-0.07789305616228014,-0.04219928103994089,-0.020427075662339114,108,0.741,0.514,0.972,0.37,2
FRD12,-0.06639318099205474,-0.10918480793788632,-0.04445164983253763,-0.020822503406005426,89,0.742,1.0,0.697,0.517,3
FRD13,-0.014559652128315701,-0.0179653875822441,-0.012769623135059147,-0.004267373613285718,70,0.229,0.258,0.886,0.052,1
