"NUTS_ID","cropland","waterstress","population"
"AL011",0.418631889420434,0.846618802116618,158.638558058249
"AL012",0.951243719979603,1.25483663904269,415.881163470483
"AL013",0.199877100759572,0.202059423506461,135.080856619873
"AL014",0.408678643982186,1.20456600202261,183.677432224873
"AL015",0.348806238047651,0.547531642064254,94.4996901920016
"AL021",0.484410704314004,1.00379343576782,237.486540677353
"AL022",0.702036072455168,1.25483664088906,514.912269290237
"AL031",0.634906896604813,0.612173896973043,219.06380333465
"AL032",1,2.29375637858017,293.794175541745
"AL033",0.720597842300967,0.480146732505206,79.4591849669424
"AL034",0.436814355294867,0.593401143258076,100.249706462766
"AL035",0.936910379241745,0.979691908595214,97.8809375205642
"AT111",0.960008183313838,0.0159913835769427,139.236909107235
"AT112",0.947132855248788,0.0147082108427204,157.242108339415
"AT113",1,0.0181005425442114,98.2058852301625
"AT121",0.597201690436649,0.032370650154165,87.4814947604377
"AT122",0.19350343158698,0.0259363990682069,117.868729605216
"AT123",0.733468709390146,0.0323706563813628,153.46645306991
"AT124",0.886754184322436,0.155778854984286,60.5001256015444
"AT125",1,0.276992872811176,197.607448043137
"AT126",1,0.11590198389319,634.373586734778
"AT127",1,0.0334895617326148,656.012239734749
"AT130",0.278339490228105,0.0323706472316239,1644.60175391653
"AT211",0.235734492059725,0.0407027517245088,124.78157704408
"AT212",0.040756656988098,0.0735672928149751,52.1383957959812
"AT213",0.257002877151947,0.0489324467333751,94.360566253852
"AT221",0.369638655798611,0.0589588337974315,258.523477288197
"AT222",0.0179506183431995,0.0338044282642817,43.6200773682178
"AT223",0.0220524508993715,0.0549306573765786,111.974469791687
"AT224",0.684229550178208,0.0302632432030161,130.909818531736
"AT225",0.425852687854072,0.0630461728109582,153.76425019145
"AT226",0.054864042278417,0.065746464941066,55.160286547123
"AT311",1,0.0362798548584736,131.550428308159
"AT312",1,0.032370651605738,359.376392483829
"AT313",0.404198381292224,0.0521171423281919,158.427227080156
"AT314",0.352505031914927,0.0323706536556875,124.745475613752
"AT315",0.288014882232644,0.0330291895198269,120.346100846433
"AT321",0.0118535002887348,0.058081388485024,45.5141266045918
"AT322",0.0208853593826531,0.0421836780075606,51.1127421454304
"AT323",0.035521776573667,0.0372102102790941,215.758142948814
"AT331",0.0459530422733139,0.128000310998626,62.9897547928369
"AT332",0.0678589240954874,0.0692351804720485,121.423738813708
"AT333",0.00547168292143961,0.085786398641889,29.827841847265
"AT334",0.020367130589248,0.0662446141454009,44.5263378062982
"AT335",0.0241175134524348,0.0569089428775398,83.5748464476898
