"NUTS_ID","cropland","waterstress","population"
"AL011",0.280542887033409,1.11176187255939,156.150116361767
"AL012",0.900562702111837,1.64672212112226,415.539107209666
"AL013",0.180061698529097,0.238006482289859,134.277013597597
"AL014",0.366422358784619,1.5816206830849,180.500099137451
"AL015",0.329505812686554,0.713776375048845,92.1595136169686
"AL021",0.384083596496007,1.30089107847932,235.075347111919
"AL022",0.64584902018466,1.64672209294386,514.324042206722
"AL031",0.475905082810367,0.751318727157884,217.650478713181
"AL032",1,2.46250997822592,294.169344730687
"AL033",0.475406503016346,0.566676591367258,76.9602587904474
"AL034",0.403525528961987,0.739737770703914,97.5894590002664
"AL035",0.688020650170874,1.12367240559956,94.4363611732812
"AT111",0.921607855981284,0.0127644859941728,102.371561525842
"AT112",0.927987482431631,0.0118994940482943,115.662845777303
"AT113",0.99231177980779,0.0147033017172347,74.3147328066861
"AT121",0.589999257989172,0.0288489555093048,65.7757125946374
"AT122",0.187531103451579,0.0226349877486621,88.6788451987672
"AT123",0.719395382009071,0.0288489595456599,115.513069171164
"AT124",0.863190994149071,0.146477777440193,45.4470031397479
"AT125",1,0.259322665948156,148.392360464355
"AT126",1,0.111074030255085,478.6634879818
"AT127",0.991261988957278,0.0308916905266868,494.345997250915
"AT130",0.275980680988884,0.0288489619866259,1242.25951455699
"AT211",0.224723539139738,0.037900447286136,95.5024991557886
"AT212",0.0356315683848042,0.0709370985279458,39.1379335978614
"AT213",0.248068825802516,0.0452956899862231,71.9656914118767
"AT221",0.36715785945097,0.0519909834818217,195.489504327613
"AT222",0.0176514413708128,0.0300372204911491,32.7322443408349
"AT223",0.0207923108479788,0.0481904958688242,84.3293204473521
"AT224",0.684229550178208,0.0258568244980576,100.014990062491
"AT225",0.428066059412565,0.0556320462771333,116.890254707001
"AT226",0.0542069878798731,0.0583689140202775,41.4551507411384
"AT311",0.990186140006014,0.0284845640187409,97.6714390001248
"AT312",1,0.0288489560147044,271.077978098389
"AT313",0.392076218029477,0.0477389989833579,119.272888340534
"AT314",0.349817572967672,0.0288489559843586,93.9604234152176
"AT315",0.273896505652612,0.0288387026492139,90.3982193534096
"AT321",0.00790233352582318,0.0507969291769381,34.1655769393223
"AT322",0.0202043150549579,0.0334908139423461,38.1342329180954
"AT323",0.0338029809330057,0.0287682569373043,161.836462096534
"AT331",0.0435344611010342,0.0970484654073578,46.1880886834122
"AT332",0.0616024275476765,0.055334800902267,91.0014416318745
"AT333",0.00547168292143961,0.0835651537217686,22.1665336533321
"AT334",0.0197591565418078,0.0526004925730367,33.121521268169
"AT335",0.0221077206647319,0.04473263833439,61.4445195394728
"AT341",0.0565254163301169,0.0875001910752756,134.892472229718
"AT342",0.142699402622368,0.0737024161963758,246.36099182081
"BE100",0.0661510098852266,1.81055748438169,2029.85469458919
"BE211",0.499556982916582,1.21577505020629,811.884171610887
"BE212",0.795603587215873,1.81055764255262,970.888261216248
"BE213",0.806383142195155,1.56467537972145,493.802116989059
"BE223",0.757583913276245,1.22307211306945,1184.34009983772
"BE224",0.651951034353307,1.72601422173662,650.894913850694
"BE225",0.891243744980995,1.15379867816706,464.905070347985
"BE231",1,1.81055752204143,777.980378238563
"BE232",1,1.82998847734995,1220.04655679751
"BE233",1,2.04759144633449,643.774199755238
"BE234",1,1.90964414152481,475.137270801342
"BE235",1,1.81055758546837,679.316229812701
"BE236",1,1.95975344346368,1117.84654884471
"BE241",1,1.81055752204143,1486.96502596896
"BE242",1,1.81055755461202,494.954723674259
"BE251",1,2.02269813225667,269.176595450164
"BE252",1,1.34081867351413,448.834342901351
"BE253",1,1.61577998595663,909.133056091958
"BE254",1,1.81055756508114,1501.05150291881
"BE255",1,1.77121263375292,252.152668612289
