"NUTS_ID","cropland","waterstress","population"
"AL011",0.423393579157917,0.779748539765873,134.38964066988
"AL012",0.90706026850514,1.17009084868398,375.260571308209
"AL013",0.263631003588056,0.16973361509262,119.742591061699
"AL014",0.428599464146753,1.12186399400848,154.608522467706
"AL015",0.368106663408748,0.495787924538702,77.9289638492987
"AL021",0.452076365348566,0.928003672275423,205.714596344726
"AL022",0.679077922065068,1.1700908398232,464.110149370028
"AL031",0.511116557145469,0.538178876789009,192.005332687367
"AL032",1,2.31606695991339,265.732080162919
"AL033",0.385201166546578,0.453398562974452,65.4272485755778
"AL034",0.357245941133349,0.527721427704519,82.6334896121402
"AL035",0.666394002136734,0.978257890564767,83.24270941185
"AT111",0.580271613025253,0.0191894283788101,165.98888159118
"AT112",0.858163181569057,0.0175703853465705,193.206691176445
"AT113",0.727107469551573,0.022207295427202,112.651433866399
"AT121",0.362222331837706,0.0383698325547992,101.563600651339
"AT122",0.177378145621398,0.0313967299611323,142.856129328613
"AT123",0.476837445382307,0.0383698359996733,187.869076969211
"AT124",0.481640254185858,0.150611557787852,70.2834567756982
"AT125",1,0.275039323250053,252.668195571879
"AT126",1,0.114747321842083,876.368359858883
"AT127",0.884479701528953,0.0375074594629458,901.645457923091
"AT130",0.259469016314335,0.0383698217856194,2303.09652380006
"AT211",0.233732500619727,0.0575654480383052,154.236611211278
"AT212",0.0300183761050063,0.0873465274656478,56.0502645782241
"AT213",0.234369947066723,0.0723325093475568,114.509839370237
"AT221",0.405196736781475,0.0810566766777549,338.131198418873
"AT222",0.013163786785013,0.040551880268573,43.2998411417593
"AT223",0.0204772758351307,0.0735544399297615,136.75395236587
"AT224",0.619007844039664,0.0396483592210413,160.531804642121
"AT225",0.442674311698619,0.0879604881840803,191.105267074742
"AT226",0.0558496238762329,0.0910857307202545,60.3953623342842
"AT311",0.842402453398102,0.0427525429789805,153.081948841171
"AT312",0.839789262860558,0.0383698373795434,476.984608632555
"AT313",0.233730460409843,0.0539283649795076,198.67172001187
"AT314",0.268745894725484,0.0383698380136354,153.636625102301
"AT315",0.263408568764589,0.0391131209700867,139.650636160658
"AT321",0.00987791690727898,0.0781916183390028,45.5002666524313
"AT322",0.0190692411754659,0.0490287673648917,53.8507886401763
"AT323",0.0320841852923444,0.0438052293433689,265.937146293554
"AT331",0.0274105866191697,0.146374045707942,63.2106518732384
"AT332",0.0534208551390007,0.0782063433430437,132.858599189315
"AT333",0.00348198004091612,0.0905922788561305,25.5223618682569
"AT334",0.00699170154556276,0.0746070367844148,42.6907501619422
"AT335",0.0208516001724176,0.0648578928725781,89.6994858486344
"AT341",0.04952703145115,0.124750681116441,186.676297750889
"AT342",0.136213066139533,0.102987261863954,352.321338668768
"BE100",0.105841615816363,2.54036563072908,3069.1222026101
"BE211",0.587955955202233,1.68389756510547,1223.59262002855
"BE212",1,2.54036567547823,1465.2727336819
"BE213",0.973398628762948,2.18997356944106,742.881941249371
"BE223",0.580653487670328,1.73278584711622,1735.12893800958
"BE224",0.903319478936712,2.42419171869004,970.499991353861
"BE225",0.894449657732726,1.6375145765438,695.215204233248
"BE231",1,2.54036555614717,1181.004476088
"BE232",1,2.57142340302289,1840.05810347546
"BE233",1,2.93930125639546,979.707262838166
"BE234",1,2.70171267670297,708.370109031966
"BE235",1,2.54036561895299,986.225903893585
"BE236",1,2.79566902689711,1679.99524632373
"BE241",1,2.54036555614717,2248.35279613675
"BE242",1,2.54036544326644,751.827988224001
"BE251",1,2.91168436012075,412.369362177411
"BE252",1,1.85858585858586,634.964076682892
"BE253",1,2.26632417881257,1251.42775946674
"BE254",1,2.5403655987654,2073.92511903565
"BE255",1,2.52492284800809,383.291278740402
"BE256",1,2.49319602166168,2337.00476034688
"BE257",1,2.61669016403544,1799.02637879564
"BE258",1,1.45439462951029,410.894409956103
"BE310",1,2.45173772167152,1376.60021779062
"BE323",1,2.50293759124682,753.259271211527
"BE328",1,2.53010556431702,1864.19824673168
"BE329",1,2.30828822344829,1558.239064331
"BE32A",1,2.54036567547823,936.870057207395
"BE32B",0.581307298268079,1.32348236522051,1058.95563163216
"BE32C",1,2.44284429550217,2488.64495083714
"BE32D",0.386954346439086,1.28626763672106,776.592793482628
"BE331",0.668324795787292,1.00255006556037,457.707416683832
"BE332",0.0308260181368256,1.00255016483752,1091.1711440475
"BE334",0.650057226207159,1.58092059007521,854.879275075307
"BE335",0.0419582889824803,1.00255031375326,794.563681395719
"BE336",0.0605679699654063,0.911417163060292,519.271808163985
"BE341",0.441369915261036,0.881695032463471,399.641186123595
"BE342",0.132418024646776,0.904191726777366,124.962653398404
"BE343",0.0672713051749548,1.00255026056906,54.7386126362414
"BE344",0.0858479472629522,0.983401735078105,103.975601657169
"BE345",0.0945399846925321,1.00255031375326,182.409051601167
"BE351",0.262802405628518,1.00255032894875,175.380856109168
"BE352",0.653530960599194,1.42338525408171,383.879543704554
"BE353",0.571790033713265,1.00255010108419,433.380075819828
"BG311",0.59205474234132,0.0738360535624458,64.9054943774716
"BG312",0.686848063565749,0.0392481584619393,51.1021814064011
"BG313",0.829074772947595,0.0143005910943171,48.3352354651839
"BG314",1,0.0211217384966656,60.1158360667969
"BG315",0.347641331433716,0.0840118030704772,51.811605510262
"BG321",0.712356998268595,0.0386855693711774,53.9476363218296
"BG322",0.181077710590653,0.0431843278825424,63.9331324279238
"BG323",0.897119573964351,0.0366292001333849,176.005511801158
"BG324",0.724195947277302,0.0355553051609301,70.337071397126
"BG325",0.714170066458931,0.0385690344476691,100.301968930415
"BG331",0.801349882116736,0.0151916613396782,138.922538612326
"BG332",1,0.028909850124573,53.371602071073
"BG333",0.81248318707954,0.0189351688063471,54.6737613515603
"BG334",0.678996791142162,0.0270485024324403,54.1806406677625
"BG341",0.617580924094973,0.0230350967075955,50.3362645946026
"BG342",0.670514312896287,0.148973046999092,56.4857287336782
"BG343",1,0.159318740046097,46.6832764155648
"BG344",0.761654545693863,0.349826409061631,62.0579987737976
"BG411",0.293899625557428,0.0561452577602225,553.174059085642
"BG412",0.242168598069033,0.268593915139283,163.108720300227
"BG413",0.305900306425534,0.684033462768053,37.3806397424289
"BG414",0.309217802602527,0.678580415596536,153.63463940164
"BG415",0.268680593243092,0.673807878253166,59.0906267015064
"BG421",0.708789839049616,0.839760447430143,131.279941811747
"BG422",0.836468527473698,0.351652336387,56.4335950582411
"BG423",0.414538727096238,0.87139357022715,64.2431111464599
"BG424",0.0564533838816928,0.762936612812906,41.768231778904
"BG425",0.481392296155633,0.570313519312268,53.1551875853587
"CH011",0.583237730470025,0.0876308267610897,377.921278930601
"CH012",0.0480624210231176,0.123836073685404,74.9280467286859
"CH013",0.401176564048422,0.112420378430478,1165.52013274717
"CH021",0.273760848070164,0.0595318431509004,255.101196687821
"CH022",0.542993721242125,0.0477338678565684,454.127091997505
"CH023",0.545862837933167,0.0761590637703641,722.140744221353
"CH024",0.226271795862675,0.0992552008354906,414.987025056316
"CH025",0.408423691797349,0.136137167887013,427.848529750669
"CH031",0,0.0953903288551715,5700.61545698852
"CH032",0.500688368049918,0.0921371052439121,860.750034266387
"CH033",0.784993101267685,0.0722233568105214,803.323682742329
"CH040",0.642000210030717,0.0814075185656888,909.419632977472
"CH051",0.0455357002402921,0.056116533154564,373.546516764553
"CH052",0.866586674046725,0.102987261863954,837.400006106424
"CH053",0.0255953450274065,0.102987261863954,752.502477260307
"CH054",0.0481985149033503,0.102987265014571,983.751915339883
"CH055",0.100268238002525,0.0887020715804573,491.976726754252
"CH056",0.0187326590890087,0.0882815766722553,49.0695798762965
"CH057",0.584308856157944,0.102987264250785,534.683752814009
"CH061",0.296757132397874,0.0431081006157465,668.92055021999
"CH062",0.0266077786853933,0.0578677749665627,40.7525942576847
"CH063",0.0550480677295371,0.0431080996664238,927.304501356986
"CH064",0.0327383913623155,0.0431081032487052,68.5087201037483
"CH065",0.0769577652868321,0.0431081058519568,494.989540573045
"CH066",0.232619007635288,0.0431081002115784,1867.37480608639
"CH070",0.0800911595046895,0.0933547418295534,263.180424490046
"CY000",0.403392768295257,3.28457862998119,110.605342315855
"CZ010",0.245685271817224,0.0840153529165071,998.479258955398
"CZ020",0.957502527959407,0.17302137030316,281.145315383719
"CZ031",0.581028494239506,0.233923063749579,82.4342909467872
"CZ032",0.570266004766561,0.130922004532065,103.054472772271
"CZ041",0.192963522690121,0.284975920091478,154.710359735292
"CZ042",0.722064196228064,0.283729988062028,253.036487000179
"CZ051",0.374549685713492,0.259540808803688,245.042146989412
"CZ052",0.852584757363731,0.224570947637045,210.978992567878
"CZ053",0.858872273059528,0.278598900550959,148.964652550114
"CZ063",0.794082308887633,0.332448430593448,103.88080152128
"CZ064",0.908798899701617,0.388673196914453,204.779711824299
"CZ071",0.580867643470638,0.348489306997945,187.715428330414
"CZ072",0.525345836113852,0.35973759069525,233.9906683402
"CZ080",0.207425409377682,0.345249770317426,368.565060157923
"DE111",0.251095361072643,0.66323621342756,2775.16172954398
"DE112",0.84177155086787,0.663236260991398,899.146114332404
"DE113",0.479069452119197,0.66323617151022,1806.72122838858
"DE114",0.404081478229551,0.630857526319807,537.717038794566
"DE115",0.374635554533105,0.663236209045165,1388.26239360248
"DE116",0.11797696052279,0.663236182965919,960.151341112957
"DE117",0.0206565806086139,0.663236209045165,848.217780561257
"DE118",0.219873588138802,0.635409296401349,557.550277773052
