"NUTS_ID","cropland","waterstress","population"
"AL01",0.41642666950136,0.247324372177323,0.00548872935518734
"AL02",0.541355004145666,0.351902102913304,0.012297193869408
"AL03",0.74869655357922,0.3011608397986,0.00461434975742881
"AT11",0.871645112457582,0.00438389179978686,0.0124493966175669
"AT12",0.681777363906988,0.02655192020256,0.0193670033450774
"AT13",0.228012749944475,0.00877001281781477,0.192706924278354
"AT21",0.153172365783805,0.0189166414622689,0.00635484682003531
"AT22",0.231787157305758,0.0131700990928852,0.0077334025028473
"AT31",0.409893687069585,0.00995207069805543,0.012334505122515
"AT32",0.0260592539699579,0.0111270742411693,0.00723252988437501
"AT33",0.0271135513339508,0.0194880546332743,0.0045893845445646
"AT34",0.0769095511288809,0.0261934142297867,0.0152935230484725
"BE10",0.179170559874611,0.555249726352225,0.290616478524823
"BE21",0.817960891059072,0.461633845767211,0.0768226558764311
"BE22",0.673675248116741,0.441538984579049,0.0726918246526077
"BE23",1,0.574256193292752,0.0724553328996886
"BE24",1,0.555249797232574,0.118208208888582
"BE25",1,0.53180947288873,0.0614300515180531
"BE31",1,0.528080416471854,0.127161173398519
"BE32",1,0.488371600383991,0.0799227944877728
"BE33",0.118142490719745,0.239499602682069,0.0454952703966054
"BE34",0.107971121426379,0.208298273078617,0.00931880845313101
"BE35",0.422738112120003,0.251125955420019,0.0248260379725538
"BG31",0.935271510148274,0.0127760154216342,0.00242165013969115
"BG32",0.989250757992407,0.0117307430658382,0.00377726227693096
"BG33",0.998431385483727,0.00802758292609463,0.00350552013896181
"BG34",0.682056058276377,0.0501643983567639,0.00266123927317095
"BG41",0.29648071410486,0.130786809235658,0.00527244443198179
"BG42",0.524779742627943,0.173258147637782,0.00371052091685515
"CH01",0.271186773056335,0.0306264407570903,0.017700678727492
"CH02",0.319983026657494,0.0194111616611706,0.0240146876143649
"CH03",0.560014161071618,0.0175458056830059,0.0717353666578395
"CH04",0.553504445266639,0.0178146265861882,0.0785049712997138
"CH05",0.0976002911254634,0.0201989051540805,0.0145197644958263
"CH06",0.133110536975383,0.0113154103197634,0.036519435250912
"CH07",0.0759535521791098,0.0234751563031874,0.0252010361572982
"CY00",0.405519485884566,0.926807663518614,0.00749586640024422
"CZ01",0.177593715788568,0.0173587724968041,0.090863302599976
"CZ02",0.690516821289363,0.0378948779686909,0.0229092458596461
"CZ03",0.540526312204872,0.0428084609152251,0.00730804369136688
"CZ04",0.285381399029161,0.0585192882903033,0.0178522157076119
"CZ05",0.552411079375272,0.0560155170000241,0.0145658487754433
"CZ06",0.669164177299258,0.0948486768361031,0.0121570936355967
"CZ07",0.597866941730049,0.0930373244160296,0.0152507086919332
"CZ08",0.224889691859716,0.0876924713159092,0.0294984060879493
"DE11",0.490298785746813,0.130376961976185,0.0310449536380449
"DE12",0.244465369793499,0.0811094886026725,0.0348513500250183
"DE13",0.25399066888621,0.0373920898671017,0.024449628820309
"DE14",0.417719977517567,0.0823678362353698,0.018470750639229
"DE21",0.287248066028812,0.0224077795020562,0.0202701234408934
"DE22",0.616459441207932,0.0134140860943585,0.00947168890279188
"DE23",0.384145807988729,0.0591163072375443,0.0117036214694368
"DE24",0.450167733505565,0.133533245727115,0.0138640157480966
"DE25",0.684299586892808,0.13629246534842,0.0203018308337043
"DE26",0.448849643459082,0.144750653667206,0.0138308961304805
"DE27",0.257011153792539,0.0496588813473424,0.0158684201673034
"DE30",0.025868816514346,0.188644185217054,0.121818017046502
"DE40",0.41067643731123,0.135535529770583,0.0179069315125228
"DE50",0.227446674799951,0.0739097417675638,0.0860507529512976
"DE60",0.23076674518128,0.0545207401366889,0.0820286781545471
"DE71",0.112821921907494,0.0850121867205207,0.047802957366646
"DE72",0.201238579579472,0.0419811355024583,0.0241217910555985
"DE73",0.370566287715325,0.0908181375025422,0.0122541326863598
"DE80",0.739643869201419,0.0576060207997173,0.00526992346633813
"DE91",0.43544618810507,0.0946220331411797,0.0163975367502915
"DE92",0.19336254434395,0.0931671221969226,0.0207140156022542
"DE93",0.62260576719527,0.0602955997876858,0.0163056072657266
"DE94",0.211640860762477,0.0844162592585711,0.0130133142584794
"DEA1",0.0544262282442394,0.0879479099792394,0.105537573847782
"DEA2",0.092377849521866,0.091271085254893,0.0707390193054216
"DEA3",0.396867779998269,0.0416819452780931,0.0520277011388432
"DEA4",0.426154818689964,0.0718171657709277,0.0251249551625677
"DEA5",0.12247234151925,0.0253295298606061,0.0435546715891298
"DEB1",0.321899386314646,0.0303074852383534,0.0191810052903328
"DEB2",0.29665081877292,0.102387565548688,0.0128579834051379
"DEB3",0.118317347188238,0.0242805915821746,0.0314010672193447
"DEC0",0.180544503059491,0.104902533754395,0.0398041387296343
"DED2",0.262104514799922,0.0879103520951831,0.0177986147872151
"DED4",0.209641763610684,0.0775951785377916,0.0222799165310753
"DED5",0.235392309755476,0.0835416905922799,0.0217982372741524
"DEE0",0.475666722235377,0.0853722672374255,0.0111606947137351
"DEF0",0.558076935607885,0.0503743815844381,0.0197917621490679
"DEG0",0.319847719454993,0.118457745323404,0.0127213232257539
"DK01",0.859360134339441,0.0362888448966438,0.0658135921924887
"DK02",1,0.0377243617721348,0.015107109984355
"DK03",0.757540390791345,0.0410523682980207,0.0102742061225114
"DK04",0.912592680170473,0.0342461546294452,0.0106120389523836
"DK05",0.992130431736782,0.0188261823708414,0.0068246559901435
