"NUTS_ID","cropland","waterstress","population"
"AL01",0.447050359260292,0.15133184637155,0.00892352348153556
"AL02",0.57885669158369,0.223575799749322,0.0199931680105824
"AL03",0.75400700405177,0.232518956938321,0.00755064663356064
"AT11",0.923736465276341,0.00387510197212964,0.0148684340713135
"AT12",0.784234671794306,0.0201363877414891,0.021862947322168
"AT13",0.235289752602278,0.00758484149091565,0.212693489305766
"AT21",0.158425190399162,0.0153433685369333,0.00744043516502858
"AT22",0.239484885777167,0.0113281038841079,0.00904372191725403
"AT31",0.509731002029572,0.00869118922882955,0.0143282551451309
"AT32",0.0263394610018929,0.00997938353741417,0.00873415078775425
"AT33",0.0284613009616618,0.0174482591697212,0.00593611009675227
"AT34",0.0772921857116117,0.0260213563448991,0.0178887182716075
"BE10",0.179170559874611,0.48996673250621,0.307699842563379
"BE21",0.827735925181844,0.400320567134727,0.0822869174012364
"BE22",0.500397207011207,0.388335502813377,0.0775757164768587
"BE23",1,0.48701641693186,0.0774961759305263
"BE24",1,0.489966762920305,0.125514386948432
"BE25",1,0.45310220980487,0.0643708072193266
"BE31",1,0.465524081711969,0.134759342428015
"BE32",1,0.429991791781021,0.0842965214686067
"BE33",0.119703845222649,0.211781783226096,0.0490730611347383
"BE34",0.111120279134648,0.184896819132689,0.00953519333496781
"BE35",0.229517593475095,0.221998854262777,0.0263220666661947
"BG31",1,0.0105838903588338,0.00404063653658668
"BG32",1,0.00775763556295216,0.00625005868909165
"BG33",1,0.00457976639408614,0.00551430008274618
"BG34",0.755097362648305,0.0435503663018077,0.0042020248385279
"BG41",0.320509022936457,0.0980127904085498,0.00818634167024685
"BG42",0.577660704747704,0.148078365854735,0.00574567041500786
"CH01",0.271531794396101,0.0215783600699882,0.0196524037179528
"CH02",0.359345622587021,0.015503664351967,0.026293582497534
"CH03",0.713582943815205,0.0164061676713426,0.078450411881032
"CH04",0.662580792971176,0.0176198852723676,0.0854665856264057
"CH05",0.109604605007205,0.0191538738232612,0.0164447816337346
"CH06",0.145414872326049,0.0103549344923961,0.0397392103898301
"CH07",0.0798760360944629,0.0201998620616786,0.0301369368592908
