t_a
0.001672794
0.0029778220000000006
0.0030963679999999995
0.0013295310000000001
0.0029935139999999996
0.0012234339999999998
0.0019010659999999999
0.00289278
0.001810736
0.002203429
0.002806826
0.0025761889999999996
0.002470808
0.001808826
0.001740351
0.0031732550000000003
0.002340114
0.003508343
0.0022835990000000003
0.0014261820000000002
0.0009018009999999999
0.001425105
0.002691762
