t_a
0.001052724
0.004752707
0.004620232
0.003660669
0.00198436
0.00293487
0.003109136
0.002604293
0.002687996
0.0029820500000000004
0.0026454269999999997
0.0028204509999999994
0.001840242
0.003814809
