t_a
0.005648999
0.005402378
0.004485356
0.004049734
0.005440024000000001
0.003977258
0.0020973199999999997
0.0026885179999999996
0.002495329
0.005081788
0.0021907420000000003
0.005222637
0.003207996
0.0044136
0.002507843
0.003162047
0.004835851999999999
0.005618654000000001
0.0025306540000000002
0.004148421
0.001997078
0.002760745
0.002486775
0.0044354320000000004
0.0002447
0.001498121
0.0005489000000000001
0.0017151339999999999
0.0028155769999999997
0.004324018
0.002948701
0.0031599379999999997
0.0031588200000000006
0.003274531
0.004649537
0.002313068
0.003121537
0.005181845
0.0027587299999999996
0.003521392
0.00392804
0.006043464
0.005822814
0.0025110180000000003
0.002727354
0.0034537519999999996
0.0017630519999999998
0.0021506260000000005
0.0025371480000000004
0.002893088
